"specificEpithet","n","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass"
"rivularis",200,16080397,"FLAS",2012,6,21,"2012-06-21","Texas","Sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080397",-100.635683,30.5600167,"geo_referenced"
"rivularis",200,13573916,"TEX",1997,9,27,"1997-09-27","Texas","edwards","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573916",-100.314025823836,29.9590823017381,"county_centroid"
"rivularis",200,22620299,"KANU",1969,4,24,"1969-04-24","Kansas","Chautauqua","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620299",-96.27666,37.019,"geo_referenced"
"rivularis",200,11588921,"IND",1951,8,28,"1951-08-28","Indiana","Sullivan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588921",-87.540098,39.219749,"geo_referenced"
"rivularis",200,11588972,"IND",1920,9,17,"1920-09-17","Indiana","Parke","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588972",-87.123718,39.699784,"geo_referenced"
"rivularis",200,13498914,"TEX",1997,3,30,"1997-03-30","Texas","irion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13498914",-100.986645610049,31.2995477546681,"county_centroid"
"rivularis",200,11589004,"IND",1951,9,5,"1951-09-05","Indiana","Knox","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11589004",-87.686473,38.431732,"geo_referenced"
"rivularis",200,13498912,"TEX",1997,7,19,"1997-07-19","Texas","sterling","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13498912",-101.051558968514,31.8220965697994,"county_centroid"
"rivularis",200,11588990,"IND",1930,4,12,"1930-04-12","Indiana","Monroe","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588990",-86.434204,39.299332,"geo_referenced"
"rivularis",200,19452591,"UCHT",NA,NA,NA,"","Texas","coke","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452591",-100.530323396295,31.8847970797847,"county_centroid"
"rivularis",200,24656027,"NY",1947,4,9,"1947-04-09","Texas","Sutton Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24656027",-100.643427,30.566848,"geo_referenced"
"rivularis",200,11588797,"IND",1951,8,3,"1951-08-03","Indiana","Jay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588797",-85.149251,40.407885,"geo_referenced"
"rivularis",200,13573912,"TEX",1997,7,19,"1997-07-19","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573912",-100.542962026725,30.4713250942875,"county_centroid"
"rivularis",200,5734223,"LSU",1997,7,19,"1997-07-19","Texas","edwards","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734223",-100.314025823836,29.9590823017381,"county_centroid"
"nigra",200,4458105,"F",1905,4,30,"1905-04-30","Illinois","Cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458105",-87.69,41.97,"geo_referenced"
"nigra",200,4458102,"F",1901,5,12,"1901-05-12","Illinois","Cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458102",-87.722838,42.072251,"geo_referenced"
"nigra",200,4937226,"WIS",1994,5,18,"1994-05-18","Wisconsin","taylor","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4937226",-90.4927807190611,45.2152433404916,"county_centroid"
"nigra",200,7460305,"EMC",1979,6,4,"1979-06-04","Ontario","Thunder Bay District","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7460305",-89.533333,48.366667,"geo_referenced"
"nigra",200,4998303,"WIS",1924,8,1,"1924-08-01","Wisconsin","polk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4998303",-92.4566883647047,45.4601147454815,"county_centroid"
"nigra",200,11535466,"LSU",1976,5,5,"1976-05-05","Vermont","windsor","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535466",-72.5849170149934,43.5848950348359,"county_centroid"
"nigra",200,4381470,"CHIC",2000,4,25,"2000-04-25","Illinois","cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4381470",-87.8211801765316,41.842959481552,"county_centroid"
"nigra",200,5016293,"WIS",1969,5,10,"1969-05-10","Wisconsin","waukesha","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5016293",-88.3006530493917,43.0190971934432,"county_centroid"
"nigra",200,5143116,"WIS",1976,5,16,"1976-05-16","Wisconsin","menominee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5143116",-88.7065172824058,45.0058129024377,"county_centroid"
"nigra",200,4977435,"WIS",1924,8,31,"1924-08-31","Wisconsin","polk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4977435",-92.4566883647047,45.4601147454815,"county_centroid"
"nigra",200,24104284,"VT",0,0,0,"","Vermont","Chittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24104284",-73.23124,44.48735,"geo_referenced"
"nigra",200,4258270,"MOR",1989,5,15,"1989-05-15","Wisconsin","kenosha","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4258270",-88.0414408543201,42.5840004491414,"county_centroid"
"nigra",200,24097254,"VT",0,0,0,"","Vermont","Orleans","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24097254",-72.33797,44.73369,"geo_referenced"
"nigra",200,13283225,"TENN",NA,NA,NA,"","Vermont","chittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283225",-73.0951560325347,44.4617338328352,"county_centroid"
"nigra",200,11586981,"IND",1933,6,28,"1933-06-28","Minnesota","Clearwater","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586981",-95.227027,47.192559,"geo_referenced"
"nigra",200,15818185,"HUNT",NA,NA,NA,"","Indiana","huntington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15818185",-85.5000574365909,40.8337695888945,"county_centroid"
"nigra",200,5184319,"WIS",1938,4,20,"1938-04-20","Wisconsin","milwaukee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5184319",-87.9641633519033,43.007742221936,"county_centroid"
"nigra",200,5204288,"WIS",1911,6,2,"1911-06-02","Wisconsin","racine","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5204288",-88.0564284737752,42.7488928829795,"county_centroid"
"nigra",200,7460308,"EMC",1969,5,24,"1969-05-24","Ontario","Thunder Bay District","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7460308",-89.533333,48.366667,"geo_referenced"
"nigra",200,7444232,"NCSC",NA,NA,NA,"","Indiana","elkhart","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444232",-85.8617102662317,41.6000599348255,"county_centroid"
"nigra",200,4595042,"CMC",1963,5,1,"1963-05-01","Michigan","Montcalm","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595042",-84.894988,43.386323,"geo_referenced"
"nigra",200,24114880,"VT",1965,8,25,"1965-08-25","Maine","Aroostook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24114880",-67.98735,46.68672,"geo_referenced"
"nigra",200,24106519,"VT",0,0,0,"","Vermont","Chittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24106519",-73.23124,44.48735,"geo_referenced"
"nigra",200,11659109,"MUHW",NA,NA,NA,"","Minnesota","watonwan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11659109",-94.6182518005371,43.9888343811035,"county_centroid"
"nigra",200,5210945,"WIS",1961,8,19,"1961-08-19","Wisconsin","calumet","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5210945",-88.2162644188901,44.0806339282175,"county_centroid"
"nigra",200,5053198,"WIS",1956,5,26,"1956-05-26","Wisconsin","washburn","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5053198",-91.7941655375722,45.902353769286,"county_centroid"
"nigra",200,15878463,"BOON",NA,NA,NA,"","North Carolina","watauga","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15878463",-81.6957396637965,36.2289702798243,"county_centroid"
"nigra",200,11659110,"MUHW",NA,NA,NA,"","Maine","aroostook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11659110",-68.6019104834321,46.6656853967671,"county_centroid"
"nigra",200,24095380,"VT",0,0,0,"","Vermont","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24095380",-73.23596,44.30894,"geo_referenced"
"nigra",200,24106929,"VT",0,0,0,"","Vermont","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24106929",-72.94496,43.44037,"geo_referenced"
"nigra",200,6816198,"GMUF",1988,4,16,"1988-04-16","Virginia","fauquier","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816198",-77.8089775759305,38.7402324242759,"county_centroid"
"nigra",200,5734197,"LSU",1968,5,11,"1968-05-11","Wisconsin","taylor","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734197",-90.4927807190611,45.2152433404916,"county_centroid"
"nigra",200,11659107,"MUHW",NA,NA,NA,"","New Hampshire","strafford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11659107",-71.0310111733741,43.3034383301147,"county_centroid"
"nigra",200,5125323,"WIS",1924,6,1,"1924-06-01","Wisconsin","sheboygan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5125323",-87.9403960179019,43.7196814923249,"county_centroid"
"nigra",200,11586889,"IND",1916,4,30,"1916-04-30","Indiana","Blackford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586889",-85.2773,40.526715,"geo_referenced"
"nigra",200,5282568,"WIS",1943,5,30,"1943-05-30","Wisconsin","douglas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5282568",-91.9197702078039,46.4263051408459,"county_centroid"
"nigra",200,5259171,"WIS",1968,4,21,"1968-04-21","Wisconsin","milwaukee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5259171",-87.9641633519033,43.007742221936,"county_centroid"
"nigra",200,5101435,"WIS",1948,10,4,"1948-10-04","Wisconsin","outagamie","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5101435",-88.4635878770331,44.4166474217116,"county_centroid"
"nigra",200,5144467,"WIS",1951,8,13,"1951-08-13","Wisconsin","lincoln","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5144467",-89.7290503656798,45.3424054997587,"county_centroid"
"nigra",200,20412858,"PH",1937,4,17,"1937-04-17","Maryland","Cecil","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412858",-76.162239,39.653705,"geo_referenced"
"nigra",200,5858340,"DSC",1965,5,11,"1965-05-11","Mississippi","bolivar","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5858340",-90.8875126034409,33.8004516910641,"county_centroid"
"nigra",200,24084956,"VT",0,0,0,"","Vermont","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24084956",-73.31366,43.89454,"geo_referenced"
"nigra",200,24122976,"VT",0,0,0,"","Vermont","Chittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24122976",-73.23124,44.48735,"geo_referenced"
"nigra",200,4933644,"WIS",1977,4,18,"1977-04-18","Wisconsin","richland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4933644",-90.4268056530437,43.3818592065983,"county_centroid"
"nigra",200,18285535,"HUDC",1961,10,8,"1961-10-08","District of Columbia","District of Columbia","https://midwestherbaria.org/portal/collections/individual/index.php?occid=18285535",-77.02339,38.943001,"geo_referenced"
"nigra",200,5266580,"WIS",1931,5,8,"1931-05-08","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5266580",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,5251570,"WIS",1959,8,2,"1959-08-02","Wisconsin","iowa","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5251570",-90.1335623541875,43.0016567750227,"county_centroid"
"nigra",200,24123161,"VT",1904,6,10,"1904-06-10","Maine","Cumberland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24123161",-70.35383,43.6954,"geo_referenced"
"nigra",200,5095346,"WIS",1963,5,11,"1963-05-11","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5095346",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,11586857,"IND",1952,5,3,"1952-05-03","Indiana","LaGrange","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586857",-85.367503,41.550373,"geo_referenced"
"nigra",200,15818189,"HUNT",NA,NA,NA,"","Indiana","huntington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15818189",-85.5000574365909,40.8337695888945,"county_centroid"
"nigra",200,22988369,"ASU",1939,5,28,"1939-05-28","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22988369",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,5275756,"WIS",1996,5,26,"1996-05-26","Wisconsin","ashland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5275756",-90.6753949827034,46.2673138972903,"county_centroid"
"nigra",200,4258122,"MOR",1989,5,1,"1989-05-01","Illinois","lake","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4258122",-88.0067494344511,42.3310322002632,"county_centroid"
"nigra",200,5213981,"WIS",1991,5,9,"1991-05-09","Wisconsin","menominee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5213981",-88.7065172824058,45.0058129024377,"county_centroid"
"nigra",200,3848962,"APSC",2002,8,7,"2002-08-07","Wisconsin","Sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848962",-89.70169,43.43095,"geo_referenced"
"nigra",200,6816194,"GMUF",1991,4,20,"1991-04-20","Virginia","loudoun","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816194",-77.6488122724765,39.0941775232593,"county_centroid"
"nigra",200,11586765,"IND",1952,4,29,"1952-04-29","Indiana","Wells","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586765",-85.144858,40.74308,"geo_referenced"
"nigra",200,24060436,"VT",1919,5,10,"1919-05-10","Vermont","Rutland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24060436",-73.12664,43.48474,"geo_referenced"
"nigra",200,5189211,"WIS",1973,5,9,"1973-05-09","Wisconsin","waukesha","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5189211",-88.3006530493917,43.0190971934432,"county_centroid"
"nigra",200,19451495,"UCHT",NA,NA,NA,"","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451495",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,20807975,"UCHT",NA,NA,NA,"","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20807975",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,4595044,"CMC",1906,5,24,"1906-05-24","Michigan","isabella","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595044",-84.8436093818951,43.6407593313971,"county_centroid"
"nigra",200,19451494,"UCHT",NA,NA,NA,"","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451494",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,4941368,"WIS",1898,5,16,"1898-05-16","Wisconsin","racine","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4941368",-88.0564284737752,42.7488928829795,"county_centroid"
"nigra",200,24095394,"VT",0,0,0,"","Vermont","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24095394",-72.94496,43.44037,"geo_referenced"
"nigra",200,3848959,"APSC",2002,5,29,"2002-05-29","Vermont","chittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848959",-73.0951560325347,44.4617338328352,"county_centroid"
"nigra",200,13283222,"TENN",NA,NA,NA,"","Minnesota","chisago","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283222",-92.9186520194927,45.5113414728907,"county_centroid"
"nigra",200,15359628,"GSW",NA,NA,NA,"","Wisconsin","fond du lac","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15359628",-88.493086080779,43.7543649250084,"county_centroid"
"nigra",200,11586789,"IND",1915,4,25,"1915-04-25","Indiana","Wells","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586789",-85.165629,40.797276,"geo_referenced"
"nigra",200,6816197,"GMUF",1988,5,21,"1988-05-21","Virginia","fauquier","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816197",-77.8089775759305,38.7402324242759,"county_centroid"
"nigra",200,13283227,"TENN",NA,NA,NA,"","Vermont","chittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283227",-73.0951560325347,44.4617338328352,"county_centroid"
"nigra",200,24115332,"VT",0,0,0,"","Vermont","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24115332",-73.21948,44.55473,"geo_referenced"
"nigra",200,11586970,"IND",1881,5,11,"1881-05-11","New York","Tompkins","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586970",-76.486479,42.429669,"geo_referenced"
"nigra",200,6816195,"GMUF",1990,5,20,"1990-05-20","Virginia","warren","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816195",-78.2130169033496,38.9162918206966,"county_centroid"
"nigra",200,13283228,"TENN",NA,NA,NA,"","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283228",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,11586993,"IND",1914,8,31,"1914-08-31","Connecticut","Litchfield","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586993",-73.421232,41.983426,"geo_referenced"
"nigra",200,5061907,"WIS",1931,5,10,"1931-05-10","Wisconsin","vernon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5061907",-90.8350407697752,43.5952004549027,"county_centroid"
"nigra",200,4992529,"WIS",1928,6,13,"1928-06-13","Wisconsin","outagamie","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4992529",-88.4635878770331,44.4166474217116,"county_centroid"
"nigra",200,19451496,"UCHT",NA,NA,NA,"","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451496",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,20807972,"UCHT",NA,NA,NA,"","Vermont","chittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20807972",-73.0951560325347,44.4617338328352,"county_centroid"
"nigra",200,24114932,"VT",0,0,0,"","Vermont","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24114932",-73.21948,44.55473,"geo_referenced"
"nigra",200,5017850,"WIS",1948,5,1,"1948-05-01","Wisconsin","outagamie","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5017850",-88.4635878770331,44.4166474217116,"county_centroid"
"nigra",200,24079339,"VT",1895,8,6,"1895-08-06","Maine","Piscataquis","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24079339",-69.20469,45.18083,"geo_referenced"
"nigra",200,24111107,"VT",0,0,0,"","Vermont","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24111107",-72.74357,43.75701,"geo_referenced"
"nigra",200,5057274,"WIS",1920,8,25,"1920-08-25","Wisconsin","vernon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5057274",-90.8350407697752,43.5952004549027,"county_centroid"
"nigra",200,5175345,"WIS",NA,NA,NA,"","Wisconsin","milwaukee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5175345",-87.9641633519033,43.007742221936,"county_centroid"
"nigra",200,16080427,"FLAS",2012,7,9,"2012-07-09","Massachusetts","suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080427",-71.1056226020657,42.309275170535,"county_centroid"
"nigra",200,5121189,"WIS",1963,4,27,"1963-04-27","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5121189",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,5186321,"WIS",1954,7,17,"1954-07-17","Wisconsin","lincoln","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5186321",-89.7290503656798,45.3424054997587,"county_centroid"
"nigra",200,4970712,"WIS",1962,5,10,"1962-05-10","Wisconsin","richland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4970712",-90.4268056530437,43.3818592065983,"county_centroid"
"nigra",200,11659106,"MUHW",NA,NA,NA,"","New Hampshire","cheshire","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11659106",-72.2541936580485,42.920293563758,"county_centroid"
"nigra",200,5242007,"WIS",1931,5,16,"1931-05-16","Wisconsin","ashland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5242007",-90.6753949827034,46.2673138972903,"county_centroid"
"nigra",200,5007536,"WIS",1932,5,22,"1932-05-22","Wisconsin","wood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5007536",-90.0331198480805,44.4562865137106,"county_centroid"
"nigra",200,3848961,"APSC",2002,8,7,"2002-08-07","Wisconsin","Sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848961",-89.7323,43.43431,"geo_referenced"
"nigra",200,11586845,"IND",1952,5,3,"1952-05-03","Indiana","LaGrange","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586845",-85.367503,41.550373,"geo_referenced"
"nigra",200,4933819,"WIS",1953,8,19,"1953-08-19","Wisconsin","dunn","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4933819",-91.9019771573485,44.9524951450958,"county_centroid"
"nigra",200,5036638,"WIS",1964,5,9,"1964-05-09","Wisconsin","sheboygan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5036638",-87.9403960179019,43.7196814923249,"county_centroid"
"nigra",200,12528889,"WCUH",NA,NA,NA,"","North Carolina","jackson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12528889",-83.1399283647259,35.2835626373338,"county_centroid"
"nigra",200,19451497,"UCHT",NA,NA,NA,"","Connecticut","tolland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451497",-72.3370702879945,41.8591610547464,"county_centroid"
"nigra",200,5199900,"WIS",1914,8,27,"1914-08-27","Wisconsin","polk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5199900",-92.4566883647047,45.4601147454815,"county_centroid"
"nigra",200,4458107,"F",1925,8,22,"1925-08-22","Indiana","porter","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458107",-87.0637260109958,41.4630265674777,"county_centroid"
"nigra",200,11659108,"MUHW",NA,NA,NA,"","Wisconsin","vernon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11659108",-90.8350407697752,43.5952004549027,"county_centroid"
"nigra",200,4931145,"WIS",1889,5,4,"1889-05-04","Wisconsin","barron","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4931145",-91.8510443569002,45.4327164143707,"county_centroid"
"nigra",200,4982314,"WIS",1957,11,30,"1957-11-30","Wisconsin","taylor","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4982314",-90.4927807190611,45.2152433404916,"county_centroid"
"nigra",200,4595041,"CMC",1964,4,4,"1964-04-04","Michigan","Mason","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595041",-86.108804,43.895555,"geo_referenced"
"nigra",200,4936503,"WIS",1953,5,12,"1953-05-12","Wisconsin","lincoln","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4936503",-89.7290503656798,45.3424054997587,"county_centroid"
"nigra",200,20807971,"UCHT",NA,NA,NA,"","Vermont","chittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20807971",-73.0951560325347,44.4617338328352,"county_centroid"
"nigra",200,4458104,"F",1908,5,2,"1908-05-02","Illinois","Cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458104",-87.765338,41.996976,"geo_referenced"
"nigra",200,24072091,"VT",0,0,0,"","Vermont","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24072091",-72.01151,44.45539,"geo_referenced"
"nigra",200,4458097,"F",1900,5,17,"1900-05-17","Illinois","cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458097",-87.8211801765316,41.842959481552,"county_centroid"
"nigra",200,4937442,"WIS",1960,5,21,"1960-05-21","Wisconsin","manitowoc","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4937442",-87.8102986178037,44.1141798745489,"county_centroid"
"nigra",200,4381469,"CHIC",1998,4,30,"1998-04-30","Illinois","cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4381469",-87.8211801765316,41.842959481552,"county_centroid"
"nigra",200,5219038,"WIS",1952,6,26,"1952-06-26","Wisconsin","lincoln","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5219038",-89.7290503656798,45.3424054997587,"county_centroid"
"nigra",200,5068046,"WIS",1961,6,23,"1961-06-23","Wisconsin","dodge","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5068046",-88.7070627400043,43.4198831880507,"county_centroid"
"nigra",200,3817535,"DBG",1961,7,6,"1961-07-06","Illinois","Cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3817535",-87.59961,41.556412,"geo_referenced"
"nigra",200,5069475,"WIS",1941,9,11,"1941-09-11","Wisconsin","brown","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5069475",-88.0000976637431,44.4499056264466,"county_centroid"
"nigra",200,4458106,"F",1954,4,24,"1954-04-24","Illinois","cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458106",-87.8211801765316,41.842959481552,"county_centroid"
"nigra",200,7460309,"EMC",1969,5,7,"1969-05-07","Michigan","washtenaw","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7460309",-83.8354114517054,42.2604377787074,"county_centroid"
"nigra",200,5248335,"WIS",1968,5,6,"1968-05-06","Wisconsin","sheboygan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5248335",-87.9403960179019,43.7196814923249,"county_centroid"
"nigra",200,19451492,"UCHT",NA,NA,NA,"","Vermont","chittenden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19451492",-73.0951560325347,44.4617338328352,"county_centroid"
"nigra",200,5194439,"WIS",1930,5,9,"1930-05-09","Wisconsin","outagamie","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5194439",-88.4635878770331,44.4166474217116,"county_centroid"
"nigra",200,4595043,"CMC",1979,9,13,"1979-09-13","Michigan","ottawa","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595043",-85.98675908072,42.9615374707395,"county_centroid"
"nigra",200,5041114,"WIS",1927,5,8,"1927-05-08","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5041114",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,5235289,"WIS",1969,5,11,"1969-05-11","Wisconsin","fond du lac","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5235289",-88.493086080779,43.7543649250084,"county_centroid"
"nigra",200,5164756,"WIS",1969,6,1,"1969-06-01","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5164756",-89.9457378044637,43.427671100299,"county_centroid"
"nigra",200,15818187,"HUNT",NA,NA,NA,"","Indiana","huntington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15818187",-85.5000574365909,40.8337695888945,"county_centroid"
"nigra",200,5175405,"WIS",1961,5,13,"1961-05-13","Wisconsin","juneau","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5175405",-90.105434027698,43.9233235724057,"county_centroid"
"nigra",200,5181710,"WIS",1955,6,17,"1955-06-17","Wisconsin","taylor","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5181710",-90.4927807190611,45.2152433404916,"county_centroid"
"nigra",200,4458101,"F",1959,5,30,"1959-05-30","Illinois","Cook","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458101",-87.836468,41.944598,"geo_referenced"
"nigra",200,4955821,"WIS",1897,7,29,"1897-07-29","Wisconsin","douglas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4955821",-91.9197702078039,46.4263051408459,"county_centroid"
"nigra",200,5093137,"WIS",1961,5,9,"1961-05-09","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5093137",-89.9457378044637,43.427671100299,"county_centroid"
