coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
23734456,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a709888b-0b42-461a-b04b-cd09f73a018a,"2020-02-13 13:52:16"
23734457,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:8aca6356-5343-42a3-9333-e6cf5cd03789,"2020-02-13 13:52:16"
23734458,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0d9ba6bf-deb7-420c-a7a9-cab131c3fad4,"2020-02-13 13:52:16"
23734459,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:797d75af-6aae-41e6-bb28-6ebed8d2d381,"2020-02-13 13:52:16"
23734460,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f6127107-49b8-4966-b324-deebb7e4d75b,"2020-02-13 13:52:16"
23734461,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:16950080-3dac-41cc-ba5c-76c8c5544729,"2020-02-13 13:52:16"
23734462,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:26a91a3e-6656-49b0-8db4-180396a75a3f,"2020-02-13 13:52:16"
23734463,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d58e60c2-14bb-428b-9639-17168487446d,"2020-02-13 13:52:16"
23734464,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:101eff2a-ee61-4dd3-a5a2-fd2ede21b162,"2020-02-13 13:52:16"
23734465,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:cf14c8e6-3fcd-4af4-b554-ad8904bcb8a1,"2020-02-13 13:52:16"
23734466,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:006b1c15-0e52-4c4c-aadd-218afdf09fc8,"2020-02-13 13:52:16"
23734467,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:96f2351e-740f-4ef8-b894-db74a7692555,"2020-02-13 13:52:16"
23734468,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a77f1565-a5f7-4ad9-aac8-351edc556494,"2020-02-13 13:52:16"
23734469,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:333bd9eb-6cec-4122-89eb-156aaa67162e,"2020-02-13 13:52:16"
23734470,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:2e2fa255-f855-492a-ad0d-4704763ecb0f,"2020-02-13 13:52:16"
23734471,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:642eea12-f178-4c78-a1d5-7df839eb33d0,"2020-02-13 13:52:16"
23734472,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:250c7185-7fe4-4b1f-bfc3-30d86627fcb4,"2020-02-13 13:52:16"
23734473,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7e525445-8a64-4e71-a59c-9e3c21785088,"2020-02-13 13:52:16"
23734474,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:41ac434b-5bdf-419e-9e6e-e0215affa4d1,"2020-02-13 13:52:16"
23734475,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:335be223-574f-4273-ab0f-b5b943afd9b7,"2020-02-13 13:52:16"
23734476,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:415f7852-3e94-48fe-96b9-f29de4f8344a,"2020-02-13 13:52:16"
23734477,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5d6e6d11-f35a-4c8e-8932-8f92bcde058c,"2020-02-13 13:52:16"
23734478,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:98a96250-e9fa-447a-b562-6c26a714f474,"2020-02-13 13:52:16"
23734479,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7b92b0e6-bae9-4d69-a9e7-c07ecb37d6c2,"2020-02-13 13:52:16"
23734480,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:bc2bc48e-d5da-49ab-9017-34bf68df1296,"2020-02-13 13:52:16"
23734481,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:aa07f5af-5d60-40c3-9d34-4b53e730e187,"2020-02-13 13:52:16"
23734482,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:dae1d00d-2c89-4e4b-b9a1-b4dfc53ddeab,"2020-02-13 13:52:16"
23734483,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:59ac6b31-554c-4df8-a002-8eb6f485ba73,"2020-02-13 13:52:16"
23734484,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:44e64124-f6c4-4c29-a7b0-e07acd8e867c,"2020-02-13 13:52:16"
23734485,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:91bbbe5a-1ccb-49b7-9e45-fdda42d8f9b1,"2020-02-13 13:52:16"
23734486,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7c046c04-f859-4762-9467-d704fd02dbf6,"2020-02-13 13:52:16"
23734487,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:755894fb-6cca-4d7b-9fb9-42f673c0eba8,"2020-02-13 13:52:16"
23734488,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:87e22896-544e-4a9d-8762-561a0be3b568,"2020-02-13 13:52:16"
23734489,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a6ee600a-9387-47dc-9b22-2c45bfcc990f,"2020-02-13 13:52:16"
23734490,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:91095da8-0ca0-4ae5-aa9b-fc3fb3f63056,"2020-02-13 13:52:16"
23734491,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:82137367-46e7-4299-a433-736c3047a688,"2020-02-13 13:52:16"
23734492,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:dcc04296-e941-48cb-983d-c732570d5d87,"2020-02-13 13:52:16"
23734493,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:e8fd516c-5ec5-43d6-81ed-73d5f6290916,"2020-02-13 13:52:16"
23734494,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b56d6719-f119-422f-b1cd-784ce6c014bb,"2020-02-13 13:52:16"
23734495,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:75a4007b-0864-4baa-a7b3-32db7ba13774,"2020-02-13 13:52:16"
23734496,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:6eff2bc9-ca20-4910-8362-6c0117310d3c,"2020-02-13 13:52:16"
23734497,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:969eb680-fc68-4eb3-afd8-351b37431e1a,"2020-02-13 13:52:16"
23734498,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a2a87cf7-62ce-4df3-9227-66b93ac75d2d,"2020-02-13 13:52:16"
23734499,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:57a8db15-39ad-43e9-94c4-8bbee50387db,"2020-02-13 13:52:16"
23734500,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a981939e-c17f-4262-b2c4-316c8490c6db,"2020-02-13 13:52:16"
23734501,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:6b361e01-a7df-42ba-96f8-56538603d514,"2020-02-13 13:52:16"
23734502,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:1563f7ae-175f-4c9d-a958-c44f617cc601,"2020-02-13 13:52:16"
23734503,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:79ea49d2-134d-43ca-be19-36da92aaa91f,"2020-02-13 13:52:16"
23734504,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c5d321f9-7b52-427b-9c80-49bad500d9a6,"2020-02-13 13:52:16"
23734505,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:486c1e48-27d0-45de-b234-1f6b1eda30a2,"2020-02-13 13:52:16"
23734506,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:da13f6e3-fd44-4889-9ace-6f54470aa55d,"2020-02-13 13:52:16"
23734507,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:75934141-d114-4072-a243-01ed512c0bb6,"2020-02-13 13:52:16"
23734508,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a5127e26-77fb-4f51-98be-6aad3ffbe08f,"2020-02-13 13:52:16"
23734509,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:395cdd05-7b4c-4460-a0f7-ca2c7ebd50f4,"2020-02-13 13:52:16"
23734510,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:523664f2-a199-43f9-8052-cfb5374a42a5,"2020-02-13 13:52:16"
23734511,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:3ee054c8-ef5a-4b24-a7b8-e21c1c631077,"2020-02-13 13:52:16"
23734512,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a9b45b1d-0be7-422e-a7b3-7368add16d69,"2020-02-13 13:52:16"
23734513,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:591d7d30-5cd8-4719-89d3-087fe8a3076d,"2020-02-13 13:52:16"
23734514,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:695ffa91-480e-4e9f-9a2e-b645601e3465,"2020-02-13 13:52:16"
23734515,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:8131b32d-a95c-4682-8839-b17f0882374b,"2020-02-13 13:52:16"
23734516,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:6d9cde44-969b-4aa5-9df0-84301a1b2044,"2020-02-13 13:52:16"
23734517,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:e2b10f76-f424-4936-acbb-e7f8743dee73,"2020-02-13 13:52:16"
23734518,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b8c64c3a-d893-4e1a-b1d3-15788c46967c,"2020-02-13 13:52:16"
23734519,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:6d98e890-0bc3-4489-a80b-2d34682b64a2,"2020-02-13 13:52:16"
23734520,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:7236020d-3f2e-477d-99ad-4e0f736221eb,"2020-02-13 13:52:16"
23734521,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:6c8daa48-8700-4289-836c-896ce4feb375,"2020-02-13 13:52:16"
23734522,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:12710791-1f68-4fde-a249-6fa16b36ce7d,"2020-02-13 13:52:16"
23734523,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:da2df161-be4b-4ce3-802f-eab9091a48f3,"2020-02-13 13:52:16"
23734524,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:cbfcb946-2b9c-4414-88c9-fa2e07ace133,"2020-02-13 13:52:16"
23734525,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:e7881592-863f-4721-aac3-752674aaff3f,"2020-02-13 13:52:16"
23734526,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:21bf98e2-1d92-496d-b01b-1fd7a8e9e3de,"2020-02-13 13:52:16"
23734527,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:1a33024d-757e-46a9-93f1-621dc429750c,"2020-02-13 13:52:16"
23734528,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:93d682e0-7c59-4a11-be40-d4a3943f42a9,"2020-02-13 13:52:16"
23734529,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:e7efd779-7d80-47dd-b47b-f44949116561,"2020-02-13 13:52:16"
23734530,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:c9d428f9-6576-405b-a2d0-cbc8acb7b685,"2020-02-13 13:52:16"
23734531,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:dadf96d6-04ad-493b-8438-b0087b249db5,"2020-02-13 13:52:16"
23734532,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:580d44f0-b5db-43e6-a01b-a6ffaea42b1a,"2020-02-13 13:52:16"
23734533,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:3c551dbe-d88e-42d8-8e2e-81a8e673ee15,"2020-02-13 13:52:16"
23734534,"not specified",,"not specified",,"Prunus serotina var. alabamensis (C. Mohr) Little",0,"(C. Mohr) Little",,,,,,,urn:uuid:34a95ca6-59e3-4429-a02a-e4569ce9f89e,"2020-02-13 13:52:16"
23734535,(MICH),,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:99053292-749f-483d-95b0-6c0bfe8e8f56,"2020-06-29 13:57:42"
23734535,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:a0e371c2-ef88-49c7-93a2-762091b08e68,"2020-02-13 13:52:16"
23734536,(MICH),,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:54e73fef-6604-46b4-af6d-8f18fa7a1f83,"2020-06-29 13:57:42"
23734536,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:3495de94-2bf7-4295-b155-cafc3b726557,"2020-02-13 13:52:16"
23734537,(MICH),,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:35feca6a-4fa8-4c41-a52e-a6408e5d4310,"2020-06-29 13:57:42"
23734537,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:cbd4ce64-eaf7-4e13-b89a-144b6377035b,"2020-02-13 13:52:16"
23734538,(MICH),,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:e8ed383e-02d1-410b-a42d-c62d3546d95f,"2020-06-29 13:57:42"
23734538,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:77f56be5-f920-4269-9247-b8ea1e75d872,"2020-02-13 13:52:16"
23734539,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:8aff1b77-0247-4aff-92b4-97ea55bc24b8,"2020-02-13 13:52:16"
23734540,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:75158579-412b-4adc-a7e8-052120c25c86,"2020-02-13 13:52:16"
23734541,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:f9a60ccf-47a6-4dd5-a46a-25ecef1fec99,"2020-02-13 13:52:16"
23734542,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:eedc5b62-8835-4414-9ed2-a489b5bde01f,"2020-02-13 13:52:16"
23734543,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:837cf125-6282-4001-85c4-b4736ab461bc,"2020-02-13 13:52:16"
23734544,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:d257feb2-e69e-4c98-9c75-ca4de5839942,"2020-02-13 13:52:16"
23734545,(MICH),,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:18fbc387-331d-4260-be4d-0c24ca59eeb7,"2020-06-29 13:57:42"
23734545,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:16861160-c7de-4e0b-afeb-c938de435e45,"2020-02-13 13:52:16"
23734546,(MICH),,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:c65d9ba1-fe18-4c0d-8572-9bdf21837c00,"2020-06-29 13:57:42"
23734546,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:63231fe3-c2e7-4ade-a9e5-6d0cb18e774e,"2020-02-13 13:52:16"
23734547,(MICH),,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:1674ad6c-097d-4f14-954d-18a748eac788,"2020-06-29 13:57:42"
23734547,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:5dd6eee9-1dc8-4012-959e-f75d6ad6b98b,"2020-02-13 13:52:16"
23734548,(MICH),,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:289c105a-7b86-45ad-bd15-cf1cc94623e1,"2020-06-29 13:57:42"
23734548,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:47a4c310-e19d-438c-875a-55febc7c1451,"2020-02-13 13:52:16"
23734549,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:4d4b454e-c3d4-4d09-b765-4b52c00294a2,"2020-02-13 13:52:16"
23734550,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:e7f81f6e-2dff-4123-bfa6-62cb21c514c6,"2020-02-13 13:52:16"
23734551,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:6727d7b2-5f82-45e5-8023-3f991692f257,"2020-02-13 13:52:16"
23734552,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:f3774382-831e-42b1-aa91-dc26865bdeeb,"2020-02-13 13:52:16"
23734553,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:3b55a814-c8aa-491d-8a24-6a85cb49a033,"2020-02-13 13:52:16"
23734554,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:8da4d113-b72f-42f6-a581-a20f93226683,"2020-02-13 13:52:16"
23734555,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:eacfa570-be91-454c-bd0b-eb2850f3cfa5,"2020-02-13 13:52:16"
23734556,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:87530644-0e84-4692-851e-b22a93ad9176,"2020-02-13 13:52:16"
23734557,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:02428e8f-3aeb-4ee1-a243-03f762c3a704,"2020-02-13 13:52:16"
23734558,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:171526a3-7354-4ac4-aadc-7ea976bac4a5,"2020-02-13 13:52:16"
23734559,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:507f8ed8-2677-4f58-8db3-18715c610a1b,"2020-02-13 13:52:16"
23734560,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:7c7216a4-add9-4fe1-a577-44ed4530118d,"2020-02-13 13:52:16"
23734561,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:a8cf9581-c100-4e5f-910c-ba20f0582e5d,"2020-02-13 13:52:16"
23734562,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:602a05c7-80cf-485e-aeed-298aa19c320e,"2020-02-13 13:52:16"
23734563,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:6ff94213-edcf-4b03-ab14-c45c0e48f2df,"2020-02-13 13:52:16"
23734564,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:7cff7789-2fde-43c7-86ac-baca35375d9d,"2020-02-13 13:52:16"
23734565,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:3223f4d8-9227-4e3e-96ba-6f3d33905d41,"2020-02-13 13:52:16"
23734566,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:5bec21ad-7b33-460c-9b31-ceafd978486b,"2020-02-13 13:52:16"
23734567,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:b5a16a14-f28a-4555-9faa-621775950088,"2020-02-13 13:52:16"
23734568,"not specified",,"not specified",,"Prunus serotina subsp. virens (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:dc5e5cb2-35bf-4b69-9d8a-158d3b0efb91,"2020-05-27 10:57:17"
23734568,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:8f121d5c-28c4-4fd2-a986-f1d91291dbee,"2020-02-13 13:52:16"
23734569,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:b0a1e918-fc51-435d-a964-e52742cb88eb,"2020-02-13 13:52:16"
23734570,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:eb5159ab-5601-42bd-b290-5fe16f898f87,"2020-02-13 13:52:16"
23734571,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:d8d70518-82ec-44e2-a626-794c75ad9ed4,"2020-02-13 13:52:16"
23734572,"not specified",,"not specified",,"Prunus serotina subsp. virens (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:8112e979-4613-4675-ba99-85c45458c219,"2020-05-27 10:57:17"
23734572,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:77bf437a-0a5c-440c-a3d6-9d78058dc824,"2020-02-13 13:52:16"
23734573,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:ec44896c-2ed3-498d-9ad9-447cf17998c9,"2020-02-13 13:52:16"
23734574,"not specified",,"not specified",,"Prunus serotina var. rufula (Wooton & Standley) McVaugh",0,"(Wooton & Standley) McVaugh",,,,,,,urn:uuid:cd8c9fd5-12c3-4fdc-ae96-195c8026ec18,"2020-02-13 13:52:16"
