"","specificEpithet","id","references","obs_number","pental_lengh_mm","who_done_it","note"
"2522","hortulana",22619960,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22619968",9,7.465,"SC",""
"2523","hortulana",22619960,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22619969",10,5.079,"SC",""
"2524","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586662",1,3.678,"SC",""
"2525","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586663",2,3.377,"SC",""
"2526","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586664",3,4.206,"SC",""
"2527","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586665",4,3.962,"SC",""
"2528","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586666",5,4.763,"SC",""
"2529","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586667",6,4.201,"SC",""
"2530","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586668",7,4.29,"SC",""
"2531","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586669",8,4.304,"SC",""
"2532","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586670",9,5.749,"SC",""
"2533","hortulana",11586662,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586671",10,5.105,"SC",""
"2534","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184983",1,7.087,"SC",""
"2535","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184984",2,6.46,"SC",""
"2536","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184985",3,7.672,"SC",""
"2537","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184986",4,8.63,"SC",""
"2538","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184987",5,8.249,"SC",""
"2539","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184988",6,7.52,"SC",""
"2540","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184989",7,6.978,"SC",""
"2541","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184990",8,7.714,"SC",""
"2542","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184991",9,5.778,"SC",""
"2543","hortulana",16184983,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184992",10,5.984,"SC",""
"2544","hortulana",13271221,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271221",1,4.884,"SC","only 4"
"2545","hortulana",13271221,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271222",2,4.154,"SC",""
"2546","hortulana",13271221,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271223",3,5.615,"SC",""
"2547","hortulana",13271221,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271224",4,4.939,"SC",""
"2548","hortulana",19212087,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212087",1,5.604,"SC","only 7"
"2549","hortulana",19212087,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212088",2,5.813,"SC",""
"2550","hortulana",19212087,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212089",3,4.972,"SC",""
"2551","hortulana",19212087,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212090",4,5.324,"SC",""
"2552","hortulana",19212087,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212091",5,6.705,"SC",""
"2553","hortulana",19212087,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212092",6,5.429,"SC",""
"2554","hortulana",19212087,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212093",7,6.585,"SC",""
"2555","hortulana",7444214,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444214",1,5.912,"SC","only 4"
"2556","hortulana",7444214,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444215",2,6.063,"SC",""
"2557","hortulana",7444214,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444216",3,6.349,"SC",""
"2558","hortulana",7444214,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444217",4,7.376,"SC",""
"2559","hortulana",21204138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204138",1,3.617,"SC","only 6"
"2560","hortulana",21204138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204139",2,3.209,"SC",""
"2561","hortulana",21204138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204140",3,3.505,"SC",""
"2562","hortulana",21204138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204141",4,4.368,"SC",""
"2563","hortulana",21204138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204142",5,4.008,"SC",""
"2564","hortulana",21204138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204143",6,3.477,"SC",""
"2565","hortulana",20277319,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277319",1,4.601,"SC","only 7"
"2566","hortulana",20277319,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277320",2,4.69,"SC",""
"2567","hortulana",20277319,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277321",3,5.172,"SC",""
"2568","hortulana",20277319,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277322",4,4.152,"SC",""
"2569","hortulana",20277319,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277323",5,3.793,"SC",""
"2570","hortulana",20277319,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277324",6,3.084,"SC",""
"2571","hortulana",20277319,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277325",7,3.422,"SC",""
"2572","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848989",1,6.653,"SC",""
"2573","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848990",2,5.758,"SC",""
"2574","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848991",3,6.098,"SC",""
"2575","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848992",4,5.214,"SC",""
"2576","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848993",5,4.616,"SC",""
"2577","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848994",6,5.178,"SC",""
"2578","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848995",7,4.858,"SC",""
"2579","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848996",8,3.333,"SC",""
"2580","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848997",9,3.951,"SC",""
"2581","hortulana",3848989,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848998",10,6.776,"SC",""
"2582","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494166",1,4.449,"SC",""
"2583","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494167",2,3.494,"SC",""
"2584","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494168",3,5.298,"SC",""
"2585","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494169",4,4.321,"SC",""
"2586","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494170",5,5.166,"SC",""
"2587","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494171",6,3.539,"SC",""
"2588","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494172",7,5.755,"SC",""
"2589","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494173",8,4.374,"SC",""
"2590","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494174",9,4.564,"SC",""
"2591","hortulana",22494166,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22494175",10,3.971,"SC",""
"2592","hortulana",12876937,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876937",1,4.695,"SC","only 4"
"2593","hortulana",12876937,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876938",2,3.845,"SC",""
"2594","hortulana",12876937,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876939",3,4.907,"SC",""
"2595","hortulana",12876937,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876940",4,3.011,"SC",""
"2596","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426138",1,3.81,"SC",""
"2597","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426139",2,3.704,"SC",""
"2598","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426140",3,5.574,"SC",""
"2599","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426141",4,4.076,"SC",""
"2600","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426142",5,2.906,"SC",""
"2601","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426143",6,3.571,"SC",""
"2602","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426144",7,3.238,"SC",""
"2603","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426145",8,4.69,"SC",""
"2604","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426146",9,4.239,"SC",""
"2605","hortulana",10426138,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426147",10,4.048,"SC",""
"2606","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752196",1,4.933,"SC",""
"2607","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752197",2,6.015,"SC",""
"2608","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752198",3,5.463,"SC",""
"2609","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752199",4,4.704,"SC",""
"2610","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752200",5,5.693,"SC",""
"2611","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752201",6,4.733,"SC",""
"2612","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752202",7,5.043,"SC",""
"2613","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752203",8,5.37,"SC",""
"2614","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752204",9,6.646,"SC",""
"2615","hortulana",19752196,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19752205",10,5.152,"SC",""
"2616","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683364",1,3.781,"SC",""
"2617","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683365",2,3.239,"SC",""
"2618","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683366",3,3.271,"SC",""
"2619","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683367",4,4.705,"SC",""
"2620","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683368",5,4.626,"SC",""
"2621","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683369",6,3.969,"SC",""
"2622","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683370",7,2.438,"SC",""
"2623","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683371",8,3.935,"SC",""
"2624","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683372",9,3.486,"SC",""
"2625","hortulana",22683364,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683373",10,3.554,"SC",""
"2626","hortulana",10426134,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426134",1,8.307,"SC",""
"2627","hortulana",10426134,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426135",2,9.077,"SC",""
"2628","hortulana",10426134,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426136",3,7.434,"SC",""
"2629","hortulana",10426134,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426137",4,7.446,"SC",""
"2630","hortulana",10426134,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426138",5,7.881,"SC",""
"2631","hortulana",10426134,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426139",6,7.529,"SC",""
"2632","hortulana",10426134,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426140",7,5.454,"SC",""
"2633","hortulana",10426134,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426141",8,6.728,"SC",""
"2634","hortulana",10426134,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426142",9,6.218,"SC",""
