,id,type,modified,language,license,rightsHolder,accessRights,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,sex,reproductiveCondition,occurrenceStatus,preparations,disposition,otherCatalogNumbers,associatedMedia,samplingProtocol,eventDate,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNumber,higherGeography,continent,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,typeStatus,scientificName,family,genus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
392,5774a5ae-589a-4dc0-b9d3-cbf2c335737e,http://purl.org/dc/dcmitype/PhysicalObject,11:59.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/5774a5ae-589a-4dc0-b9d3-cbf2c335737e/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",5774a5ae-589a-4dc0-b9d3-cbf2c335737e,barcode-01722575,NA,124,B. H. Slavin,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,6/26/14,NA,NA,1914,6,26,,,124,North America;United States of America;Oklahoma;,North America,NA,NA,United States of America,US,Oklahoma,,,S. of Muskogee,S. of Muskogee,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
393,35bc242a-a312-4470-9706-183d1e1b2bca,http://purl.org/dc/dcmitype/PhysicalObject,13:51.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/35bc242a-a312-4470-9706-183d1e1b2bca/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",35bc242a-a312-4470-9706-183d1e1b2bca,barcode-01722576,NA,126,B. H. Slavin,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/30/14,NA,NA,1914,3,30,,,126,North America;United States of America;Oklahoma;,North America,NA,NA,United States of America,US,Oklahoma,,,about 10 miles south of Muskogee,about 10 miles south of Muskogee,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
394,2e7e409f-dd44-42f0-a72c-98c52c115c14,http://purl.org/dc/dcmitype/PhysicalObject,15:08.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/2e7e409f-dd44-42f0-a72c-98c52c115c14/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",2e7e409f-dd44-42f0-a72c-98c52c115c14,barcode-01722577,NA,126,B. H. Slavin,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,6/26/14,NA,NA,1914,6,26,,,126,North America;United States of America;Oklahoma;,North America,NA,NA,United States of America,US,Oklahoma,,,S. of Muskogee,S. of Muskogee,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
395,f987c885-6107-4628-8448-07cded10cc6e,http://purl.org/dc/dcmitype/PhysicalObject,49:59.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/f987c885-6107-4628-8448-07cded10cc6e/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",f987c885-6107-4628-8448-07cded10cc6e,barcode-01722579,NA,3,T. V. Munson,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,5/1/10,NA,NA,1910,5,1,,,3,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,Cedar Creek Mill,Cedar Creek Mill,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
396,80f08931-7f40-4b82-a1d0-598d2c061b0b,http://purl.org/dc/dcmitype/PhysicalObject,00:06.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/80f08931-7f40-4b82-a1d0-598d2c061b0b/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",80f08931-7f40-4b82-a1d0-598d2c061b0b,barcode-01722587,NA,7,T. V. Munson,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,5/25/10,NA,NA,1910,5,25,,,7,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,Henrietta 2 1/2 mi. W,Henrietta 2 1/2 mi. W,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
397,a93cb550-bfa3-42d2-a39d-688bec2d1513,http://purl.org/dc/dcmitype/PhysicalObject,00:56.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/a93cb550-bfa3-42d2-a39d-688bec2d1513/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",a93cb550-bfa3-42d2-a39d-688bec2d1513,barcode-01722588,NA,7,T. V. Munson,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,5/25/10,NA,NA,1910,5,25,,,7,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,2 1/2 m. W. of Henrietta,2 1/2 m. W. of Henrietta,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
398,63835649-6b45-476c-86a1-b7e969fd1b3e,http://purl.org/dc/dcmitype/PhysicalObject,02:51.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/63835649-6b45-476c-86a1-b7e969fd1b3e/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",63835649-6b45-476c-86a1-b7e969fd1b3e,barcode-01722590,NA,106,B. H. Slavin,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,6/23/14,NA,NA,1914,6,23,,,106,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,E. of Henrietta,E. of Henrietta,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
399,0236ce03-b72d-4270-9cb0-ce0ae4c4dba8,http://purl.org/dc/dcmitype/PhysicalObject,50:47.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/0236ce03-b72d-4270-9cb0-ce0ae4c4dba8/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",0236ce03-b72d-4270-9cb0-ce0ae4c4dba8,barcode-01722592,NA,,[data not captured],undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,,NA,NA,NA,NA,NA,,,,North America;United States of America;Washington;,North America,NA,NA,United States of America,US,Washington,,,[data not captured],[data not captured],,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
400,a9be5ea0-fc01-4342-97c8-9ff2c9eda240,http://purl.org/dc/dcmitype/PhysicalObject,06:25.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/a9be5ea0-fc01-4342-97c8-9ff2c9eda240/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",a9be5ea0-fc01-4342-97c8-9ff2c9eda240,barcode-01722594,NA,2994,J. Reverchon,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/18/02,NA,NA,1902,3,18,,caleareaous soils,2994,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,[no additional data],[no additional data],,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
401,db152e26-60f2-4739-a527-d51f65771632,http://purl.org/dc/dcmitype/PhysicalObject,22:52.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/db152e26-60f2-4739-a527-d51f65771632/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",db152e26-60f2-4739-a527-d51f65771632,barcode-01722597,NA,2994,J. Reverchon,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,10/18/02,NA,NA,1902,10,18,,,2994,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,[no additional data],[no additional data],,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
402,5b70df8e-193f-407b-b88e-98a8ec86ee85,http://purl.org/dc/dcmitype/PhysicalObject,30:18.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/5b70df8e-193f-407b-b88e-98a8ec86ee85/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",5b70df8e-193f-407b-b88e-98a8ec86ee85,barcode-01722601,NA,7,C. S. Sargent,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/22/10,NA,NA,1910,3,22,,bottom of [illegible] creek,7,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,7 miles west of Dallas,7 miles west of Dallas,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
403,cc300557-892e-4908-8f38-65900526b985,http://purl.org/dc/dcmitype/PhysicalObject,32:13.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/cc300557-892e-4908-8f38-65900526b985/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",cc300557-892e-4908-8f38-65900526b985,barcode-01722602,NA,,C. S. Sargent,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/3/15,NA,NA,1915,3,3,,,,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,[illegible] Cliff near Dallas,[illegible] Cliff near Dallas,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
404,34cb6310-1518-4cf5-bebd-6b9453bf3420,http://purl.org/dc/dcmitype/PhysicalObject,34:03.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/34cb6310-1518-4cf5-bebd-6b9453bf3420/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",34cb6310-1518-4cf5-bebd-6b9453bf3420,barcode-01722603,NA,3,C. S. Sargent,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/22/10,NA,NA,1910,3,22,,,3,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,in Cedar Creek [illegible] south west of Oak CLiff Dallas,in Cedar Creek [illegible] south west of Oak CLiff Dallas,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
405,fd1c46cf-985a-4da1-a0dc-e4574377852c,http://purl.org/dc/dcmitype/PhysicalObject,04:20.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/fd1c46cf-985a-4da1-a0dc-e4574377852c/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",fd1c46cf-985a-4da1-a0dc-e4574377852c,barcode-01722605,NA,,C. S. Sargent,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/20/04,NA,NA,1904,3,20,,bank,,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,Bluff of Cedar Creek near Dallas,Bluff of Cedar Creek near Dallas,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
406,d0023af0-a4c8-4dc5-92ae-5c53e83da026,http://purl.org/dc/dcmitype/PhysicalObject,06:26.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/d0023af0-a4c8-4dc5-92ae-5c53e83da026/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",d0023af0-a4c8-4dc5-92ae-5c53e83da026,barcode-01722606,NA,1,T. V. Munson,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/25/15,NA,NA,1915,3,25,,by tree in riasing place,1,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,SIn Sabo and Colorado River,SIn Sabo and Colorado River,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
407,1caa67cc-7ca6-4dce-a9a3-38ec9910c57b,http://purl.org/dc/dcmitype/PhysicalObject,08:10.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/1caa67cc-7ca6-4dce-a9a3-38ec9910c57b/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",1caa67cc-7ca6-4dce-a9a3-38ec9910c57b,barcode-01722607,NA,2,T. V. Munson,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/10/10,NA,NA,1910,3,10,,river,2,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,Resine [illegible],Resine [illegible],,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
408,49b7ef56-6070-4153-aa4a-17e90ac3222f,http://purl.org/dc/dcmitype/PhysicalObject,09:44.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/49b7ef56-6070-4153-aa4a-17e90ac3222f/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",49b7ef56-6070-4153-aa4a-17e90ac3222f,barcode-01722608,NA,8,B. H. Slavin,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/22/14,NA,NA,1914,3,22,,,8,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,"Cook's Springs, south of Denison","Cook's Springs, south of Denison",,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
409,60fe66e4-127d-4af3-991b-3b8693f7b9d4,http://purl.org/dc/dcmitype/PhysicalObject,10:51.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/60fe66e4-127d-4af3-991b-3b8693f7b9d4/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",60fe66e4-127d-4af3-991b-3b8693f7b9d4,barcode-01722609,NA,8,B. H. Slavin,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,6/20/14,NA,NA,1914,6,20,,,8,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,"Cook's Spring, S. of Denison","Cook's Spring, S. of Denison",,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
410,3a09da86-ec77-4872-923f-8070fccab398,http://purl.org/dc/dcmitype/PhysicalObject,11:10.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/3a09da86-ec77-4872-923f-8070fccab398/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",3a09da86-ec77-4872-923f-8070fccab398,barcode-01722610,NA,,[data not captured],undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,,NA,NA,NA,NA,NA,,,,North America;US and Canada (countries only and not Greenland);,North America,NA,NA,,,,,,[data not captured],[data not captured],,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
411,7fcfbccc-3346-4f6b-af95-966b8c20f54d,http://purl.org/dc/dcmitype/PhysicalObject,11:53.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/7fcfbccc-3346-4f6b-af95-966b8c20f54d/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",7fcfbccc-3346-4f6b-af95-966b8c20f54d,barcode-01722612,NA,,[data not captured],undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,,NA,NA,NA,NA,NA,,,,North America;US and Canada (countries only and not Greenland);,North America,NA,NA,,,,,,[data not captured],[data not captured],,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
412,fb4ff87c-ce3a-47b1-81c3-dd128cb51168,http://purl.org/dc/dcmitype/PhysicalObject,13:25.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/fb4ff87c-ce3a-47b1-81c3-dd128cb51168/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",fb4ff87c-ce3a-47b1-81c3-dd128cb51168,barcode-01722613,NA,,T. V. Munson,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,8/10/11,NA,NA,1911,8,10,,Bottom,,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,5 1/2 m. N. W. Denison,5 1/2 m. N. W. Denison,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
413,5b83f80b-f829-4610-ae3d-d9c79c3440e0,http://purl.org/dc/dcmitype/PhysicalObject,14:36.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/5b83f80b-f829-4610-ae3d-d9c79c3440e0/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",5b83f80b-f829-4610-ae3d-d9c79c3440e0,barcode-01722614,NA,,T. V. Munson,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,8/10/11,NA,NA,1911,8,10,,Bottom,,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,5 m. N.W. of Dennison,5 m. N.W. of Dennison,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
414,f77e49e0-b709-4aa8-a89b-e604e21bf89d,http://purl.org/dc/dcmitype/PhysicalObject,16:18.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/f77e49e0-b709-4aa8-a89b-e604e21bf89d/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",f77e49e0-b709-4aa8-a89b-e604e21bf89d,barcode-01722615,NA,17c,T. V. Munson,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,5/2/11,NA,NA,1911,5,2,,Bottoms,17c,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,4 miles northwest of Dennison,4 miles northwest of Dennison,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
415,4e5adddc-a2eb-4cfa-b0b1-900dcaf15687,http://purl.org/dc/dcmitype/PhysicalObject,16:20.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/4e5adddc-a2eb-4cfa-b0b1-900dcaf15687/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",4e5adddc-a2eb-4cfa-b0b1-900dcaf15687,barcode-01722616,NA,,[data not captured],undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,,NA,NA,NA,NA,NA,,,,North America;US and Canada (countries only and not Greenland);,North America,NA,NA,,,,,,[data not captured],[data not captured],,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
416,93c5ff81-a035-4d43-82ff-e66e6fe4a2cb,http://purl.org/dc/dcmitype/PhysicalObject,18:05.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/93c5ff81-a035-4d43-82ff-e66e6fe4a2cb/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",93c5ff81-a035-4d43-82ff-e66e6fe4a2cb,barcode-01722618,NA,17 A,C. S. Sargent,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/19/11,NA,NA,1911,3,19,,Bottoms,17 A,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,near Denison,near Denison,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
417,f32e2304-1f4c-40b0-a1b0-af312f79ef37,http://purl.org/dc/dcmitype/PhysicalObject,19:50.0,en,https://huh.harvard.edu/pages/use,President and Fellows of Harvard College,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,http://data.huh.harvard.edu/f32e2304-1f4c-40b0-a1b0-af312f79ef37/image,urn:lsid:biocol.org:col:15406,urn:lsid:biocol.org:col:15406,NA,A,A,Harvard University Herbaria: All Records,PreservedSpecimen,NA,NA,"{huh_taxonomic_group: Vascular, huh_project_id: 7, huh_project_name: US and Canada - Mass Digitization}",f32e2304-1f4c-40b0-a1b0-af312f79ef37,barcode-01722619,NA,17 B,C. S. Sargent,undetermined,NotDetermined,present,Sheet,in collection,,[see Simple Media extension],NA,3/19/11,NA,NA,1911,3,19,,Bottoma,17 B,North America;United States of America;Texas;,North America,NA,NA,United States of America,US,Texas,,,near Denison,near Denison,,NA,NA,,NA,NA,,NA,,,,,NA,,Prunus mexicana S. Watson,Rosaceae,Prunus,mexicana,,S. Watson
