datetime,date,doy,time,distance,transect,lai.unmasked,sel.unmasked,lai.masked,sel.masked
2010-04-15T18:40:49,4/15/10,105,18:40:49,100,330,NA,NA,0.93,0.03
2010-04-15T18:41:48,4/15/10,105,18:41:48,100,315,NA,NA,0.73,0.05
2010-04-15T18:42:58,4/15/10,105,18:42:58,100,300,NA,NA,0.79,0.03
2010-04-15T18:44:02,4/15/10,105,18:44:02,100,285,NA,NA,0.92,0.01
2010-04-15T18:45:35,4/15/10,105,18:45:35,100,270,NA,NA,0.87,0.04
2010-04-15T18:46:47,4/15/10,105,18:46:47,100,255,NA,NA,0.7,0.05
2010-04-15T18:48:21,4/15/10,105,18:48:21,100,240,NA,NA,0.56,0.06
2010-04-15T18:49:35,4/15/10,105,18:49:35,100,225,NA,NA,0.64,0.04
2010-04-20T17:30:24,4/20/10,110,17:30:24,400,225,NA,NA,0.82,0.05
2010-04-20T17:33:45,4/20/10,110,17:33:45,400,240,NA,NA,0.65,0.15
2010-04-20T17:39:54,4/20/10,110,17:39:54,400,255,NA,NA,0.68,0.1
2010-04-20T17:42:35,4/20/10,110,17:42:35,400,270,NA,NA,1.84,0.05
2010-04-20T17:45:33,4/20/10,110,17:45:33,400,285,NA,NA,1.65,0
2010-04-20T17:49:36,4/20/10,110,17:49:36,400,300,NA,NA,1.21,0.06
2010-04-20T17:51:54,4/20/10,110,17:51:54,400,315,NA,NA,1.27,0.08
2010-04-20T17:54:22,4/20/10,110,17:54:22,400,330,NA,NA,2.13,0.24
2010-04-20T17:57:53,4/20/10,110,17:57:53,400,345,NA,NA,2.03,0.47
2010-04-20T18:01:03,4/20/10,110,18:01:03,300,345,NA,NA,0.71,0.04
2010-04-20T18:04:04,4/20/10,110,18:04:04,300,330,NA,NA,1.21,0.13
2010-04-20T18:06:45,4/20/10,110,18:06:45,300,315,NA,NA,0.87,0.03
2010-04-20T18:09:06,4/20/10,110,18:09:06,300,300,NA,NA,0.7,0.07
2010-04-20T18:11:29,4/20/10,110,18:11:29,300,285,NA,NA,1,0.12
2010-04-20T18:14:07,4/20/10,110,18:14:07,300,270,NA,NA,1.33,0.13
2010-04-20T18:16:49,4/20/10,110,18:16:49,300,255,NA,NA,1.56,0.32
2010-04-20T18:19:42,4/20/10,110,18:19:42,300,240,NA,NA,1.42,0.01
2010-04-20T18:22:27,4/20/10,110,18:22:27,300,225,NA,NA,1.35,0.09
2010-04-20T18:25:08,4/20/10,110,18:25:08,200,225,NA,NA,1.75,0.27
2010-04-20T18:26:51,4/20/10,110,18:26:51,200,240,NA,NA,1.5,0.05
2010-04-20T18:28:44,4/20/10,110,18:28:44,200,255,NA,NA,2.03,0.22
2010-04-20T18:30:09,4/20/10,110,18:30:09,200,270,NA,NA,3.34,0.21
2010-04-20T18:32:12,4/20/10,110,18:32:12,200,285,NA,NA,3.65,0.11
2010-04-20T18:34:11,4/20/10,110,18:34:11,200,300,NA,NA,0.89,0.03
2010-04-20T18:35:59,4/20/10,110,18:35:59,200,315,NA,NA,1.04,0.32
2010-04-20T18:38:01,4/20/10,110,18:38:01,200,330,NA,NA,1.15,0.13
2010-04-20T18:40:09,4/20/10,110,18:40:09,200,345,NA,NA,2.53,0.14
2010-04-20T18:43:46,4/20/10,110,18:43:46,100,345,NA,NA,1.85,0.35
2010-04-20T18:45:05,4/20/10,110,18:45:05,100,330,NA,NA,0.93,0.01
2010-04-20T18:46:14,4/20/10,110,18:46:14,100,315,NA,NA,0.84,0.03
2010-04-20T18:47:25,4/20/10,110,18:47:25,100,300,NA,NA,0.9,0.03
2010-04-20T18:48:39,4/20/10,110,18:48:39,100,285,NA,NA,0.98,0.02
2010-04-20T18:50:20,4/20/10,110,18:50:20,100,270,NA,NA,0.93,0.04
2010-04-20T18:51:37,4/20/10,110,18:51:37,100,255,NA,NA,0.77,0.02
2010-04-20T18:53:25,4/20/10,110,18:53:25,100,240,NA,NA,0.66,0.06
2010-04-20T18:55:08,4/20/10,110,18:55:08,100,225,NA,NA,0.72,0.02
2010-04-25T06:36:41,4/25/10,115,6:36:41,100,345,NA,NA,2.24,0.31
2010-04-25T06:37:45,4/25/10,115,6:37:45,100,330,NA,NA,1.26,0.03
2010-04-25T06:38:42,4/25/10,115,6:38:42,100,315,NA,NA,1.14,0.05
2010-04-25T06:39:50,4/25/10,115,6:39:50,100,300,NA,NA,1.16,0.03
2010-04-25T06:40:53,4/25/10,115,6:40:53,100,285,NA,NA,1.31,0.04
2010-04-25T06:42:19,4/25/10,115,6:42:19,100,270,NA,NA,1.3,0.02
2010-04-25T06:43:26,4/25/10,115,6:43:26,100,255,NA,NA,1.14,0.02
2010-04-25T06:44:49,4/25/10,115,6:44:49,100,240,NA,NA,0.98,0.04
2010-04-25T06:45:54,4/25/10,115,6:45:54,100,225,NA,NA,1.06,0.02
2010-04-25T06:48:22,4/25/10,115,6:48:22,200,225,NA,NA,1.88,0.12
2010-04-25T06:50:05,4/25/10,115,6:50:05,200,240,NA,NA,1.62,0.08
2010-04-25T06:51:43,4/25/10,115,6:51:43,200,255,NA,NA,2.06,0.21
2010-04-25T06:53:04,4/25/10,115,6:53:04,200,270,NA,NA,3.51,0.18
2010-04-25T06:55:01,4/25/10,115,6:55:01,200,285,NA,NA,3.86,0.09
2010-04-25T06:56:36,4/25/10,115,6:56:36,200,300,NA,NA,1.18,0.04
2010-04-25T06:58:14,4/25/10,115,6:58:14,200,315,NA,NA,1.53,0.38
2010-04-25T06:59:48,4/25/10,115,6:59:48,200,330,NA,NA,1.53,0.11
2010-04-25T07:01:33,4/25/10,115,7:01:33,200,345,NA,NA,2.85,0.25
2010-04-25T07:04:33,4/25/10,115,7:04:33,300,345,NA,NA,1.01,0.03
2010-04-25T07:06:50,4/25/10,115,7:06:50,300,330,NA,NA,1.48,0.14
2010-04-25T07:12:35,4/25/10,115,7:12:35,300,315,NA,NA,1.09,0.01
2010-04-25T07:14:35,4/25/10,115,7:14:35,300,300,NA,NA,1.06,0.05
2010-04-25T07:16:29,4/25/10,115,7:16:29,300,285,NA,NA,1.46,0.1
2010-04-25T07:18:34,4/25/10,115,7:18:34,300,270,NA,NA,1.53,0.12
2010-04-25T07:20:41,4/25/10,115,7:20:41,300,255,NA,NA,1.79,0.26
2010-04-25T07:23:03,4/25/10,115,7:23:03,300,240,NA,NA,1.59,0.01
2010-04-25T07:25:15,4/25/10,115,7:25:15,300,225,NA,NA,1.71,0.09
2010-05-05T17:27:02,5/5/10,125,17:27:02,100,345,NA,NA,3.76,0.07
2010-05-05T17:28:19,5/5/10,125,17:28:19,100,330,NA,NA,2.51,0.03
2010-05-05T17:29:22,5/5/10,125,17:29:22,100,315,NA,NA,2.34,0.22
2010-05-05T17:30:53,5/5/10,125,17:30:53,100,300,NA,NA,2.31,0.12
2010-05-05T17:32:37,5/5/10,125,17:32:37,100,285,NA,NA,2.29,0.08
2010-05-05T17:34:33,5/5/10,125,17:34:33,100,270,NA,NA,2.66,0.06
2010-05-05T17:35:52,5/5/10,125,17:35:52,100,255,NA,NA,2.36,0.07
2010-05-05T17:37:26,5/5/10,125,17:37:26,100,240,NA,NA,2,0.08
2010-05-05T17:38:40,5/5/10,125,17:38:40,100,225,NA,NA,2.14,0.04
2010-05-05T17:42:12,5/5/10,125,17:42:12,200,225,NA,NA,3.17,0.19
2010-05-05T17:44:30,5/5/10,125,17:44:30,200,240,NA,NA,2.86,0.14
2010-05-05T17:46:49,5/5/10,125,17:46:49,200,255,NA,NA,3.57,0.26
2010-05-05T17:48:48,5/5/10,125,17:48:48,200,270,NA,NA,4.78,0.18
2010-05-05T17:51:01,5/5/10,125,17:51:01,200,285,NA,NA,4.82,0.07
2010-05-05T17:53:00,5/5/10,125,17:53:00,200,300,NA,NA,2.58,0.09
2010-05-05T17:54:55,5/5/10,125,17:54:55,200,315,NA,NA,2.64,0.3
2010-05-05T17:56:57,5/5/10,125,17:56:57,200,330,NA,NA,2.99,0.21
2010-05-05T17:59:14,5/5/10,125,17:59:14,200,345,NA,NA,3.88,0.19
2010-05-05T18:02:56,5/5/10,125,18:02:56,300,345,NA,NA,2.18,0.08
2010-05-05T18:05:55,5/5/10,125,18:05:55,300,330,NA,NA,3.11,0.04
2010-05-05T18:08:48,5/5/10,125,18:08:48,300,315,NA,NA,2.5,0.03
2010-05-05T18:11:29,5/5/10,125,18:11:29,300,300,NA,NA,2.5,0.1
2010-05-05T18:14:26,5/5/10,125,18:14:26,300,285,NA,NA,2.64,0.08
2010-05-05T18:17:09,5/5/10,125,18:17:09,300,270,NA,NA,2.66,0.15
2010-05-05T18:20:07,5/5/10,125,18:20:07,300,255,NA,NA,3.05,0.15
2010-05-05T18:23:16,5/5/10,125,18:23:16,300,240,NA,NA,2.68,0.18
2010-05-05T18:25:58,5/5/10,125,18:25:58,300,225,NA,NA,2.75,0.03
2010-05-05T18:28:52,5/5/10,125,18:28:52,400,225,NA,NA,2.89,0.26
2010-05-05T18:29:19,5/5/10,125,18:29:19,400,225,NA,NA,2.43,0.08
2010-05-05T18:32:29,5/5/10,125,18:32:29,400,240,NA,NA,2.38,0.05
2010-05-05T18:35:56,5/5/10,125,18:35:56,400,255,NA,NA,2.3,0.03
2010-05-05T18:38:54,5/5/10,125,18:38:54,400,270,NA,NA,3,0.09
2010-05-05T18:42:31,5/5/10,125,18:42:31,400,285,NA,NA,3.04,0.57
2010-05-05T18:46:35,5/5/10,125,18:46:35,400,300,NA,NA,2.71,0.18
2010-05-05T18:49:54,5/5/10,125,18:49:54,400,315,NA,NA,2.76,0.21
2010-05-05T18:52:46,5/5/10,125,18:52:46,400,330,NA,NA,4.12,0.1
2010-05-05T18:57:03,5/5/10,125,18:57:03,400,345,NA,NA,3.26,0.29
2010-05-17T17:42:41,5/17/10,137,17:42:41,400,225,NA,NA,3.57,0.17
2010-05-17T17:45:35,5/17/10,137,17:45:35,400,240,NA,NA,3.66,0.09
2010-05-17T17:48:31,5/17/10,137,17:48:31,400,255,NA,NA,3.46,0.06
2010-05-17T17:51:07,5/17/10,137,17:51:07,400,270,NA,NA,3.94,0.18
2010-05-17T17:54:10,5/17/10,137,17:54:10,400,285,NA,NA,3.47,0.69
2010-05-17T17:57:26,5/17/10,137,17:57:26,400,300,NA,NA,3.85,0.22
2010-05-17T18:00:09,5/17/10,137,18:00:09,400,315,NA,NA,3.84,0.29
2010-05-17T18:02:44,5/17/10,137,18:02:44,400,330,NA,NA,5.35,0.14
2010-05-17T18:06:13,5/17/10,137,18:06:13,400,345,NA,NA,4.61,0.25
2010-05-17T18:09:25,5/17/10,137,18:09:25,300,345,NA,NA,3.53,0.09
2010-05-17T18:12:06,5/17/10,137,18:12:06,300,330,NA,NA,4.21,0.02
2010-05-17T18:14:24,5/17/10,137,18:14:24,300,315,NA,NA,3.57,0.08
2010-05-17T18:17:13,5/17/10,137,18:17:13,300,300,NA,NA,3.59,0.15
2010-05-17T18:19:32,5/17/10,137,18:19:32,300,285,NA,NA,3.72,0.06
2010-05-17T18:22:04,5/17/10,137,18:22:04,300,270,NA,NA,3.93,0.18
2010-05-17T18:24:51,5/17/10,137,18:24:51,300,255,NA,NA,4.32,0.18
2010-05-17T18:27:31,5/17/10,137,18:27:31,300,240,NA,NA,3.65,0.24
2010-05-17T18:30:24,5/17/10,137,18:30:24,300,225,NA,NA,3.56,0.16
2010-05-17T18:33:16,5/17/10,137,18:33:16,200,225,NA,NA,4.32,0.21
2010-05-17T18:36:01,5/17/10,137,18:36:01,200,240,NA,NA,3.85,0.27
2010-05-17T18:38:03,5/17/10,137,18:38:03,200,255,NA,NA,5.24,0.11
2010-05-17T18:39:35,5/17/10,137,18:39:35,200,270,NA,NA,5.6,0.09
2010-05-17T18:43:28,5/17/10,137,18:43:28,200,285,NA,NA,5.91,0.03
2010-05-17T18:45:49,5/17/10,137,18:45:49,200,300,NA,NA,3.98,0.11
2010-05-17T18:48:31,5/17/10,137,18:48:31,200,315,NA,NA,3.77,0.28
2010-05-17T18:50:40,5/17/10,137,18:50:40,200,330,NA,NA,4.28,0.21
2010-05-17T18:52:49,5/17/10,137,18:52:49,200,345,NA,NA,4.78,0.16
2010-05-17T18:57:04,5/17/10,137,18:57:04,100,345,NA,NA,5.1,0.03
2010-05-17T18:58:18,5/17/10,137,18:58:18,100,330,NA,NA,3.78,0.01
2010-05-17T18:59:37,5/17/10,137,18:59:37,100,315,NA,NA,3.76,0.36
2010-05-17T19:00:54,5/17/10,137,19:00:54,100,300,NA,NA,3.71,0.11
2010-05-17T19:02:05,5/17/10,137,19:02:05,100,285,NA,NA,3.47,0.06
2010-05-17T19:03:48,5/17/10,137,19:03:48,100,270,NA,NA,4.08,0.16
2010-05-17T19:05:42,5/17/10,137,19:05:42,100,255,NA,NA,3.57,0.16
2010-05-17T19:07:19,5/17/10,137,19:07:19,100,240,NA,NA,3.2,0.17
2010-05-17T19:08:40,5/17/10,137,19:08:40,100,225,NA,NA,3.44,0.03
2010-06-03T09:00:58,6/3/10,154,9:00:58,100,345,NA,NA,6.3,0.09
2010-06-03T09:02:17,6/3/10,154,9:02:17,100,330,NA,NA,4.8,0.04
2010-06-03T09:03:20,6/3/10,154,9:03:20,100,315,NA,NA,5.09,0.43
2010-06-03T09:04:37,6/3/10,154,9:04:37,100,300,NA,NA,4.4,0.01
2010-06-03T09:06:02,6/3/10,154,9:06:02,100,285,NA,NA,4.31,0.02
2010-06-03T09:07:26,6/3/10,154,9:07:26,100,270,NA,NA,5.13,0.16
2010-06-03T09:08:41,6/3/10,154,9:08:41,100,255,NA,NA,4.54,0.2
2010-06-03T09:10:20,6/3/10,154,9:10:20,100,240,NA,NA,4.2,0.24
2010-06-03T09:11:39,6/3/10,154,9:11:39,100,225,NA,NA,4.45,0.02
2010-06-03T09:14:26,6/3/10,154,9:14:26,200,225,NA,NA,5.32,0.24
2010-06-03T09:16:04,6/3/10,154,9:16:04,200,240,NA,NA,4.51,0.24
2010-06-03T09:17:49,6/3/10,154,9:17:49,200,255,NA,NA,6.17,0.03
2010-06-03T09:19:44,6/3/10,154,9:19:44,200,270,NA,NA,6.52,0.05
2010-06-03T09:21:44,6/3/10,154,9:21:44,200,285,NA,NA,6.79,0.12
2010-06-03T09:23:59,6/3/10,154,9:23:59,200,300,NA,NA,4.78,0.24
2010-06-03T09:26:09,6/3/10,154,9:26:09,200,315,NA,NA,4.85,0.36
2010-06-03T09:28:19,6/3/10,154,9:28:19,200,330,NA,NA,5.54,0.21
2010-06-03T09:30:47,6/3/10,154,9:30:47,200,345,NA,NA,5.69,0.2
2010-06-03T09:34:25,6/3/10,154,9:34:25,300,345,NA,NA,4.37,0.18
2010-06-03T09:38:05,6/3/10,154,9:38:05,300,330,NA,NA,5.3,0.16
2010-06-03T09:40:23,6/3/10,154,9:40:23,300,315,NA,NA,4.39,0.09
2010-06-03T09:42:50,6/3/10,154,9:42:50,300,300,NA,NA,4.74,0.14
2010-06-03T09:45:06,6/3/10,154,9:45:06,300,285,NA,NA,4.57,0.06
2010-06-03T09:47:36,6/3/10,154,9:47:36,300,270,NA,NA,4.54,0.34
2010-06-03T09:50:13,6/3/10,154,9:50:13,300,255,NA,NA,5.34,0.13
2010-06-03T09:53:10,6/3/10,154,9:53:10,300,240,NA,NA,4.28,0.24
2010-06-03T09:55:31,6/3/10,154,9:55:31,300,225,NA,NA,4.23,0.2
2010-06-03T09:58:07,6/3/10,154,9:58:07,400,225,NA,NA,4.4,0.17
2010-06-03T10:00:41,6/3/10,154,10:00:41,400,240,NA,NA,4.41,0.12
2010-06-03T10:03:54,6/3/10,154,10:03:54,400,255,NA,NA,4.08,0.11
2010-06-03T10:06:44,6/3/10,154,10:06:44,400,270,NA,NA,4.75,0.3
2010-06-03T10:09:51,6/3/10,154,10:09:51,400,285,NA,NA,4.27,0.79
2010-06-03T10:13:51,6/3/10,154,10:13:51,400,300,NA,NA,4.7,0.29
2010-06-03T10:17:15,6/3/10,154,10:17:15,400,315,NA,NA,4.6,0.26
2010-06-03T10:19:50,6/3/10,154,10:19:50,400,330,NA,NA,6.07,0.22
2010-06-03T10:23:26,6/3/10,154,10:23:26,400,345,NA,NA,5.96,0.27
2010-07-08T18:32:26,7/8/10,189,18:32:26,400,225,NA,NA,4.64,0.12
2010-07-08T18:34:59,7/8/10,189,18:34:59,400,240,NA,NA,4.79,0.17
2010-07-08T18:38:06,7/8/10,189,18:38:06,400,255,NA,NA,4.33,0.11
2010-07-08T18:40:49,7/8/10,189,18:40:49,400,270,NA,NA,4.87,0.23
2010-07-08T18:44:04,7/8/10,189,18:44:04,400,285,NA,NA,4.41,0.78
2010-07-08T18:48:59,7/8/10,189,18:48:59,400,300,NA,NA,5.05,0.38
2010-07-08T18:51:39,7/8/10,189,18:51:39,400,315,NA,NA,5.16,0.26
2010-07-08T18:54:42,7/8/10,189,18:54:42,400,330,NA,NA,6.47,0.16
2010-07-08T18:58:37,7/8/10,189,18:58:37,400,345,NA,NA,5.39,0.26
2010-07-08T19:01:35,7/8/10,189,19:01:35,300,345,NA,NA,4.42,0.07
2010-07-08T19:04:53,7/8/10,189,19:04:53,300,330,NA,NA,5.15,0.05
2010-07-08T19:07:31,7/8/10,189,19:07:31,300,315,NA,NA,4.52,0.07
2010-07-08T19:10:34,7/8/10,189,19:10:34,300,300,NA,NA,4.29,0.15
2010-07-08T19:13:11,7/8/10,189,19:13:11,300,285,NA,NA,4.48,0.08
2010-07-08T19:17:05,7/8/10,189,19:17:05,300,270,NA,NA,4.77,0.17
2010-07-08T19:19:47,7/8/10,189,19:19:47,300,255,NA,NA,6.04,0.61
2010-07-08T19:24:06,7/8/10,189,19:24:06,300,240,NA,NA,4.51,0.31
2010-07-08T19:26:47,7/8/10,189,19:26:47,300,225,NA,NA,4.48,0.18
2010-07-08T19:31:06,7/8/10,189,19:31:06,200,225,NA,NA,5.43,0.31
2010-07-08T19:32:58,7/8/10,189,19:32:58,200,240,NA,NA,4.63,0.29
2010-07-08T19:34:56,7/8/10,189,19:34:56,200,255,NA,NA,6.08,0.16
2010-07-08T19:36:28,7/8/10,189,19:36:28,200,270,NA,NA,6.31,0.09
2010-07-08T19:38:56,7/8/10,189,19:38:56,200,285,NA,NA,6.92,0.07
2010-07-08T19:40:42,7/8/10,189,19:40:42,200,300,NA,NA,5.01,0.17
2010-07-08T19:42:27,7/8/10,189,19:42:27,200,315,NA,NA,4.7,0.27
2010-07-08T19:44:28,7/8/10,189,19:44:28,200,330,NA,NA,5.25,0.11
2010-07-08T19:48:46,7/8/10,189,19:48:46,100,345,NA,NA,6.25,0.01
2010-07-08T19:49:59,7/8/10,189,19:49:59,100,330,NA,NA,4.8,0.11
2010-07-08T19:51:07,7/8/10,189,19:51:07,100,315,NA,NA,5.03,0.4
2010-07-08T19:52:34,7/8/10,189,19:52:34,100,300,NA,NA,4.74,0.13
2010-07-08T19:53:43,7/8/10,189,19:53:43,100,285,NA,NA,4.56,0.05
2010-07-08T19:55:48,7/8/10,189,19:55:48,100,270,NA,NA,5.22,0.21
2010-07-08T19:57:09,7/8/10,189,19:57:09,100,255,NA,NA,4.62,0.2
2010-07-08T19:59:44,7/8/10,189,19:59:44,100,240,NA,NA,4.21,0.15
2010-07-08T20:01:03,7/8/10,189,20:01:03,100,225,NA,NA,4.44,0.04
2010-08-26T17:46:58,8/26/10,237,17:46:58,400,225,NA,NA,4.12,0.31
2010-08-26T17:51:14,8/26/10,237,17:51:14,400,240,NA,NA,4.41,0.18
2010-08-26T17:54:15,8/26/10,237,17:54:15,400,255,NA,NA,4.3,0.06
2010-08-26T17:57:10,8/26/10,237,17:57:10,400,270,NA,NA,4.79,0.22
2010-08-26T17:59:52,8/26/10,237,17:59:52,400,285,NA,NA,4.28,0.59
2010-08-26T18:04:06,8/26/10,237,18:04:06,400,300,NA,NA,4.72,0.29
2010-08-26T18:07:15,8/26/10,237,18:07:15,400,315,NA,NA,5,0.34
2010-08-26T18:09:51,8/26/10,237,18:09:51,400,330,NA,NA,6.22,0.19
2010-08-26T18:13:19,8/26/10,237,18:13:19,400,345,NA,NA,5.11,0.28
2010-08-26T18:16:30,8/26/10,237,18:16:30,300,345,NA,NA,3.85,0.13
2010-08-26T18:19:02,8/26/10,237,18:19:02,300,330,NA,NA,5.1,0.04
2010-08-26T18:21:31,8/26/10,237,18:21:31,300,315,NA,NA,4.29,0.07
2010-08-26T18:24:47,8/26/10,237,18:24:47,300,300,NA,NA,4.09,0.21
2010-08-26T18:27:37,8/26/10,237,18:27:37,300,285,NA,NA,4.55,0.11
2010-08-26T18:30:08,8/26/10,237,18:30:08,300,270,NA,NA,4.77,0.22
2010-08-26T18:33:00,8/26/10,237,18:33:00,300,255,NA,NA,5.24,0.28
2010-08-26T18:37:16,8/26/10,237,18:37:16,300,240,NA,NA,4.41,0.35
2010-08-26T18:40:14,8/26/10,237,18:40:14,300,225,NA,NA,4.29,0.16
2010-08-26T18:44:39,8/26/10,237,18:44:39,200,225,NA,NA,5.33,0.3
2010-08-26T18:46:46,8/26/10,237,18:46:46,200,240,NA,NA,4.43,0.33
2010-08-26T18:48:35,8/26/10,237,18:48:35,200,255,NA,NA,5.77,0.05
2010-08-26T18:50:01,8/26/10,237,18:50:01,200,270,NA,NA,5.9,0.13
2010-08-26T18:52:10,8/26/10,237,18:52:10,200,285,NA,NA,6.52,0.08
2010-08-26T18:54:27,8/26/10,237,18:54:27,200,300,NA,NA,4.59,0.1
2010-08-26T18:56:20,8/26/10,237,18:56:20,200,315,NA,NA,4.15,0.32
2010-08-26T18:59:09,8/26/10,237,18:59:09,200,330,NA,NA,4.88,0.1
2010-08-26T19:01:12,8/26/10,237,19:01:12,200,345,NA,NA,5.57,0.09
2010-08-26T19:04:11,8/26/10,237,19:04:11,100,345,NA,NA,5.92,0.11
2010-08-26T19:05:35,8/26/10,237,19:05:35,100,330,NA,NA,4.49,0.01
2010-08-26T19:06:39,8/26/10,237,19:06:39,100,315,NA,NA,4.54,0.34
2010-08-26T19:08:14,8/26/10,237,19:08:14,100,300,NA,NA,4.38,0.1
2010-08-26T19:09:30,8/26/10,237,19:09:30,100,285,NA,NA,4.22,0.04
2010-08-26T19:11:20,8/26/10,237,19:11:20,100,270,NA,NA,4.85,0.19
2010-08-26T19:12:32,8/26/10,237,19:12:32,100,255,NA,NA,4.3,0.21
2010-08-26T19:14:23,8/26/10,237,19:14:23,100,240,NA,NA,3.89,0.23
2010-08-26T19:15:39,8/26/10,237,19:15:39,100,225,NA,NA,4.24,0.02
2010-09-14T17:06:56,9/14/10,257,17:06:56,400,225,NA,NA,4.07,0.15
2010-09-14T17:10:10,9/14/10,257,17:10:10,400,240,NA,NA,4.07,0.01
2010-09-14T17:12:49,9/14/10,257,17:12:49,400,255,NA,NA,3.85,0.07
2010-09-14T17:15:27,9/14/10,257,17:15:27,400,270,NA,NA,4.78,0.17
2010-09-14T17:18:33,9/14/10,257,17:18:33,400,285,NA,NA,4.03,0.79
2010-09-14T17:22:04,9/14/10,257,17:22:04,400,300,NA,NA,4.55,0.11
2010-09-14T17:25:13,9/14/10,257,17:25:13,400,315,NA,NA,4.74,0.23
2010-09-14T17:28:10,9/14/10,257,17:28:10,400,330,NA,NA,5.96,0.09
2010-09-14T17:32:36,9/14/10,257,17:32:36,400,345,NA,NA,4.11,0.64
2010-09-14T17:35:48,9/14/10,257,17:35:48,300,345,NA,NA,3.99,0.06
2010-09-14T17:38:53,9/14/10,257,17:38:53,300,330,NA,NA,5.07,0.05
2010-09-14T17:41:39,9/14/10,257,17:41:39,300,315,NA,NA,4.26,0.05
2010-09-14T17:44:28,9/14/10,257,17:44:28,300,300,NA,NA,4.08,0.29
2010-09-14T17:46:55,9/14/10,257,17:46:55,300,285,NA,NA,4.41,0.13
2010-09-14T17:49:36,9/14/10,257,17:49:36,300,270,NA,NA,4.41,0.22
2010-09-14T17:53:02,9/14/10,257,17:53:02,300,255,NA,NA,4.9,0.23
2010-09-14T17:56:09,9/14/10,257,17:56:09,300,240,NA,NA,4.08,0.23
2010-09-14T17:58:56,9/14/10,257,17:58:56,300,225,NA,NA,4.24,0.15
2010-09-14T18:01:51,9/14/10,257,18:01:51,200,225,NA,NA,5,0.35
2010-09-14T18:03:48,9/14/10,257,18:03:48,200,240,NA,NA,3.83,0.15
2010-09-14T18:06:51,9/14/10,257,18:06:51,200,255,NA,NA,5.62,0.04
2010-09-14T18:08:12,9/14/10,257,18:08:12,200,270,NA,NA,5.89,0.18
2010-09-14T18:10:08,9/14/10,257,18:10:08,200,285,NA,NA,6.13,0.18
2010-09-14T18:13:09,9/14/10,257,18:13:09,200,300,NA,NA,4.63,0.19
2010-09-14T18:14:54,9/14/10,257,18:14:54,200,315,NA,NA,4.42,0.32
2010-09-14T18:16:51,9/14/10,257,18:16:51,200,330,NA,NA,4.98,0.15
2010-09-14T18:18:59,9/14/10,257,18:18:59,200,345,NA,NA,5.48,0.13
2010-09-14T18:22:01,9/14/10,257,18:22:01,100,345,NA,NA,5.88,0.03
2010-09-14T18:23:12,9/14/10,257,18:23:12,100,330,NA,NA,4.41,0.05
2010-09-14T18:24:11,9/14/10,257,18:24:11,100,315,NA,NA,4.47,0.41
2010-09-14T18:25:29,9/14/10,257,18:25:29,100,300,NA,NA,4.28,0.13
2010-09-14T18:26:41,9/14/10,257,18:26:41,100,285,NA,NA,4.07,0.06
2010-09-14T18:28:12,9/14/10,257,18:28:12,100,270,NA,NA,4.72,0.22
2010-09-14T18:29:53,9/14/10,257,18:29:53,100,255,NA,NA,4.23,0.25
2010-09-14T18:31:33,9/14/10,257,18:31:33,100,240,NA,NA,3.77,0.14
2010-09-14T18:32:45,9/14/10,257,18:32:45,100,225,NA,NA,3.98,0.01
2010-09-21T16:55:21,9/21/10,264,16:55:21,400,225,NA,NA,3.73,0.08
2010-09-21T16:58:05,9/21/10,264,16:58:05,400,240,NA,NA,3.91,0.18
2010-09-21T17:01:05,9/21/10,264,17:01:05,400,255,NA,NA,3.91,0.13
2010-09-21T17:03:46,9/21/10,264,17:03:46,400,270,NA,NA,4.73,0.25
2010-09-21T17:06:34,9/21/10,264,17:06:34,400,285,NA,NA,3.9,0.71
2010-09-21T17:09:53,9/21/10,264,17:09:53,400,300,NA,NA,4.79,0.24
2010-09-21T17:12:17,9/21/10,264,17:12:17,400,315,NA,NA,4.59,0.24
2010-09-21T17:14:50,9/21/10,264,17:14:50,400,330,NA,NA,6.08,0.16
2010-09-21T17:18:11,9/21/10,264,17:18:11,400,345,NA,NA,3.9,0.75
2010-09-21T17:21:13,9/21/10,264,17:21:13,300,345,NA,NA,3.65,0.25
2010-09-21T17:24:54,9/21/10,264,17:24:54,300,330,NA,NA,4.93,0.06
2010-09-21T17:27:07,9/21/10,264,17:27:07,300,315,NA,NA,3.98,0.03
2010-09-21T17:29:30,9/21/10,264,17:29:30,300,300,NA,NA,3.8,0.14
2010-09-21T17:31:53,9/21/10,264,17:31:53,300,285,NA,NA,4.02,0.06
2010-09-21T17:34:29,9/21/10,264,17:34:29,300,270,NA,NA,4.49,0.21
2010-09-21T17:37:04,9/21/10,264,17:37:04,300,255,NA,NA,5.01,0.3
2010-09-21T17:39:58,9/21/10,264,17:39:58,300,240,NA,NA,4.01,0.16
2010-09-21T17:42:38,9/21/10,264,17:42:38,300,225,NA,NA,4.23,0.16
2010-09-21T17:45:58,9/21/10,264,17:45:58,200,225,NA,NA,4.96,0.3
2010-09-21T17:50:16,9/21/10,264,17:50:16,200,240,NA,NA,3.89,0.15
2010-09-21T17:52:03,9/21/10,264,17:52:03,200,255,NA,NA,5.47,0.03
2010-09-21T17:53:30,9/21/10,264,17:53:30,200,270,NA,NA,5.71,0.12
2010-09-21T17:55:19,9/21/10,264,17:55:19,200,285,NA,NA,6.22,0.15
