"","id","name","GEN.SPA","treatment","Force","Light","Chill","good_flaskid","treatcode","Flo.poss.","Dead.alive","photoperiod","temp_day","temp_night","chilldays","p_z","f_z","c_z","phase","DOY","surv","floposs"
"352","COMPER 5 HF DB_WL0_13","COMPER 5 HF DB","COM.PER","WS0","W","S",0,"WL0_13","W_L_0","?","?",8,24,18,28,3.00434216321592,17.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"353","VACCOR 11 HF DB_WL0_12","VACCOR 11 HF DB","VAC.COR","WS0","W","S",0,"WL0_12","W_L_0","Y","A",8,24,18,28,3.00434216321592,17.0060790285023,25.0026052979295,"Lexpand_day.11.",42,0,1
"354","COMPER 5 HF DB_WL0_11","COMPER 5 HF DB","COM.PER","WS0","W","S",0,"WL0_11","W_L_0","Y","A",8,24,18,28,3.00434216321592,17.0060790285023,25.0026052979295,"Lexpand_day.11.",93,0,1
"355","CORCOR 15 HF DB_WL0_10","CORCOR 15 HF DB","COR.COR","WS0","W","S",0,"WL0_10","W_L_0","?","?",8,24,18,28,3.00434216321592,17.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"356","CORCOR 17 HF DB_WL0_1","CORCOR 17 HF DB","COR.COR","WS0","W","S",0,"WL0_1","W_L_0","Y","A",8,24,18,28,3.00434216321592,17.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"357","ACERUB25 HF DB_CS0_9","ACERUB25 HF DB","ACE.RUB","CS0","C","S",0,"CS0_9","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"358","PRUPEN16 HF DB_CS0_9","PRUPEN16 HF DB","PRU.PEN","CS0","C","S",0,"CS0_9","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"359","ACERUB29 HF DB_CS0_8","ACERUB29 HF DB","ACE.RUB","CS0","C","S",0,"CS0_8","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"360","COMPER 6 HF DB_CS0_8","COMPER 6 HF DB","COM.PER","CS0","C","S",0,"CS0_8","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"361","VACCOR 7 HF DB_CS0_7","VACCOR 7 HF DB","VAC.COR","CS0","C","S",0,"CS0_7","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"362","VIBACE06 HF DB_CS0_7","VIBACE06 HF DB","VIB.ACE","CS0","C","S",0,"CS0_7","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"363","VIBACE06 HF DB_CS0_6","VIBACE06 HF DB","VIB.ACE","CS0","C","S",0,"CS0_6","C_S_0","?","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",93,0,1
"364","ILEVER03 HF DB_CS0_5","ILEVER03 HF DB","ILE.VER","CS0","C","S",0,"CS0_5","C_S_0","?","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",65,0,1
"365","PRUPEN 24 HF DB_CS0_5","PRUPEN 24 HF DB","PRU.PEN","CS0","C","S",0,"CS0_5","C_S_0","?","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",63,0,1
"366","VACCOR 10 HF DB_CS0_5","VACCOR 10 HF DB","VAC.COR","CS0","C","S",0,"CS0_5","C_S_0","Y","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",70,0,1
"367","COMPER 2 HF DB_CS0_4","COMPER 2 HF DB","COM.PER","CS0","C","S",0,"CS0_4","C_S_0","Y","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"368","VACCOR 3 HF DB_CS0_4","VACCOR 3 HF DB","VAC.COR","CS0","C","S",0,"CS0_4","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"369","ACEPEN14 HF DB_CS0_3","ACEPEN14 HF DB","ACE.PEN","CS0","C","S",0,"CS0_3","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"370","CORCOR10_HF_CS0_3","CORCOR10_HF","COR.COR","CS0","C","S",0,"CS0_3","C_S_0","Y","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"371","PRUVIR 5 HF DB_CS0_3","PRUVIR 5 HF DB","PRU.VIR","CS0","C","S",0,"CS0_3","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"372","CORCOR14 HF DB_CS0_24","CORCOR14 HF DB","COR.COR","CS0","C","S",0,"CS0_24","C_S_0","Y","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",79,0,1
"373","PRUPEN 23 HF DB_CS0_24","PRUPEN 23 HF DB","PRU.PEN","CS0","C","S",0,"CS0_24","C_S_0","?","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"374","PRUVIR 6 HF DB_CS0_24","PRUVIR 6 HF DB","PRU.VIR","CS0","C","S",0,"CS0_24","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"375","CORCOR09_HF_CS0_23","CORCOR09_HF","COR.COR","CS0","C","S",0,"CS0_23","C_S_0","?","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",107,0,1
"376","ILEMUC 11 HF DB_CS0_23","ILEMUC 11 HF DB","ILE.MUC","CS0","C","S",0,"CS0_23","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"377","VACCOR 8 HF DB_CS0_23","VACCOR 8 HF DB","VAC.COR","CS0","C","S",0,"CS0_23","C_S_0","Y","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",37,0,1
"378","COMPER 4 HF DB_CS0_22","COMPER 4 HF DB","COM.PER","CS0","C","S",0,"CS0_22","C_S_0","Y","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"379","ILEMUC 14 HF DB_CS0_22","ILEMUC 14 HF DB","ILE.MUC","CS0","C","S",0,"CS0_22","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"380","PRUVIR 3 HF DB_CS0_22","PRUVIR 3 HF DB","PRU.VIR","CS0","C","S",0,"CS0_22","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"381","CORCOR 15_HF_CS0_21","CORCOR 15_HF","COR.COR","CS0","C","S",0,"CS0_21","C_S_0","Y","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"382","ILEVER01 HF DB_CS0_21","ILEVER01 HF DB","ILE.VER","CS0","C","S",0,"CS0_21","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"383","VIBACE09 HF DB_CS0_21","VIBACE09 HF DB","VIB.ACE","CS0","C","S",0,"CS0_21","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"384","COMPER 8 HF DB_CS0_20","COMPER 8 HF DB","COM.PER","CS0","C","S",0,"CS0_20","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"385","PRUPEN16 HF DB_CS0_20","PRUPEN16 HF DB","PRU.PEN","CS0","C","S",0,"CS0_20","C_S_0","?","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",56,0,1
"386","COMPER 5 HF DB_CS0_2","COMPER 5 HF DB","COM.PER","CS0","C","S",0,"CS0_2","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"387","ACEPEN16 HF DB_CS0_19","ACEPEN16 HF DB","ACE.PEN","CS0","C","S",0,"CS0_19","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"388","ACERUB25 HF DB_CS0_19","ACERUB25 HF DB","ACE.RUB","CS0","C","S",0,"CS0_19","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"389","ILEVER08 HF DB_CS0_19","ILEVER08 HF DB","ILE.VER","CS0","C","S",0,"CS0_19","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"390","ACEPEN20 HF DB_CS0_18","ACEPEN20 HF DB","ACE.PEN","CS0","C","S",0,"CS0_18","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"391","ACERUB23 HF DB_CS0_18","ACERUB23 HF DB","ACE.RUB","CS0","C","S",0,"CS0_18","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"392","ILEMUC 9 HF DB_CS0_17","ILEMUC 9 HF DB","ILE.MUC","CS0","C","S",0,"CS0_17","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"393","PRUPEN 24 HF DB_CS0_17","PRUPEN 24 HF DB","PRU.PEN","CS0","C","S",0,"CS0_17","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"394","VIBACE07 HF DB_CS0_17","VIBACE07 HF DB","VIB.ACE","CS0","C","S",0,"CS0_17","C_S_0","?","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",82,0,1
"395","ACERUB28 HF DB_CS0_16","ACERUB28 HF DB","ACE.RUB","CS0","C","S",0,"CS0_16","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"396","VIBACE11 HF DB_CS0_16","VIBACE11 HF DB","VIB.ACE","CS0","C","S",0,"CS0_16","C_S_0","Y","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",98,0,1
"397","ACEPEN16 HF DB_CS0_15","ACEPEN16 HF DB","ACE.PEN","CS0","C","S",0,"CS0_15","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"398","ACERUB23 HF DB_CS0_15","ACERUB23 HF DB","ACE.RUB","CS0","C","S",0,"CS0_15","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"399","ILEVER01 HF DB_CS0_15","ILEVER01 HF DB","ILE.VER","CS0","C","S",0,"CS0_15","C_S_0","?","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",61,0,1
"400","ILEMUC 9 HF DB_CS0_14","ILEMUC 9 HF DB","ILE.MUC","CS0","C","S",0,"CS0_14","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"401","PRUPEN 23 HF DB_CS0_14","PRUPEN 23 HF DB","PRU.PEN","CS0","C","S",0,"CS0_14","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"402","COMPER 6 HF DB_CS0_13","COMPER 6 HF DB","COM.PER","CS0","C","S",0,"CS0_13","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"403","ILEMUC 10 HF DB_CS0_13","ILEMUC 10 HF DB","ILE.MUC","CS0","C","S",0,"CS0_13","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"404","ILEMUC 12 HF DB_CS0_12","ILEMUC 12 HF DB","ILE.MUC","CS0","C","S",0,"CS0_12","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"405","PRUVIR 3 HF DB_CS0_12","PRUVIR 3 HF DB","PRU.VIR","CS0","C","S",0,"CS0_12","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"406","VACCOR 3 HF DB_CS0_11","VACCOR 3 HF DB","VAC.COR","CS0","C","S",0,"CS0_11","C_S_0","Y","A",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"407","VIBACE4 HF DB_CS0_11","VIBACE4 HF DB","VIB.ACE","CS0","C","S",0,"CS0_11","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"408","ACEPEN14 HF DB_CS0_10","ACEPEN14 HF DB","ACE.PEN","CS0","C","S",0,"CS0_10","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"409","ACEPEN20 HF DB_CS0_1","ACEPEN20 HF DB","ACE.PEN","CS0","C","S",0,"CS0_1","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"410","CORCOR06 HF_CS0_1","CORCOR06 HF","COR.COR","CS0","C","S",0,"CS0_1","C_S_0","Y","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"411","PRUVIR 2 HF DB_CS0_1","PRUVIR 2 HF DB","PRU.VIR","CS0","C","S",0,"CS0_1","C_S_0","?","?",8,18,12,28,3.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"412","COMPER 1 HF DB_CL0_8","COMPER 1 HF DB","COM.PER","CL0","C","L",0,"CL0_8","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"413","PRUVIR 5 HF DB_CL0_8","PRUVIR 5 HF DB","PRU.VIR","CL0","C","L",0,"CL0_8","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"414","ACEPEN20 HF DB_CL0_7","ACEPEN20 HF DB","ACE.PEN","CL0","C","L",0,"CL0_7","C_L_0","?","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",104,0,1
"415","ACERUB25 HF DB_CL0_7","ACERUB25 HF DB","ACE.RUB","CL0","C","L",0,"CL0_7","C_L_0","?","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"416","ACEPEN18 HF DB_CL0_6","ACEPEN18 HF DB","ACE.PEN","CL0","C","L",0,"CL0_6","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",63,0,1
"417","ACERUB25 HF DB_CL0_6","ACERUB25 HF DB","ACE.RUB","CL0","C","L",0,"CL0_6","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"418","ILEMUC 10 HF DB_CL0_6","ILEMUC 10 HF DB","ILE.MUC","CL0","C","L",0,"CL0_6","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",107,0,1
"419","ACEPEN16 HF DB_CL0_5","ACEPEN16 HF DB","ACE.PEN","CL0","C","L",0,"CL0_5","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"420","ILEMUC 13 HF DB_CL0_5","ILEMUC 13 HF DB","ILE.MUC","CL0","C","L",0,"CL0_5","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",73,0,1
"421","VIBACE06 HF DB_CL0_5","VIBACE06 HF DB","VIB.ACE","CL0","C","L",0,"CL0_5","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"422","COMPER 2 HF DB_CL0_4","COMPER 2 HF DB","COM.PER","CL0","C","L",0,"CL0_4","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"423","PRUVIR 2 HF DB_CL0_4","PRUVIR 2 HF DB","PRU.VIR","CL0","C","L",0,"CL0_4","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"424","COMPER 4 HF DB_CL0_3","COMPER 4 HF DB","COM.PER","CL0","C","L",0,"CL0_3","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"425","CORCOR07_HF_CL0_3","CORCOR07_HF","COR.COR","CL0","C","L",0,"CL0_3","C_L_0","?","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",101,0,1
"426","ILEMUC 13 HF DB_CL0_3","ILEMUC 13 HF DB","ILE.MUC","CL0","C","L",0,"CL0_3","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",90,0,1
"427","COMPER 4 HF DB_CL0_24","COMPER 4 HF DB","COM.PER","CL0","C","L",0,"CL0_24","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"428","PRUPEN17 HF DB_CL0_24","PRUPEN17 HF DB","PRU.PEN","CL0","C","L",0,"CL0_24","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"429","PRUVIR 4 HF DB_CL0_24","PRUVIR 4 HF DB","PRU.VIR","CL0","C","L",0,"CL0_24","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"430","PRUPEN 23 HF DB_CL0_23","PRUPEN 23 HF DB","PRU.PEN","CL0","C","L",0,"CL0_23","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"431","VACCOR 11 HF DB_CL0_23","VACCOR 11 HF DB","VAC.COR","CL0","C","L",0,"CL0_23","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",101,0,1
"432","ACEPEN19 HF DB_CL0_22","ACEPEN19 HF DB","ACE.PEN","CL0","C","L",0,"CL0_22","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",84,0,1
"433","VIBACE06 HF DB_CL0_22","VIBACE06 HF DB","VIB.ACE","CL0","C","L",0,"CL0_22","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"434","VACCOR 3 HF DB_CL0_21","VACCOR 3 HF DB","VAC.COR","CL0","C","L",0,"CL0_21","C_L_0","Y","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"435","CORCOR10_HF_CL0_20","CORCOR10_HF","COR.COR","CL0","C","L",0,"CL0_20","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",90,0,1
"436","PRUVIR 2 HF DB_CL0_20","PRUVIR 2 HF DB","PRU.VIR","CL0","C","L",0,"CL0_20","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"437","ILEVER04 HF DB_CL0_2","ILEVER04 HF DB","ILE.VER","CL0","C","L",0,"CL0_2","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"438","ACERUB23 HF DB_CL0_19","ACERUB23 HF DB","ACE.RUB","CL0","C","L",0,"CL0_19","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"439","PRUVIR 6 HF DB_CL0_19","PRUVIR 6 HF DB","PRU.VIR","CL0","C","L",0,"CL0_19","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"440","VACCOR 11 HF DB_CL0_19","VACCOR 11 HF DB","VAC.COR","CL0","C","L",0,"CL0_19","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",101,0,1
"441","COMPER 6 HF DB_CL0_18","COMPER 6 HF DB","COM.PER","CL0","C","L",0,"CL0_18","C_L_0","Y","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"442","ILEMUC 12 HF DB_CL0_18","ILEMUC 12 HF DB","ILE.MUC","CL0","C","L",0,"CL0_18","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"443","VIBACE10 HF DB_CL0_18","VIBACE10 HF DB","VIB.ACE","CL0","C","L",0,"CL0_18","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",104,0,1
"444","ACERUB23 HF DB_CL0_17","ACERUB23 HF DB","ACE.RUB","CL0","C","L",0,"CL0_17","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"445","CORCOR 16 HF DB_CL0_17","CORCOR 16 HF DB","COR.COR","CL0","C","L",0,"CL0_17","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",98,0,1
"446","CORCOR09_HF_CL0_16","CORCOR09_HF","COR.COR","CL0","C","L",0,"CL0_16","C_L_0","?","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",90,0,1
"447","VACCOR 1 HF DB_CL0_16","VACCOR 1 HF DB","VAC.COR","CL0","C","L",0,"CL0_16","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",101,0,1
"448","VIBACE01 HF DB_CL0_16","VIBACE01 HF DB","VIB.ACE","CL0","C","L",0,"CL0_16","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",82,0,1
"449","CORCOR07_HF_CL0_15","CORCOR07_HF","COR.COR","CL0","C","L",0,"CL0_15","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",90,0,1
"450","ACERUB26 HF DB_CL0_14","ACERUB26 HF DB","ACE.RUB","CL0","C","L",0,"CL0_14","C_L_0","?","?",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"451","VACCOR 10 HF DB_CL0_13","VACCOR 10 HF DB","VAC.COR","CL0","C","L",0,"CL0_13","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",35,0,1
"452","ILEMUC 12 HF DB_CL0_10","ILEMUC 12 HF DB","ILE.MUC","CL0","C","L",0,"CL0_10","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",93,0,1
"453","COMPER 2 HF DB_CL0_1","COMPER 2 HF DB","COM.PER","CL0","C","L",0,"CL0_1","C_L_0","Y","A",12,18,12,28,7.00434216321592,11.0060790285023,25.0026052979295,"Lexpand_day.11.",120,1,1
"454","ACERUB25 HF DB_WS1_9","ACERUB25 HF DB","ACE.RUB","WS1","W","S",1,"WS1_9","W_S_1","?","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"455","CORCOR10_HF_WS1_9","CORCOR10_HF","COR.COR","WS1","W","S",1,"WS1_9","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",94,0,1
"456","VACCOR 9 HF DB_WS1_9","VACCOR 9 HF DB","VAC.COR","WS1","W","S",1,"WS1_9","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",17,0,1
"457","COMPER 3 HF DB_WS1_8","COMPER 3 HF DB","COM.PER","WS1","W","S",1,"WS1_8","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",19,0,1
"458","VACCOR 3 HF DB_WS1_8","VACCOR 3 HF DB","VAC.COR","WS1","W","S",1,"WS1_8","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",42,0,1
"459","VACCOR ? HF DB_WS1_7","VACCOR ? HF DB","VAC.COR","WS1","W","S",1,"WS1_7","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",14,0,1
"460","CORCOR 17 HF DB_WS1_4","CORCOR 17 HF DB","COR.COR","WS1","W","S",1,"WS1_4","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",62,0,1
"461","PRUVIR 5 HF DB_WS1_4","PRUVIR 5 HF DB","PRU.VIR","WS1","W","S",1,"WS1_4","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"462","ACEPEN18 HF DB_WS1_3","ACEPEN18 HF DB","ACE.PEN","WS1","W","S",1,"WS1_3","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",35,0,1
"463","PRUPEN 24 HF DB_WS1_24","PRUPEN 24 HF DB","PRU.PEN","WS1","W","S",1,"WS1_24","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",19,0,1
"464","VACCOR 1 HF DB_WS1_23","VACCOR 1 HF DB","VAC.COR","WS1","W","S",1,"WS1_23","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",42,0,1
"465","ACERUB28 HF DB_WS1_21","ACERUB28 HF DB","ACE.RUB","WS1","W","S",1,"WS1_21","W_S_1","?","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"466","COMPER 8 HF DB_WS1_21","COMPER 8 HF DB","COM.PER","WS1","W","S",1,"WS1_21","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",19,0,1
"467","CORCOR14 HF DB_WS1_20","CORCOR14 HF DB","COR.COR","WS1","W","S",1,"WS1_20","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",35,0,1
