specificEpithet,id,institutionCode,year,month,day,eventDate,stateProvince,county,references,lon,lat,geoclass,flowers,leaves,bbch.f,bbch.v,doy,bbch.v.scale,species,YEAR.hin
hortulana,12876951,UARK,1983,4,7,4/7/83,Arkansas,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876951,-94.22168881,35.97609413,county_centroid,Y,Y,65,9,97,2,hortulana,3
hortulana,19212120,UCHT,1956,4,22,4/22/56,Illinois,piatt,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212120,-88.59556484,40.00833894,county_centroid,Y,Y,65,9,113,2,hortulana,0
hortulana,13939869,COLO,1915,4,29,4/29/15,Illinois,macon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13939869,-88.96284736,39.85896632,county_centroid,Y,Y,65,17,119,5,hortulana,0
hortulana,6816169,GMUF,1992,4,21,4/21/92,Virginia,culpeper,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816169,-77.95471798,38.49027232,county_centroid,Y,Y,65,15,112,4,hortulana,12
hortulana,6527157,NY,1911,4,2,4/2/11,Missouri,Jasper Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6527157,-94.463004,37.146448,geo_referenced,Y,Y,62,9,92,2,hortulana,0
hortulana,7444213,NCSC,1951,5,2,5/2/51,Illinois,tazewell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444213,-89.51309682,40.50820772,county_centroid,Y,Y,65,15,122,4,hortulana,0
hortulana,13271236,TENN,1935,4,3,4/3/35,Tennessee,union,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271236,-83.83103997,36.283596,county_centroid,Y,Y,65,9,93,2,hortulana,0
hortulana,20277319,CLEMS,1970,5,5,5/5/70,Pennsylvania,bedford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20277319,-78.48906393,40.0103279,county_centroid,Y,Y,65,17,125,5,hortulana,0
hortulana,13271225,TENN,2001,4,12,4/12/01,Tennessee,giles,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271225,-87.02670454,35.21051646,county_centroid,Y,Y,65,11,102,3,hortulana,21
hortulana,14635352,NBYC,1979,4,17,4/17/79,Virginia,fairfax,https://midwestherbaria.org/portal/collections/individual/index.php?occid=14635352,-77.28296302,38.83588696,county_centroid,Y,Y,65,11,107,3,hortulana,0
hortulana,13271232,TENN,1955,4,8,4/8/55,Tennessee,unicoi,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271232,-82.44137505,36.10445931,county_centroid,Y,Y,65,11,98,3,hortulana,0
hortulana,11586644,IND,1947,3,27,3/27/47,Texas,Rockwall,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586644,-96.448022,32.938825,geo_referenced,Y,Y,65,11,86,3,hortulana,0
hortulana,11586297,IND,1952,4,30,4/30/52,Indiana,Jay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586297,-85.027828,40.511098,geo_referenced,Y,Y,65,11,121,3,hortulana,0
hortulana,6816171,GMUF,1993,4,19,4/19/93,Virginia,caroline,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816171,-77.34893364,38.03106555,county_centroid,Y,Y,65,15,109,4,hortulana,13
hortulana,13271228,TENN,2001,4,19,4/19/01,Tennessee,johnson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271228,-81.84376488,36.45815901,county_centroid,Y,Y,67,17,109,5,hortulana,21
hortulana,5733561,LSU,1985,4,21,4/21/85,Missouri,audrain,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5733561,-91.8294885,39.21243428,county_centroid,Y,Y,67,17,111,5,hortulana,5
hortulana,13271226,TENN,1934,4,8,4/8/34,Tennessee,grainger,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271226,-83.49578227,36.27457682,county_centroid,Y,Y,65,15,98,4,hortulana,0
hortulana,13271238,TENN,2002,4,7,4/7/02,Tennessee,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271238,-82.49765663,36.29644946,county_centroid,Y,Y,65,17,97,5,hortulana,22
hortulana,22619960,KANU,1973,4,18,4/18/73,Kansas,Miami,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22619960,-94.94653,38.46645,geo_referenced,Y,Y,65,15,108,4,hortulana,0
hortulana,7844192,MUHW,1986,4,12,1886-04-12,West Virginia,putnam,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7844192,-81.90183331,38.50829269,county_centroid,Y,Y,65,9,102,2,hortulana,6
hortulana,19212125,UCHT,2002,4,14,4/14/02,Tennessee,clay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212125,-85.53527027,36.55124999,county_centroid,Y,Y,65,17,104,5,hortulana,22
hortulana,13271218,TENN,2005,4,5,4/5/05,Tennessee,cheatham,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271218,-87.09287087,36.26220127,county_centroid,Y,Y,65,9,95,2,hortulana,25
hortulana,7844194,MUHW,1938,4,14,4/14/38,West Virginia,cabell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7844194,-82.24029566,38.42975778,county_centroid,Y,Y,61,11,104,3,hortulana,0
hortulana,21204135,EIU,2005,4,16,4/16/05,Illinois,Sangamon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204135,-89.437,39.7765,geo_referenced,Y,Y,65,17,106,5,hortulana,25
hortulana,21204154,EIU,1977,4,16,4/16/77,Illinois,Greene,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204154,-90.5523,39.22811,geo_referenced,Y,Y,67,17,106,5,hortulana,0
hortulana,22683364,KANU,1909,4,5,4/5/09,Missouri,Jasper,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22683364,-94.46278,37.14639,geo_referenced,Y,Y,65,11,95,3,hortulana,0
hortulana,19212116,UCHT,1954,4,7,4/7/54,Oklahoma,payne,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212116,-96.97514782,36.06934581,county_centroid,Y,Y,65,11,97,3,hortulana,0
hortulana,19212123,UCHT,1958,4,12,4/12/58,Oklahoma,mayes,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212123,-95.23772399,36.33374242,county_centroid,Y,Y,65,7,102,2,hortulana,0
hortulana,19212127,UCHT,2002,4,7,4/7/02,Tennessee,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212127,-82.49765663,36.29644946,county_centroid,Y,Y,65,15,97,4,hortulana,22
hortulana,20434113,TAWES,2006,5,5,5/5/06,Maryland,Allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20434113,-78.917524,39.56259,geo_referenced,Y,Y,65,17,125,5,hortulana,26
hortulana,22802869,ODU,1969,4,18,4/18/69,Virginia,roanoke,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22802869,-80.05473011,37.26469776,county_centroid,Y,Y,62,17,108,5,hortulana,0
hortulana,7188863,ILL,1915,4,29,4/29/15,Illinois,macon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188863,-88.96284736,39.85896632,county_centroid,Y,Y,65,17,119,5,hortulana,0
hortulana,19212090,UCHT,2001,4,19,4/19/01,Tennessee,clay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212090,-85.53527027,36.55124999,county_centroid,Y,Y,65,15,109,4,hortulana,21
hortulana,16491709,UOS,2006,4,3,4/3/06,Tennessee,franklin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16491709,-86.08283625,35.15232064,county_centroid,Y,Y,65,15,93,4,hortulana,26
hortulana,21204155,EIU,1965,5,2,5/2/65,Illinois,peoria,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204155,-89.7623937,40.78605253,county_centroid,Y,Y,65,15,122,4,hortulana,0
hortulana,7188875,ILL,1959,4,26,4/26/59,Illinois,piatt,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188875,-88.59556484,40.00833894,county_centroid,Y,Y,65,17,116,5,hortulana,0
hortulana,12508916,DUKE,1938,4,14,4/14/38,West Virginia,cabell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508916,-82.24029566,38.42975778,county_centroid,Y,Y,65,11,104,3,hortulana,0
hortulana,19212087,UCHT,2001,4,19,4/19/01,Tennessee,clay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212087,-85.53527027,36.55124999,county_centroid,Y,Y,65,17,109,5,hortulana,21
hortulana,22693448,KANU,1970,4,16,4/16/70,Tennessee,Rutherford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22693448,-86.581939,36.015618,geo_referenced,Y,Y,65,11,106,3,hortulana,0
hortulana,7844193,MUHW,1980,4,12,198X-04-12,West Virginia,roane,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7844193,-81.34211019,38.71571512,county_centroid,Y,Y,65,11,103,3,hortulana,0
hortulana,11586662,IND,1985,4,19,4/19/85,Missouri,Lincoln,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586662,-90.768842,39.027465,geo_referenced,Y,Y,65,17,109,5,hortulana,5
hortulana,3848990,APSC,2002,4,14,4/14/02,Tennessee,clay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848990,-85.53527027,36.55124999,county_centroid,Y,Y,65,15,104,4,hortulana,22
hortulana,11586332,IND,1919,4,16,4/16/19,Indiana,Sullivan,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586332,-87.579285,39.205924,geo_referenced,Y,Y,65,17,106,5,hortulana,0
hortulana,13271217,TENN,1937,4,13,4/13/37,Tennessee,anderson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271217,-84.18804503,36.12118775,county_centroid,Y,Y,65,15,103,4,hortulana,0
hortulana,7444215,NCSC,1957,4,24,4/24/57,Missouri,st clair,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444215,-93.78217755,38.038767,county_centroid,Y,Y,67,17,114,5,hortulana,0
hortulana,16184982,MOAR,2005,5,13,5/13/05,Pennsylvania,Luzerne,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184982,-75.879134,41.088031,geo_referenced,Y,Y,65,9,133,2,hortulana,25
hortulana,7188876,ILL,1963,4,27,4/27/63,Illinois,piatt,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188876,-88.59556484,40.00833894,county_centroid,Y,Y,67,17,117,5,hortulana,0
hortulana,10414385,KNK,1995,4,13,4/13/95,Kentucky,campbell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10414385,-84.37499867,38.95193944,county_centroid,Y,Y,65,15,103,4,hortulana,15
hortulana,10426134,MTSU,1985,3,27,3/27/85,Tennessee,franklin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426134,-86.08283625,35.15232064,county_centroid,Y,N,65,0,86,1,hortulana,5
hortulana,10414386,KNK,1995,4,13,4/13/95,Kentucky,campbell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10414386,-84.37499867,38.95193944,county_centroid,Y,Y,65,11,103,3,hortulana,15
hortulana,13271221,TENN,2002,4,14,4/14/02,Tennessee,clay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271221,-85.53527027,36.55124999,county_centroid,Y,Y,65,17,104,5,hortulana,22
hortulana,13271220,TENN,1991,4,2,4/2/91,Tennessee,clay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271220,-85.53527027,36.55124999,county_centroid,Y,N,65,0,92,1,hortulana,11
hortulana,7444214,NCSC,1959,4,26,4/26/59,Illinois,piatt,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444214,-88.59556484,40.00833894,county_centroid,Y,Y,65,15,116,4,hortulana,0
hortulana,13271222,TENN,2005,4,5,4/5/05,Tennessee,davidson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271222,-86.77878456,36.17525089,county_centroid,Y,Y,65,9,95,2,hortulana,25
hortulana,21268890,UAM,1965,5,2,5/2/65,Illinois,peoria,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268890,-89.7623937,40.78605253,county_centroid,Y,Y,65,11,122,3,hortulana,0
hortulana,16919858,NCU,1969,4,18,4/18/69,Virginia,roanoke,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16919858,-80.05473011,37.26469776,county_centroid,Y,Y,65,17,108,5,hortulana,0
hortulana,13271229,TENN,1959,4,11,4/11/59,Tennessee,knox,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13271229,-83.93798731,35.99294044,county_centroid,Y,Y,65,15,101,4,hortulana,0
hortulana,5733562,LSU,1985,4,21,4/21/85,Missouri,audrain,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5733562,-91.8294885,39.21243428,county_centroid,Y,Y,67,17,111,5,hortulana,5
hortulana,7188856,ILL,1980,4,15,,Illinois,henderson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188856,-90.93018866,40.81381231,county_centroid,Y,Y,67,17,106,5,hortulana,0
hortulana,16514007,COLO,1960,5,1,5/1/60,Illinois,piatt,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514007,-88.59556484,40.00833894,county_centroid,Y,Y,65,17,122,5,hortulana,0
hortulana,17189639,NY,2011,5,10,5/10/11,Maryland,Allegany Co.,https://midwestherbaria.org/portal/collections/individual/index.php?occid=17189639,-78.938636,39.530091,geo_referenced,Y,Y,65,17,130,5,hortulana,31
hortulana,21350434,APSC,1979,4,13,4/13/79,Kentucky,barren,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21350434,-85.92843237,36.9724301,county_centroid,Y,Y,67,15,103,4,hortulana,0
hortulana,21204151,EIU,1975,4,26,4/26/75,Illinois,Greene,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204151,-90.5523,39.22811,geo_referenced,Y,Y,65,9,116,2,hortulana,0
hortulana,7188885,ILL,1960,5,1,5/1/60,Illinois,piatt,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188885,-88.59556484,40.00833894,county_centroid,Y,Y,65,17,122,5,hortulana,0
hortulana,16184981,MOAR,2005,5,13,5/13/05,Pennsylvania,Luzerne,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184981,-75.879134,41.088031,geo_referenced,Y,Y,65,15,133,4,hortulana,25
hortulana,11586671,IND,1900,4,29,4/29/00,Iowa,Johnson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586671,-91.600445,41.697191,geo_referenced,Y,N,65,0,119,1,hortulana,0
hortulana,21204138,EIU,1993,5,2,5/2/93,Illinois,vermilion,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204138,-87.73470079,40.17340498,county_centroid,Y,Y,65,11,122,3,hortulana,13
hortulana,7444087,NCSC,1979,4,13,4/13/79,Kentucky,barren,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444087,-85.92843237,36.9724301,county_centroid,Y,Y,67,11,103,3,hortulana,0
hortulana,21204131,EIU,2004,4,13,4/13/04,Illinois,Mason,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204131,-89.89925,40.39027,geo_referenced,Y,Y,65,11,104,3,hortulana,24
hortulana,6816175,GMUF,1979,4,17,4/17/79,Virginia,fairfax,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816175,-77.28296302,38.83588696,county_centroid,Y,Y,65,15,107,4,hortulana,0
hortulana,12876948,UARK,1975,4,21,4/21/75,Arkansas,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876948,-94.22168881,35.97609413,county_centroid,Y,Y,65,17,111,5,hortulana,0
hortulana,12652469,UT,1980,4,24,XXXX-04-24,Illinois,pike,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12652469,-90.8928104,39.61871392,county_centroid,Y,Y,65,15,115,4,hortulana,0
subcordata,20002593,NY,1892,5,17,1892-05-17,Idaho,nez perce ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20002593,NA,NA,county_centroid,Y,Y,67,9,138,2,subcordata,0
subcordata,23568492,Harvard,1896,5,7,1896-05-07,California,amador ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23568492,NA,NA,county_centroid,Y,Y,67,15,128,4,subcordata,0
subcordata,23568477,Harvard,1896,5,14,1896-05-14,California,mariposa ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23568477,NA,NA,county_centroid,Y,Y,65,17,135,5,subcordata,0
alleghaniensis,23603146,Harvard,1899,5,15,1899-05-15,Connecticut,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23603146,NA,NA,county_centroid,Y,Y,65,11,135,3,alleghaniensis,0
alleghaniensis,23603149,Harvard,1899,5,15,1899-05-15,Connecticut,fairfield ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23603149,NA,NA,county_centroid,Y,Y,65,15,135,4,alleghaniensis,0
alleghaniensis,23603147,Harvard,1899,5,15,1899-05-15,Connecticut,fairfield ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23603147,NA,NA,county_centroid,Y,Y,65,11,135,3,alleghaniensis,0
subcordata,23568486,Harvard,1901,3,16,3/16/01,California,lake ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23568486,NA,NA,county_centroid,Y,Y,65,17,75,5,subcordata,0
subcordata,23568470,Harvard,1902,4,4,4/4/02,California,sonoma ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23568470,NA,NA,county_centroid,Y,Y,65,17,94,5,subcordata,0
subcordata,13939795,COLO,1903,4,15,4/15/02,California,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13939795,NA,NA,county_centroid,Y,Y,65,15,105,4,subcordata,0
subcordata,23568495,Harvard,1904,4,7,4/7/04,California,san mateo ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23568495,NA,NA,county_centroid,Y,Y,67,15,98,4,subcordata,0
alleghaniensis,23603140,Harvard,1907,5,30,5/30/07,Massachusetts,plymouth ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23603140,NA,NA,county_centroid,Y,Y,67,17,150,5,alleghaniensis,0
alleghaniensis,6552734,NY,1908,5,11,5/11/08,Massachusetts,suffolk ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6552734,NA,NA,county_centroid,Y,N,64,0,132,1,alleghaniensis,0
texana,23734806,Harvard,1910,3,24,3/24/10,Texas,victoria ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23734806,NA,NA,county_centroid,Y,Y,69,17,83,5,texana,0
texana,23734814,Harvard,1910,3,26,3/26/10,Texas,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23734814,NA,NA,county_centroid,Y,Y,67,15,85,4,texana,0
subcordata,23568491,Harvard,1920,5,26,5/26/20,California,plumas ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23568491,NA,NA,county_centroid,Y,Y,69,19,147,6,subcordata,0
subcordata,23568487,Harvard,1920,5,26,5/26/20,California,plumas ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23568487,NA,NA,county_centroid,Y,Y,67,19,147,6,subcordata,0
subcordata,23568485,Harvard,1920,5,26,5/26/20,California,plumas ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23568485,NA,NA,county_centroid,Y,Y,67,17,147,5,subcordata,0
subcordata,23568493,Harvard,1920,5,27,5/27/20,California,plumas ,https://midwestherbaria.org/portal/collections/individual/index.php?occid=23568493,NA,NA,county_centroid,Y,Y,69,17,148,5,subcordata,0
