"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flo_day","leaf_day","FLS"
"3645","3852","49.0333,11.4833","11.4833","49.0333","370","106","20","1992",137,122,-15
"3647","3860","49.2667,11.9167","11.9167","49.2667","360","106","20","1992",140,136,-4
"3648","3865","49.3167,12.85","12.85","49.3167","400","106","20","1992",118,114,-4
"3649","3866","49.2167,12.7667","12.7667","49.2167","480","106","20","1992",140,114,-26
"3652","3876","49.8667,11.9","11.9","49.8667","460","106","20","1992",119,116,-3
"3653","3877","49.95,12.0333","12.0333","49.95","620","106","20","1992",136,117,-19
"3654","3884","49.1667,11.45","11.45","49.1667","400","106","20","1992",116,112,-4
"3657","3893","49.8333,12.05","12.05","49.8333","500","106","20","1992",123,124,1
"3658","3895","49.5833,12.15","12.15","49.5833","390","106","20","1992",150,118,-32
"3662","3911","49.1,11.8167","11.8167","49.1","460","106","20","1992",117,116,-1
"3665","3918","49.2167,11.7667","11.7667","49.2167","510","106","20","1992",147,106,-41
"3668","3927","48.9667,12.0833","12.0833","48.9667","400","106","20","1992",111,107,-4
"3671","3937","48.9167,12.4333","12.4333","48.9167","330","106","20","1992",140,128,-12
"3672","3939","49.0333,12.25","12.25","49.0333","325","106","20","1992",116,112,-4
"3674","3945","48.9,11.6167","11.6167","48.9","400","106","20","1992",102,116,14
"3678","3959","49.5333,11.6833","11.6833","49.5333","420","106","20","1992",118,117,-1
"3685","3974","49.9167,12.3833","12.3833","49.9167","530","106","20","1992",123,118,-5
"3687","3981","49.65,12.2667","12.2667","49.65","520","106","20","1992",126,116,-10
"3688","3984","49.3167,12.75","12.75","49.3167","420","106","20","1992",114,112,-2
"3689","3986","49.4333,12.5833","12.5833","49.4333","530","106","20","1992",136,117,-19
"3690","3987","49.3833,12.7167","12.7167","49.3833","520","106","20","1992",116,115,-1
"3694","3993","50.3167,11.9167","11.9167","50.3167","500","106","20","1992",122,119,-3
"3695","3995","50,12.0833","12.0833","50","530","106","20","1992",116,115,-1
"3698","4008","49.9167,11.0167","11.0167","49.9167","310","106","20","1992",109,107,-2
"3701","4015","49.8667,11","11","49.8667","290","106","20","1992",122,114,-8
"3707","4039","50.3667,10.8","10.8","50.3667","340","106","20","1992",116,112,-4
"3709","4045","50.2667,11.15","11.15","50.2667","380","106","20","1992",111,116,5
"3710","4046","50.2167,11.1333","11.1333","50.2167","330","106","20","1992",108,112,4
"3714","4060","49.6667,11.1","11.1","49.6667","345","106","20","1992",117,111,-6
"3717","4070","50.2667,11.85","11.85","50.2667","550","106","20","1992",125,116,-9
"3721","4080","50.3667,11.5167","11.5167","50.3667","590","106","20","1992",125,121,-4
"3722","4082","50.45,11.2667","11.2667","50.45","660","106","20","1992",126,125,-1
"3727","4097","50.05,11.4333","11.4333","50.05","360","106","20","1992",126,123,-3
"3728","4098","50.1167,11.6167","11.6167","50.1167","370","106","20","1992",120,113,-7
"3738","4123","50.3167,11.75","11.75","50.3167","510","106","20","1992",126,120,-6
"3748","4146","50.0333,11","11","50.0333","320","106","20","1992",115,110,-5
"3751","4157","50.1,11.8833","11.8833","50.1","620","106","20","1992",128,121,-7
"3756","4172","49.3333,10.8","10.8","49.3333","400","106","20","1992",111,115,4
"3757","4173","49.35,10.5167","10.5167","49.35","410","106","20","1992",115,111,-4
"3761","4190","49.5833,11.2","11.2","49.5833","340","106","20","1992",114,112,-2
"3762","4193","49.5667,11.1833","11.1833","49.5667","400","106","20","1992",121,115,-6
"3764","4205","49.5,10.8","10.8","49.5","310","106","20","1992",130,106,-24
"3769","4230","49.5833,10.6","10.6","49.5833","290","106","20","1992",108,112,4
"3770","4239","49.4,11.4","11.4","49.4","450","106","20","1992",121,114,-7
"3777","4255","49.6333,10.2333","10.2333","49.6333","280","106","20","1992",115,104,-11
"3778","4256","49.45,10.3167","10.3167","49.45","350","106","20","1992",109,102,-7
"3780","4260","49.55,10.2333","10.2333","49.55","330","106","20","1992",114,111,-3
"3783","4266","49.0167,11.1167","11.1167","49.0167","560","106","20","1992",117,111,-6
"3789","4283","50.0833,9.25","9.25","50.0833","200","106","20","1992",116,107,-9
"3795","4317","50.2833,9.91667","9.91667","50.2833","500","106","20","1992",118,114,-4
"3799","4333","50.1,9.65","9.65","50.1","180","106","20","1992",130,121,-9
"3801","4340","49.95,10.2833","10.2833","49.95","220","106","20","1992",110,116,6
"3804","4350","50.2,9.83333","9.83333","50.2","410","106","20","1992",123,110,-13
"3805","4354","49.9667,10.6833","10.6833","49.9667","230","106","20","1992",111,103,-8
"3809","4373","50.1833,10.3667","10.3667","50.1833","290","106","20","1992",114,110,-4
"3815","4419","50.4167,10.3833","10.3833","50.4167","340","106","20","1992",120,115,-5
"3820","4434","49.7,10.0167","10.0167","49.7","190","106","20","1992",110,105,-5
"3824","4445","49.8833,10.0333","10.0333","49.8833","260","106","20","1992",112,109,-3
"3825","4447","49.6833,9.9","9.9","49.6833","325","106","20","1992",110,102,-8
"3829","4456","48.45,10.2667","10.2667","48.45","450","106","20","1992",113,111,-2
"3830","4459","47.9833,10.1833","10.1833","47.9833","600","106","20","1992",120,119,-1
"3834","4477","48.7167,10.7833","10.7833","48.7167","410","106","20","1992",115,115,0
"3838","4492","47.5667,10.7","10.7","47.5667","810","106","20","1992",116,114,-2
"3840","4495","48.4333,10.4167","10.4167","48.4333","460","106","20","1992",124,116,-8
"3842","4498","48.3667,10.3","10.3","48.3667","480","106","20","1992",114,104,-10
"3845","4506","48.1667,10.1167","10.1167","48.1667","530","106","20","1992",115,111,-4
"3848","4517","47.7167,10.2333","10.2333","47.7167","900","106","20","1992",136,124,-12
"3849","4519","47.7,10.35","10.35","47.7","710","106","20","1992",126,114,-12
"3857","4551","48.1167,10.4667","10.4667","48.1167","560","106","20","1992",115,108,-7
"3859","4555","48.75,11.0167","11.0167","48.75","400","106","20","1992",116,114,-2
"3866","4576","48.1833,10.6833","10.6833","48.1833","550","106","20","1992",126,115,-11
"3873","4591","48.4833,10.6667","10.6667","48.4833","450","106","20","1992",120,117,-3
"3879","4603","49.1667,7.31667","7.31667","49.1667","240","106","20","1992",110,107,-3
"3881","4615","49.4833,6.86667","6.86667","49.4833","250","106","20","1992",110,109,-1
"3886","4632","49.1667,7.05","7.05","49.1667","230","106","20","1992",101,93,-8
"3889","4641","49.4167,6.91667","6.91667","49.4167","220","106","20","1992",108,87,-21
"3890","4642","49.4,6.81667","6.81667","49.4","230","106","20","1992",128,100,-28
"3891","4643","49.4667,6.9","6.9","49.4667","260","106","20","1992",106,106,0
"3892","4651","49.2,7.11667","7.11667","49.2","280","106","20","1992",115,112,-3
"3896","4664","49.6,7","7","49.6","440","106","20","1992",117,94,-23
"3903","4687","51.7833,14.3167","14.3167","51.7833","70","106","20","1992",112,103,-9
"3904","4691","52.3833,13.05","13.05","52.3833","35","106","20","1992",112,105,-7
"3905","4692","52.3833,13.0667","13.0667","52.3833","80","106","20","1992",101,104,3
"3907","4702","53.2167,14.3833","14.3833","53.2167","10","106","20","1992",114,108,-6
"3909","4710","53.1,13.8833","13.8833","53.1","75","106","20","1992",110,93,-17
"3910","4719","52.8,14.1667","14.1667","52.8","5","106","20","1992",117,110,-7
"3912","4741","52.2167,14.1167","14.1167","52.2167","100","106","20","1992",109,104,-5
"3914","4757","52.1167,12.4667","12.4667","52.1167","187","106","20","1992",115,109,-6
"3921","4789","52.8333,13.8333","13.8333","52.8333","40","106","20","1992",116,114,-2
"3923","4793","52.9667,13.7667","13.7667","52.9667","75","106","20","1992",116,117,1
"3928","4813","51.5667,13.55","13.55","51.5667","95","106","20","1992",107,92,-15
"3929","4814","51.5833,13.8167","13.8167","51.5833","135","106","20","1992",114,111,-3
"3931","4822","51.7333,14.5833","14.5833","51.7333","80","106","20","1992",108,100,-8
"3932","4824","51.6167,14.7167","14.7167","51.6167","130","106","20","1992",118,108,-10
"3939","4846","53.0333,13.05","13.05","53.0333","70","106","20","1992",125,114,-11
"3940","4848","52.9833,13.35","13.35","52.9833","45","106","20","1992",107,108,1
"3941","4851","51.8833,14.65","14.65","51.8833","55","106","20","1992",114,113,-1
"3942","4852","51.9667,14.5667","14.5667","51.9667","65","106","20","1992",113,118,5
"3943","4866","51.8167,13.2333","13.2333","51.8167","80","106","20","1992",126,113,-13
"3947","4891","52.9333,12.4167","12.4167","52.9333","40","106","20","1992",114,105,-9
"3956","4948","52.8333,12.9833","12.9833","52.8333","40","106","20","1992",115,112,-3
"3957","4957","52.75,13.2833","13.2833","52.75","35","106","20","1992",115,114,-1
"3961","4979","52.2833,13.0333","13.0333","52.2833","50","106","20","1992",115,112,-3
"3964","4990","53.3167,13.9","13.9","53.3167","40","106","20","1992",112,111,-1
"3968","5034","51.5667,14.4833","14.4833","51.5667","140","106","20","1992",114,116,2
"3970","5048","53.2167,13.3333","13.3333","53.2167","70","106","20","1992",116,113,-3
"3976","5070","52.15,13.3667","13.3667","52.15","45","106","20","1992",113,111,-2
"3977","5074","54.1,13.4","13.4","54.1","2","106","20","1992",132,127,-5
"3978","5077","54.0833,12.15","12.15","54.0833","20","106","20","1992",125,112,-13
"3980","5080","54.1833,12.0833","12.0833","54.1833","5","106","20","1992",116,112,-4
"3982","5086","53.65,11.3833","11.3833","53.65","60","106","20","1992",109,105,-4
"3983","5098","53.7167,13.15","13.15","53.7167","70","106","20","1992",116,101,-15
"3988","5128","53.8667,13.15","13.15","53.8667","25","106","20","1992",117,113,-4
"3990","5144","53.9833,11.2333","11.2333","53.9833","5","106","20","1992",101,114,13
"3991","5156","54.0833,12.9667","12.9667","54.0833","20","106","20","1992",117,115,-2
"3992","5158","53.8167,12.0667","12.0667","53.8167","15","106","20","1992",117,112,-5
"3993","5159","53.7833,12.2","12.2","53.7833","10","106","20","1992",103,110,7
"3998","5213","53.45,12.2667","12.2667","53.45","75","106","20","1992",119,107,-12
"4000","5236","53.5167,13.95","13.95","53.5167","30","106","20","1992",119,115,-4
"4001","5237","53.3,14.2333","14.2333","53.3","30","106","20","1992",114,104,-10
"4002","5246","54.15,12.5833","12.5833","54.15","35","106","20","1992",128,111,-17
"4007","5296","54.1833,12.9","12.9","54.1833","10","106","20","1992",119,115,-4
"4008","5302","53.55,13.8333","13.8333","53.55","55","106","20","1992",115,109,-6
"4009","5305","53.4833,13.45","13.45","53.4833","105","106","20","1992",117,114,-3
"4010","5321","53.7833,12.5833","12.5833","53.7833","20","106","20","1992",115,109,-6
"4015","5363","54.0833,13.9167","13.9167","54.0833","2","106","20","1992",114,102,-12
"4022","5403","50.5833,12.6333","12.6333","50.5833","500","106","20","1992",121,115,-6
"4023","5406","50.55,12.65","12.65","50.55","550","106","20","1992",120,115,-5
"4024","5413","50.5333,12.3","12.3","50.5333","440","106","20","1992",122,114,-8
"4025","5415","51.25,14.4667","14.4667","51.25","201","106","20","1992",112,102,-10
"4034","5434","50.7,13.4333","13.4333","50.7","650","106","20","1992",120,114,-6
"4036","5439","50.9333,12.8167","12.8167","50.9333","290","106","20","1992",108,105,-3
"4040","5449","50.75,13.75","13.75","50.75","760","106","20","1992",134,124,-10
"4042","5457","51.1167,13.1167","13.1167","51.1167","210","106","20","1992",114,111,-3
"4044","5460","51.1167,13.1833","13.1833","51.1167","220","106","20","1992",115,103,-12
"4048","5477","50.9,13.2333","13.2333","50.9","400","106","20","1992",116,114,-2
"4054","5501","50.8667,12.45","12.45","50.8667","260","106","20","1992",115,112,-3
"4055","5503","50.8667,12.6167","12.6167","50.8667","260","106","20","1992",112,107,-5
"4059","5511","51.1167,12.8","12.8","51.1167","190","106","20","1992",115,108,-7
"4060","5518","51.1333,12.8","12.8","51.1333","200","106","20","1992",114,112,-2
"4061","5520","51.2167,13.8","13.8","51.2167","170","106","20","1992",112,108,-4
"4062","5522","51.35,13.55","13.55","51.35","110","106","20","1992",108,110,2
"4065","5529","51.4333,14.2167","14.2167","51.4333","118","106","20","1992",114,110,-4
"4070","5550","50.9833,14.8","14.8","50.9833","310","106","20","1992",100,107,7
"4075","5574","51.15,13.45","13.45","51.15","175","106","20","1992",102,96,-6
"4076","5576","51.0667,13.2667","13.2667","51.0667","245","106","20","1992",114,112,-2
"4083","5614","50.6,12.2667","12.2667","50.6","375","106","20","1992",116,112,-4
"4084","5617","51.3,13.25","13.25","51.3","145","106","20","1992",116,110,-6
"4085","5621","51.0333,12.8","12.8","51.0333","180","106","20","1992",106,105,-1
"4086","5623","51.05,12.9667","12.9667","51.05","280","106","20","1992",126,116,-10
"4087","5625","50.5333,12.7833","12.7833","50.5333","500","106","20","1992",130,119,-11
"4088","5626","50.4167,12.7333","12.7333","50.4167","780","106","20","1992",136,126,-10
"4093","5643","51.65,12.8833","12.8833","51.65","80","106","20","1992",102,100,-2
"4099","5659","51.3333,12.6167","12.6167","51.3333","150","106","20","1992",114,108,-6
"4100","5661","51.3667,12.6333","12.6333","51.3667","145","106","20","1992",91,79,-12
"4101","5663","51.3667,12.7333","12.7333","51.3667","120","106","20","1992",114,101,-13
"4102","5670","50.7333,13.0333","13.0333","50.7333","450","106","20","1992",125,121,-4
"4104","5684","52.1167,11.5833","11.5833","52.1167","80","106","20","1992",112,103,-9
"4105","5687","51.7667,11.4333","11.4333","51.7667","145","106","20","1992",118,113,-5
"4106","5693","51.7333,11.5","11.5","51.7333","115","106","20","1992",130,113,-17
"4110","5714","51.6,12.1167","12.1167","51.6","85","106","20","1992",114,106,-8
"4112","5720","52.2167,12.1667","12.1667","52.2167","80","106","20","1992",110,103,-7
"4113","5721","52.2167,11.9833","11.9833","52.2167","60","106","20","1992",116,113,-3
"4114","5729","52.1333,11.8333","11.8333","52.1333","60","106","20","1992",123,112,-11
"4117","5740","51.4833,11.6333","11.6333","51.4833","140","106","20","1992",110,103,-7
"4121","5756","52.5,12.0333","12.0333","52.5","20","106","20","1992",122,111,-11
"4124","5764","51.6833,12.55","12.55","51.6833","150","106","20","1992",145,119,-26
"4125","5765","51.8167,12.55","12.55","51.8167","65","106","20","1992",114,109,-5
"4127","5781","51.9667,10.7167","10.7167","51.9667","150","106","20","1992",110,94,-16
"4128","5788","52.3833,11.4667","11.4667","52.3833","75","106","20","1992",114,109,-5
"4130","5793","52.2,11.3333","11.3333","52.2","130","106","20","1992",115,110,-5
"4134","5808","51.7333,13.0333","13.0333","51.7333","75","106","20","1992",111,108,-3
"4140","5854","51.1333,11.7333","11.7333","51.1333","185","106","20","1992",117,107,-10
"4142","5872","52.0833,11.1167","11.1167","52.0833","115","106","20","1992",103,104,1
"4146","5901","51.65,11.1333","11.1333","51.65","400","106","20","1992",128,115,-13
"4156","5949","51.5,11.3667","11.3667","51.5","200","106","20","1992",114,104,-10
"4157","5958","51.9,11.7167","11.7167","51.9","70","106","20","1992",109,104,-5
"4161","5983","51.9833,11.3","11.3","51.9833","80","106","20","1992",111,102,-9
"4164","5998","51.8167,11.0333","11.0333","51.8167","160","106","20","1992",103,98,-5
"4165","6006","51.7667,10.65","10.65","51.7667","600","106","20","1992",136,135,-1
"4168","6024","52.3833,11.6833","11.6833","52.3833","60","106","20","1992",107,99,-8
"4169","6028","50.9667,12.1333","12.1333","50.9667","300","106","20","1992",134,107,-27
"4173","6045","50.8833,12.1333","12.1333","50.8833","310","106","20","1992",116,105,-11
"4177","6055","50.9667,11.35","11.35","50.9667","255","106","20","1992",108,102,-6
"4181","6064","51.05,12.35","12.35","51.05","180","106","20","1992",112,107,-5
"4183","6070","50.7833,10.7833","10.7833","50.7833","480","106","20","1992",123,111,-12
"4184","6072","50.75,10.95","10.95","50.75","450","106","20","1992",168,113,-55
"4188","6086","51.3,11.2167","11.2167","51.3","153","106","20","1992",125,110,-15
"4192","6090","51.4,11.0833","11.0833","51.4","380","106","20","1992",116,115,-1
"4196","6107","50.7833,10.0667","10.0667","50.7833","410","106","20","1992",115,112,-3
"4197","6113","50.9,10.3667","10.3667","50.9","470","106","20","1992",122,114,-8
"4200","6120","50.9667,11.9833","11.9833","50.9667","200","106","20","1992",114,114,0
"4201","6125","51.0667,10.8333","10.8333","51.0667","240","106","20","1992",111,102,-9
"4214","6180","50.25,10.6833","10.6833","50.25","300","106","20","1992",116,107,-9
"4217","6188","50.5167,10.85","10.85","50.5167","600","106","20","1992",129,117,-12
"4226","6216","51.1833,10.7","10.7","51.1833","240","106","20","1992",104,97,-7
"4229","6233","50.55,10.2833","10.2833","50.55","380","106","20","1992",122,116,-6
"4230","6235","50.5667,10.3833","10.3833","50.5667","450","106","20","1992",117,116,-1
"4232","6241","50.5167,10.4333","10.4333","50.5167","305","106","20","1992",115,114,-1
"4237","6248","51.1667,10.3333","10.3333","51.1667","400","106","20","1992",111,116,5
"4238","6252","51.1167,10.4333","10.4333","51.1167","270","106","20","1992",144,108,-36
"4239","6254","51.25,10.4","10.4","51.25","260","106","20","1992",124,109,-15
"4240","6257","51.2,10.4667","10.4667","51.2","230","106","20","1992",115,112,-3
"4241","6259","50.5667,11.0667","11.0667","50.5667","420","106","20","1992",125,117,-8
"4242","6261","50.4667,11.1667","11.1667","50.4667","620","106","20","1992",132,129,-3
"4243","6266","50.5,11.15","11.15","50.5","820","106","20","1992",138,129,-9
"4251","6310","50.6667,11.3","11.3","50.6667","400","106","20","1992",109,108,-1
"4254","6322","50.6667,11.3833","11.3833","50.6667","260","106","20","1992",112,106,-6
"4262","6352","50.7833,10.4","10.4","50.7833","315","106","20","1992",118,117,-1
"4263","6354","50.8833,12.3667","12.3667","50.8833","110","106","20","1992",114,110,-4
"4264","6357","51.1833,10.95","10.95","51.1833","180","106","20","1992",114,109,-5
"4267","6370","51.3,10.7667","10.7667","51.3","275","106","20","1992",116,90,-26
"4268","6371","51.2833,11.0167","11.0167","51.2833","320","106","20","1992",105,112,7
"4270","6379","50.3,11.2333","11.2333","50.3","330","106","20","1992",118,114,-4
"4272","6398","50.6833,10.8","10.8","50.6833","700","106","20","1992",125,118,-7
"4273","6401","50.5167,10.7667","10.7667","50.5167","385","106","20","1992",118,113,-5
"4274","6402","50.65,10.6667","10.6667","50.65","530","106","20","1992",106,101,-5
"4275","6406","51.0667,11.3333","11.3333","51.0667","220","106","20","1992",130,115,-15
"4277","6410","50.8667,11.2","11.2","50.8667","300","106","20","1992",145,115,-30
"4285","6862","46.0167,15.7","15.7","46.0167","179","106","20","1992",102,103,1
"4286","6863","46.25,15.25","15.25","46.25","244","106","20","1992",105,109,4
"4287","6864","45.9333,15.5833","15.5833","45.9333","150","106","20","1992",107,103,-4
"4288","6865","45.5667,14.25","14.25","45.5667","424","106","20","1992",99,112,13
"4289","6866","46.5667,15.95","15.95","46.5667","310","106","20","1992",115,101,-14
"4290","6868","46.0667,14.5167","14.5167","46.0667","299","106","20","1992",110,108,-2
"4291","6869","45.9,13.6333","13.6333","45.9","55","106","20","1992",98,92,-6
"4292","6870","45.8,15.1833","15.1833","45.8","220","106","20","1992",104,103,-1
"4293","6872","46.5,13.7167","13.7167","46.5","864","106","20","1992",130,123,-7
"4294","6873","46.4667,15.7667","15.7667","46.4667","240","106","20","1992",109,115,6
"4295","6874","46.8333,16.3","16.3","46.8333","308","106","20","1992",105,118,13
"4296","6875","46.2,15.5333","15.5333","46.2","245","106","20","1992",112,109,-3
"4298","19291","45.6,17.233","17.233","45.6","161","106","20","1992",90,106,16
"4299","19293","44.533,15.4","15.4","44.533","566","106","20","1992",114,112,-2
"4300","19295","46.033,16.55","16.55","46.033","138","106","20","1992",97,98,1
"4301","19296","45.367,18.233","18.233","45.367","231","106","20","1992",103,95,-8
"4302","19297","45.267,15.283","15.283","45.267","325","106","20","1992",96,99,3
"4303","19300","45.817,16.033","16.033","45.817","121","106","20","1992",95,96,1
"4306","4","54.3167,10.05","10.05","54.3167","30","106","20","1993",114,113,-1
"4317","40","53.95,10.6833","10.6833","53.95","72","106","20","1993",117,114,-3
"4319","50","53.9333,10.6667","10.6667","53.9333","30","106","20","1993",116,112,-4
"4323","66","54.7167,9.95","9.95","54.7167","11","106","20","1993",136,103,-33
"4324","68","54.75,9.51667","9.51667","54.75","60","106","20","1993",115,113,-2
"4326","94","53.4833,10.6333","10.6333","53.4833","20","106","20","1993",109,110,1
"4328","103","53.6167,10.7","10.7","53.6167","30","106","20","1993",106,109,3
"4330","118","54.6167,8.96667","8.96667","54.6167","10","106","20","1993",113,113,0
"4332","124","54.6667,9.13333","9.13333","54.6667","20","106","20","1993",119,117,-2
"4333","142","54.5,11.1","11.1","54.5","6","106","20","1993",115,114,-1
"4334","148","54.25,10.8333","10.8333","54.25","55","106","20","1993",116,110,-6
"4335","152","54.1,10.8167","10.8167","54.1","10","106","20","1993",111,115,4
"4337","164","53.7333,9.78333","9.78333","53.7333","10","106","20","1993",110,104,-6
"4339","178","54.1167,10.4833","10.4833","54.1167","55","106","20","1993",113,112,-1
"4343","188","54.3167,10.2167","10.2167","54.3167","15","106","20","1993",115,106,-9
"4346","199","54.1167,10.1667","10.1667","54.1167","45","106","20","1993",115,109,-6
"4350","213","54.0833,9.65","9.65","54.0833","60","106","20","1993",118,115,-3
"4355","223","54.1167,9.43333","9.43333","54.1167","25","106","20","1993",113,115,2
"4356","232","54.6167,9.83333","9.83333","54.6167","20","106","20","1993",121,113,-8
"4361","244","54.5167,9.56667","9.56667","54.5167","18","106","20","1993",114,110,-4
"4368","274","53.9333,10.2167","10.2167","53.9333","45","106","20","1993",112,114,2
"4374","291","53.7333,10.2667","10.2667","53.7333","45","106","20","1993",110,110,0
"4378","304","53.6167,10.4167","10.4167","53.6167","30","106","20","1993",110,105,-5
"4379","308","53.9,9.1","9.1","53.9","1","106","20","1993",115,113,-2
"4385","317","53.9833,9.11667","9.11667","53.9833","20","106","20","1993",116,114,-2
"4386","320","53.9667,9.08333","9.08333","53.9667","1","106","20","1993",114,113,-1
"4392","337","53.6667,10.0333","10.0333","53.6667","25","106","20","1993",106,105,-1
"4395","362","52.6,8.83333","8.83333","52.6","40","106","20","1993",110,108,-2
"4398","370","52.55,8.58333","8.58333","52.55","40","106","20","1993",106,104,-2
"4404","386","52.85,9.18333","9.18333","52.85","15","106","20","1993",105,101,-4
"4409","401","52.1333,9.25","9.25","52.1333","80","106","20","1993",108,91,-17
"4410","402","52.0667,9.26667","9.26667","52.0667","110","106","20","1993",113,109,-4
"4413","411","52.3,9.73333","9.73333","52.3","60","106","20","1993",147,89,-58
"4415","427","52.4,9.45","9.45","52.4","50","106","20","1993",91,98,7
"4418","435","52.5667,9.3","9.3","52.5667","60","106","20","1993",109,112,3
"4419","440","52.5667,9.13333","9.13333","52.5667","30","106","20","1993",110,106,-4
"4424","450","52.7167,9.25","9.25","52.7167","25","106","20","1993",110,112,2
"4427","460","52.45,9.4","9.4","52.45","45","106","20","1993",106,95,-11
"4428","461","52.2333,9.11667","9.11667","52.2333","80","106","20","1993",130,110,-20
"4431","469","52.1667,9.43333","9.43333","52.1667","125","106","20","1993",106,105,-1
"4437","486","52.0667,9.71667","9.71667","52.0667","120","106","20","1993",110,106,-4
"4438","495","51.6167,10.2167","10.2167","51.6167","160","106","20","1993",115,111,-4
"4441","502","51.8,9.7","9.7","51.8","160","106","20","1993",125,111,-14
"4442","511","51.55,10.0667","10.0667","51.55","260","106","20","1993",110,108,-2
"4444","515","52.1,9.91667","9.91667","52.1","120","106","20","1993",128,112,-16
"4448","522","52.0833,10.15","10.15","52.0833","110","106","20","1993",98,108,10
"4453","532","51.85,9.63333","9.63333","51.85","280","106","20","1993",114,112,-2
"4466","569","51.8167,10.0667","10.0667","51.8167","240","106","20","1993",112,107,-5
"4470","584","51.75,10.3","10.3","51.75","390","106","20","1993",115,110,-5
"4471","586","51.8333,10.4333","10.4333","51.8333","460","106","20","1993",127,93,-34
"4475","596","52.55,9.76667","9.76667","52.55","40","106","20","1993",106,110,4
"4476","598","52.4,10.0667","10.0667","52.4","65","106","20","1993",141,111,-30
"4477","606","52.8167,9.96667","9.96667","52.8167","70","106","20","1993",116,107,-9
"4487","640","52.95,9.53333","9.53333","52.95","45","106","20","1993",108,106,-2
"4492","662","52.6833,10.4","10.4","52.6833","70","106","20","1993",109,107,-2
"4493","669","52.65,10.4333","10.4333","52.65","75","106","20","1993",116,113,-3
"4495","671","53.3333,9.88333","9.88333","53.3333","75","106","20","1993",107,110,3
"4498","680","53.45,9.73333","9.73333","53.45","40","106","20","1993",108,110,2
"4512","748","53.15,10.85","10.85","53.15","50","106","20","1993",112,112,0
"4515","765","53.0333,9.83333","9.83333","53.0333","75","106","20","1993",112,108,-4
"4524","797","53.8667,8.63333","8.63333","53.8667","15","106","20","1993",107,107,0
"4525","799","53.4833,9.15","9.15","53.4833","5","106","20","1993",109,113,4
"4526","800","53.25,9.38333","9.38333","53.25","30","106","20","1993",113,111,-2
"4529","810","53.8167,8.76667","8.76667","53.8167","2","106","20","1993",113,110,-3
"4535","840","53.0667,9.31667","9.31667","53.0667","25","106","20","1993",102,105,3
"4538","855","53.5667,9.51667","9.51667","53.5667","20","106","20","1993",109,113,4
"4540","860","53.6667,9.38333","9.38333","53.6667","1","106","20","1993",120,83,-37
"4541","867","53.5167,9.48333","9.48333","53.5167","25","106","20","1993",81,77,-4
"4554","899","53.4167,8.58333","8.58333","53.4167","1","106","20","1993",112,111,-1
"4557","909","52.9667,7.76667","7.76667","52.9667","15","106","20","1993",111,107,-4
"4559","911","52.8667,7.31667","7.31667","52.8667","10","106","20","1993",84,80,-4
"4562","926","52.4,7.85","7.85","52.4","70","106","20","1993",109,108,-1
"4568","938","52.2833,7.28333","7.28333","52.2833","40","106","20","1993",111,104,-7
"4571","951","52.5,7.3","7.3","52.5","25","106","20","1993",110,104,-6
"4573","957","52.2,8.46667","8.46667","52.2","80","106","20","1993",110,108,-2
"4574","961","52.7667,7.5","7.5","52.7667","30","106","20","1993",111,110,-1
"4577","969","52.25,7.95","7.95","52.25","80","106","20","1993",91,105,14
"4579","975","52.15,8.05","8.05","52.15","120","106","20","1993",114,106,-8
"4581","977","52.3167,8.03333","8.03333","52.3167","90","106","20","1993",104,100,-4
"4598","1041","53.35,7.11667","7.11667","53.35","1","106","20","1993",117,115,-2
"4599","1042","53.5333,7.7","7.7","53.5333","3","106","20","1993",115,109,-6
"4600","1046","53.65,7.61667","7.61667","53.65","3","106","20","1993",110,106,-4
"4607","1070","52.9667,9.01667","9.01667","52.9667","8","106","20","1993",135,114,-21
"4609","1072","52.3,10.4333","10.4333","52.3","80","106","20","1993",100,103,3
"4611","1077","51.8833,10.0333","10.0333","51.8833","160","106","20","1993",113,111,-2
"4612","1078","51.95,10.2167","10.2167","51.95","230","106","20","1993",106,104,-2
"4613","1083","51.7833,10.2167","10.2167","51.7833","220","106","20","1993",115,112,-3
"4618","1097","52.3667,10.9333","10.9333","52.3667","110","106","20","1993",112,107,-5
"4621","1111","52.4333,10.85","10.85","52.4333","60","106","20","1993",104,106,2
"4624","1119","52.1833,10.7167","10.7167","52.1833","150","106","20","1993",112,108,-4
"4627","1127","52.1667,10.55","10.55","52.1667","80","106","20","1993",110,102,-8
"4630","1144","53.2,7.98333","7.98333","53.2","10","106","20","1993",106,108,2
"4633","1165","53.6833,7.93333","7.93333","53.6833","3","106","20","1993",132,110,-22
"4637","1178","53.4167,7.98333","7.98333","53.4167","8","106","20","1993",111,109,-2
"4638","1182","53.1,8.53333","8.53333","53.1","5","106","20","1993",102,106,4
"4643","1195","52.6667,8.23333","8.23333","52.6667","50","106","20","1993",116,110,-6
"4645","1203","53.3333,8.48333","8.48333","53.3333","3","106","20","1993",111,107,-4
"4646","1207","53.3333,8.21667","8.21667","53.3333","2","106","20","1993",94,110,16
"4648","1217","53.1,8.86667","8.86667","53.1","4","106","20","1993",119,106,-13
"4662","1265","51.1,6.5","6.5","51.1","75","106","20","1993",106,103,-3
"4670","1287","51.7833,6.01667","6.01667","51.7833","10","106","20","1993",108,103,-5
