"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flo_day","leaf_day","FLS"
"3827","2075","50.9667,8.5","8.5","50.9667","420","101","0","1952",129,124,-5
"3836","2087","51.0333,9.4","9.4","51.0333","250","101","0","1952",122,136,14
"3866","2166","51.2833,9.63333","9.63333","51.2833","220","101","0","1952",122,135,13
"3872","2187","50.7333,8.7","8.7","50.7333","180","101","0","1952",127,122,-5
"3884","2210","51.0333,9.9","9.9","51.0333","320","101","0","1952",109,102,-7
"3887","2217","51.0167,9.93333","9.93333","51.0167","330","101","0","1952",123,102,-21
"3904","2241","51.1333,9.01667","9.01667","51.1333","300","101","0","1952",123,111,-12
"3912","2253","51.35,8.7","8.7","51.35","420","101","0","1952",125,106,-19
"3924","2282","51.45,9.25","9.25","51.45","250","101","0","1952",123,115,-8
"3927","2288","50.9,9.21667","9.21667","50.9","240","101","0","1952",123,107,-16
"3933","2294","50.8833,9.35","9.35","50.8833","270","101","0","1952",143,126,-17
"3934","2295","50.8667,9.46667","9.46667","50.8667","330","101","0","1952",123,116,-7
"3935","2296","51,9.06667","9.06667","51","320","101","0","1952",121,107,-14
"3963","2355","50.1667,8.98333","8.98333","50.1667","120","101","0","1952",121,104,-17
"3965","2357","50.2333,8.88333","8.88333","50.2333","130","101","0","1952",115,100,-15
"3981","2390","49.9833,7.96667","7.96667","49.9833","120","101","0","1952",109,100,-9
"3991","2415","50.1667,8.06667","8.06667","50.1667","380","101","0","1952",119,106,-13
"3993","2430","50.5667,8.28333","8.28333","50.5667","200","101","0","1952",124,107,-17
"3994","2432","50.5167,8.38333","8.38333","50.5167","220","101","0","1952",113,107,-6
"3998","2438","50.6167,8.35","8.35","50.6167","190","101","0","1952",116,77,-39
"4000","2444","50.6667,8.7","8.7","50.6667","180","101","0","1952",108,141,33
"4006","2496","49.75,7.3","7.3","49.75","450","101","0","1952",122,105,-17
"4010","2552","50.1667,7.55","7.55","50.1667","450","101","0","1952",121,106,-15
"4011","2568","49.75,6.65","6.65","49.75","260","101","0","1952",122,115,-7
"4016","2615","50.2,6.41667","6.41667","50.2","450","101","0","1952",123,115,-8
"4025","2652","49.9833,6.88333","6.88333","49.9833","160","101","0","1952",114,100,-14
"4026","2656","49.9667,7","7","49.9667","140","101","0","1952",110,106,-4
"4032","2698","49.6333,8.36667","8.36667","49.6333","95","101","0","1952",108,105,-3
"4037","2735","49.25,7.35","7.35","49.25","240","101","0","1952",110,105,-5
"4045","2842","48.7167,9.21667","9.21667","48.7167","391","101","0","1952",117,102,-15
"4048","2853","48.9667,10.1333","10.1333","48.9667","440","101","0","1952",124,110,-14
"4054","2869","48.9833,9.58333","9.58333","48.9833","290","101","0","1952",115,108,-7
"4064","2893","49.1333,10.1833","10.1833","49.1333","460","101","0","1952",125,105,-20
"4073","2914","48.6333,10.0167","10.0167","48.6333","620","101","0","1952",127,114,-13
"4075","2916","48.6833,10.1667","10.1667","48.6833","490","101","0","1952",115,103,-12
"4096","2959","49.05,9.1","9.1","49.05","220","101","0","1952",117,101,-16
"4101","2966","48.9,9.08333","9.08333","48.9","280","101","0","1952",112,103,-9
"4110","2985","48.65,9.46667","9.46667","48.65","310","101","0","1952",105,101,-4
"4124","3014","49.0833,9.88333","9.88333","49.0833","370","101","0","1952",127,112,-15
"4141","3049","49.5333,8.48333","8.48333","49.5333","95","101","0","1952",110,107,-3
"4148","3063","49.2167,8.51667","8.51667","49.2167","110","101","0","1952",111,103,-8
"4149","3065","49.4,9.4","9.4","49.4","230","101","0","1952",116,120,4
"4150","3069","49.5333,9.31667","9.31667","49.5333","340","101","0","1952",116,111,-5
"4153","3076","49.4667,9.58333","9.58333","49.4667","340","101","0","1952",112,100,-12
"4158","3081","49.2833,8.73333","8.73333","49.2833","140","101","0","1952",121,105,-16
"4159","3082","49.4667,8.98333","8.98333","49.4667","130","101","0","1952",120,110,-10
"4161","3087","49.25,8.73333","8.73333","49.25","140","101","0","1952",111,110,-1
"4162","3088","49.3833,8.8","8.8","49.3833","130","101","0","1952",125,100,-25
"4163","3091","49.2667,8.75","8.75","49.2667","180","101","0","1952",112,102,-10
"4171","3105","48.9667,8.3","8.3","48.9667","120","101","0","1952",109,105,-4
"4174","3110","49.4,8.53333","8.53333","49.4","100","101","0","1952",109,99,-10
"4184","3127","49.4167,9.28333","9.28333","49.4167","290","101","0","1952",115,103,-12
"4191","3143","49.3333,8.91667","8.91667","49.3333","210","101","0","1952",121,124,3
"4205","3170","49.6667,9.65","9.65","49.6667","190","101","0","1952",115,108,-7
"4207","3173","48.7667,8.25","8.25","48.7667","180","101","0","1952",82,92,10
"4209","3186","47.9,8.43333","8.43333","47.9","760","101","0","1952",130,108,-22
"4218","3237","48.3333,7.88333","7.88333","48.3333","170","101","0","1952",107,101,-6
"4222","3254","47.6,7.63333","7.63333","47.6","280","101","0","1952",115,101,-14
"4227","3283","48.4667,7.95","7.95","48.4667","160","101","0","1952",110,104,-6
"4246","3482","47.7333,12.8833","12.8833","47.7333","480","101","0","1952",118,107,-11
"4249","3486","48.05,10.8833","10.8833","48.05","590","101","0","1952",121,108,-13
"4251","3490","48.1667,11.4833","11.4833","48.1667","510","101","0","1952",119,101,-18
"4262","3515","47.7167,11.4167","11.4167","47.7167","620","101","0","1952",111,107,-4
"4263","3516","47.6833,11.5667","11.5667","47.6833","680","101","0","1952",119,110,-9
"4264","3520","47.6333,13","13","47.6333","550","101","0","1952",125,113,-12
"4268","3526","48.3833,11.4167","11.4167","48.3833","470","101","0","1952",105,101,-4
"4277","3545","48.4667,11.9333","11.9333","48.4667","420","101","0","1952",117,105,-12
"4287","3563","48.7833,11.2833","11.2833","48.7833","410","101","0","1952",117,107,-10
"4318","3628","47.8,11.0167","11.0167","47.8","980","101","0","1952",126,107,-19
"4320","3630","47.8333,10.8","10.8","47.8333","830","101","0","1952",135,114,-21
"4326","3642","48,11.1667","11.1667","48","560","101","0","1952",122,117,-5
"4336","3669","47.9833,12.1333","12.1333","47.9833","480","101","0","1952",118,106,-12
"4345","3685","47.8833,11.0333","11.0333","47.8833","700","101","0","1952",131,103,-28
"4351","3693","48.8333,12.9667","12.9667","48.8333","310","101","0","1952",122,111,-11
"4352","3694","48.8833,12.6","12.6","48.8833","330","101","0","1952",122,106,-16
"4355","3705","48.8167,12.8","12.8","48.8167","320","101","0","1952",123,106,-17
"4365","3723","48.85,13.3333","13.3333","48.85","560","101","0","1952",122,107,-15
"4376","3744","49.1333,12.7333","12.7333","49.1333","480","101","0","1952",127,92,-35
"4380","3750","48.5833,12.1833","12.1833","48.5833","390","101","0","1952",114,104,-10
"4391","3781","48.4,13","13","48.4","400","101","0","1952",122,108,-14
"4396","3792","48.7,12.0333","12.0333","48.7","450","101","0","1952",127,113,-14
"4397","3793","48.85,12.7667","12.7667","48.85","320","101","0","1952",120,107,-13
"4401","3798","49.0833,12.8833","12.8833","49.0833","430","101","0","1952",125,111,-14
"4411","3824","48.75,13.8167","13.8167","48.75","720","101","0","1952",125,114,-11
"4413","3827","48.75,13.5167","13.5167","48.75","440","101","0","1952",125,111,-14
"4422","3849","49.6167,11.8167","11.8167","49.6167","400","101","0","1952",121,104,-17
"4424","3852","49.0333,11.4833","11.4833","49.0333","370","101","0","1952",124,109,-15
"4432","3865","49.3167,12.85","12.85","49.3167","400","101","0","1952",123,108,-15
"4440","3876","49.8667,11.9","11.9","49.8667","460","101","0","1952",131,101,-30
"4443","3884","49.1667,11.45","11.45","49.1667","400","101","0","1952",123,104,-19
"4447","3893","49.8333,12.05","12.05","49.8333","500","101","0","1952",123,111,-12
"4455","3912","49.15,11.6667","11.6667","49.15","520","101","0","1952",127,101,-26
"4462","3945","48.9,11.6167","11.6167","48.9","400","101","0","1952",124,111,-13
