"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flo_day","leaf_day","FLS"
"6735","3963","49.95,12.2833","12.2833","49.95","550","129","70","1960",180,135,-45
"6742","3983","49.6167,12.35","12.35","49.6167","570","129","70","1960",167,126,-41
"6743","3987","49.3833,12.7167","12.7167","49.3833","520","129","70","1960",193,124,-69
"6745","3991","50.2667,10.9667","10.9667","50.2667","300","129","70","1960",187,125,-62
"6746","3994","50.3167,11.8833","11.8833","50.3167","565","129","70","1960",191,128,-63
"6753","4015","49.8667,11","11","49.8667","290","129","70","1960",180,125,-55
"6758","4034","49.9,11.7167","11.7167","49.9","420","129","70","1960",181,125,-56
"6761","4054","49.9333,11.2833","11.2833","49.9333","400","129","70","1960",201,133,-68
"6762","4055","49.95,11.1667","11.1667","49.95","450","129","70","1960",186,135,-51
"6764","4065","49.7,10.8167","10.8167","49.7","270","129","70","1960",166,136,-30
"6766","4072","50.3833,11.8833","11.8833","50.3833","570","129","70","1960",205,142,-63
"6768","4075","50.25,11.3333","11.3333","50.25","320","129","70","1960",186,136,-50
"6770","4080","50.3667,11.5167","11.5167","50.3667","590","129","70","1960",193,132,-61
"6771","4085","50.2333,11.3667","11.3667","50.2333","320","129","70","1960",184,123,-61
"6775","4093","50.1,11.65","11.65","50.1","470","129","70","1960",186,135,-51
"6786","4128","49.85,11.6","11.6","49.85","480","129","70","1960",186,130,-56
"6787","4132","49.7667,11.55","11.55","49.7667","420","129","70","1960",191,130,-61
"6789","4136","50.2,12.0833","12.0833","50.2","650","129","70","1960",205,136,-69
"6791","4142","50.2167,11.5667","11.5667","50.2167","580","129","70","1960",197,133,-64
"6793","4146","50.0333,11","11","50.0333","320","129","70","1960",172,122,-50
"6794","4148","50.1,11","11","50.1","280","129","70","1960",190,128,-62
"6796","4150","50.0667,12.1833","12.1833","50.0667","480","129","70","1960",182,135,-47
"6800","4157","50.1,11.8833","11.8833","50.1","620","129","70","1960",206,152,-54
"6802","4160","48.9,11.1833","11.1833","48.9","400","129","70","1960",179,128,-51
"6803","4161","49.6,11.0167","11.0167","49.6","280","129","70","1960",169,104,-65
"6806","4172","49.3333,10.8","10.8","49.3333","400","129","70","1960",188,130,-58
"6808","4179","49.1333,10.4833","10.4833","49.1333","460","129","70","1960",185,125,-60
"6809","4180","49.0667,10.3167","10.3167","49.0667","440","129","70","1960",193,134,-59
"6816","4197","49.55,11.0333","11.0333","49.55","300","129","70","1960",165,131,-34
"6817","4198","49.1667,10.3333","10.3333","49.1667","450","129","70","1960",189,133,-56
"6820","4209","49.45,10.9667","10.9667","49.45","310","129","70","1960",177,115,-62
"6824","4222","49.2,11.1833","11.1833","49.2","380","129","70","1960",180,132,-48
"6827","4237","49.3667,11.2667","11.2667","49.3667","380","129","70","1960",185,134,-51
"6828","4239","49.4,11.4","11.4","49.4","450","129","70","1960",176,122,-54
"6829","4241","49.2833,10.2667","10.2667","49.2833","500","129","70","1960",177,114,-63
"6830","4251","49.3667,10.95","10.95","49.3667","380","129","70","1960",190,132,-58
"6831","4256","49.45,10.3167","10.3167","49.45","350","129","70","1960",189,129,-60
"6832","4264","48.9333,10.9833","10.9833","48.9333","410","129","70","1960",188,132,-56
"6844","4322","50.2,10.7667","10.7667","50.2","310","129","70","1960",191,130,-61
"6845","4324","50.05,10.7167","10.7167","50.05","330","129","70","1960",184,131,-53
"6846","4325","50.0333,10.8333","10.8333","50.0333","270","129","70","1960",192,134,-58
"6848","4331","50.2,9.61667","9.61667","50.2","210","129","70","1960",178,109,-69
"6850","4340","49.95,10.2833","10.2833","49.95","220","129","70","1960",163,127,-36
"6851","4341","49.8167,10.35","10.35","49.8167","250","129","70","1960",179,112,-67
"6852","4343","49.8,10.35","10.35","49.8","250","129","70","1960",173,110,-63
"6853","4346","50.1,9.93333","9.93333","50.1","210","129","70","1960",191,130,-61
"6860","4363","50,10.6167","10.6167","50","240","129","70","1960",175,130,-45
"6861","4364","50.15,10.4333","10.4333","50.15","290","129","70","1960",186,126,-60
"6864","4378","50.0167,9.88333","9.88333","50.0167","210","129","70","1960",187,132,-55
"6865","4386","49.7167,10.2167","10.2167","49.7167","230","129","70","1960",187,126,-61
"6866","4393","50.3,10.5667","10.5667","50.3","310","129","70","1960",183,134,-49
"6868","4395","50.2667,10.5333","10.5333","50.2667","300","129","70","1960",183,130,-53
"6869","4396","50.25,10.5667","10.5667","50.25","330","129","70","1960",185,132,-53
"6870","4397","50.3333,10.35","10.35","50.3333","270","129","70","1960",186,127,-59
"6874","4412","50.4,10.35","10.35","50.4","310","129","70","1960",195,126,-69
"6875","4413","50.4333,10.3","10.3","50.4333","270","129","70","1960",193,131,-62
"6880","4437","50.0167,10.2833","10.2833","50.0167","230","129","70","1960",161,110,-51
"6881","4443","49.6833,9.91667","9.91667","49.6833","300","129","70","1960",176,122,-54
"6890","4463","48.2833,10.7","10.7","48.2833","530","129","70","1960",183,126,-57
"6891","4466","48.35,10.8333","10.8333","48.35","500","129","70","1960",187,131,-56
"6892","4467","48.3667,10.85","10.85","48.3667","480","129","70","1960",173,123,-50
"6896","4474","48.6,10.5167","10.5167","48.6","420","129","70","1960",180,121,-59
"6900","4486","48.3333,11.0833","11.0833","48.3333","510","129","70","1960",175,123,-52
"6902","4495","48.4333,10.4167","10.4167","48.4333","460","129","70","1960",202,136,-66
"6904","4501","48.4833,10.3667","10.3667","48.4833","450","129","70","1960",182,128,-54
"6905","4503","48.15,10.25","10.25","48.15","550","129","70","1960",169,121,-48
"6908","4506","48.1667,10.1167","10.1167","48.1667","530","129","70","1960",187,127,-60
"6910","4528","48.25,10.3667","10.3667","48.25","510","129","70","1960",191,128,-63
"6914","4539","47.9667,10.15","10.15","47.9667","610","129","70","1960",177,116,-61
"6917","4563","48.3,10.15","10.15","48.3","500","129","70","1960",183,129,-54
"6919","4568","48.8167,10.65","10.65","48.8167","410","129","70","1960",176,130,-46
"6920","4577","48.1833,10.75","10.75","48.1833","550","129","70","1960",183,127,-56
"6922","4588","47.5167,10.2833","10.2833","47.5167","740","129","70","1960",158,125,-33
"6923","4592","48.5667,10.7333","10.7333","48.5667","430","129","70","1960",191,135,-56
"6924","4593","48.5667,10.6833","10.6833","48.5667","420","129","70","1960",191,130,-61
"6928","4619","49.4167,7.16667","7.16667","49.4167","290","129","70","1960",170,111,-59
"6978","38","54,10.4833","10.4833","54","40","129","70","1961",183,116,-67
"6981","57","54.7,9.55","9.55","54.7","40","129","70","1961",173,121,-52
"6995","244","54.5167,9.56667","9.56667","54.5167","18","129","70","1961",175,112,-63
"6999","283","54.0167,9.68333","9.68333","54.0167","25","129","70","1961",182,116,-66
"7000","307","54.15,9.28333","9.28333","54.15","35","129","70","1961",180,116,-64
"7006","383","52.9,9.03333","9.03333","52.9","10","129","70","1961",166,104,-62
"7007","399","52.1333,9.58333","9.58333","52.1333","150","129","70","1961",165,146,-19
"7010","442","52.4167,8.75","8.75","52.4167","50","129","70","1961",175,114,-61
"7014","498","51.5,10.1833","10.1833","51.5","210","129","70","1961",182,175,-7
"7015","499","51.5667,10.2333","10.2333","51.5667","170","129","70","1961",180,114,-66
"7017","531","51.95,9.73333","9.73333","51.95","200","129","70","1961",188,121,-67
"7019","544","51.4167,9.66667","9.66667","51.4167","220","129","70","1961",174,115,-59
"7020","557","51.6,10.45","10.45","51.6","280","129","70","1961",158,108,-50
"7027","642","52.8667,9.6","9.6","52.8667","35","129","70","1961",171,114,-57
"7033","711","53.05,11.3667","11.3667","53.05","20","129","70","1961",178,114,-64
"7036","739","52.9333,11.1167","11.1167","52.9333","16","129","70","1961",169,108,-61
"7040","785","52.8333,10.7333","10.7333","52.8333","70","129","70","1961",181,181,0
"7049","906","52.2833,8.03333","8.03333","52.2833","80","129","70","1961",177,110,-67
"7051","911","52.8667,7.31667","7.31667","52.8667","10","129","70","1961",180,112,-68
"7052","917","52.5333,7.86667","7.86667","52.5333","60","129","70","1961",174,106,-68
"7056","922","52.5167,7.68333","7.68333","52.5167","50","129","70","1961",173,110,-63
"7061","956","52.2,8.35","8.35","52.2","80","129","70","1961",175,132,-43
"7071","1112","52.1833,10.9333","10.9333","52.1833","140","129","70","1961",182,113,-69
"7081","1318","51.5167,6.31667","6.31667","51.5167","25","129","70","1961",179,153,-26
"7084","1433","50.7667,7.16667","7.16667","50.7667","65","129","70","1961",169,100,-69
"7095","1606","51.6667,6.95","6.95","51.6667","35","129","70","1961",176,110,-66
"7099","1657","51.7167,9.18333","9.18333","51.7167","140","129","70","1961",166,100,-66
"7100","1690","52.3,8.91667","8.91667","52.3","50","129","70","1961",163,104,-59
"7104","1713","51.5833,9.3","9.3","51.5833","230","129","70","1961",175,110,-65
"7108","1758","51.45,8.35","8.35","51.45","320","129","70","1961",190,139,-51
"7110","1782","51.6667,8.35","8.35","51.6667","75","129","70","1961",169,105,-64
"7112","1797","51.3333,8.21667","8.21667","51.3333","300","129","70","1961",186,118,-68
"7115","1876","51.4,7.43333","7.43333","51.4","120","129","70","1961",188,119,-69
"7121","1924","49.6,8.46667","8.46667","49.6","90","129","70","1961",169,115,-54
"7123","1966","49.6167,9.05","9.05","49.6167","510","129","70","1961",140,123,-17
"7125","1987","50.4333,8.66667","8.66667","50.4333","200","129","70","1961",165,104,-61
"7129","2001","50.6167,8.86667","8.86667","50.6167","260","129","70","1961",181,112,-69
"7130","2037","50.0167,8.78333","8.78333","50.0167","150","129","70","1961",153,88,-65
"7132","2049","50.1167,8.91667","8.91667","50.1167","110","129","70","1961",175,113,-62
"7139","2569","49.75,6.66667","6.66667","49.75","180","129","70","1961",165,99,-66
"7142","2661","50.6667,7.81667","7.81667","50.6667","360","129","70","1961",175,121,-54
"7143","2670","50.5667,7.96667","7.96667","50.5667","340","129","70","1961",188,121,-67
"7144","2676","50.2,7.86667","7.86667","50.2","260","129","70","1961",171,110,-61
"7146","2741","49.2167,7.86667","7.86667","49.2167","220","129","70","1961",181,114,-67
"7149","2769","49.6,8.05","8.05","49.6","250","129","70","1961",160,105,-55
"7150","2778","49.55,7.4","7.4","49.55","240","129","70","1961",181,116,-65
"7151","2794","49.4167,8.4","8.4","49.4167","100","129","70","1961",155,89,-66
"7152","2812","49.2,7.75","7.75","49.2","230","129","70","1961",171,110,-61
"7154","2861","48.8667,10.1167","10.1167","48.8667","430","129","70","1961",166,104,-62
"7159","2888","49.0833,9.96667","9.96667","49.0833","480","129","70","1961",178,110,-68
"7161","2908","48.6833,9.51667","9.51667","48.6833","350","129","70","1961",183,119,-64
"7162","2915","48.6167,10.25","10.25","48.6167","460","129","70","1961",179,110,-69
"7163","2956","48.75,8.86667","8.86667","48.75","400","129","70","1961",182,143,-39
"7164","2976","49.4833,9.76667","9.76667","49.4833","250","129","70","1961",172,115,-57
"7168","3014","49.0833,9.88333","9.88333","49.0833","370","129","70","1961",165,112,-53
"7169","3018","48.5,10.1167","10.1167","48.5","460","129","70","1961",181,116,-65
"7173","3059","49.1833,8.75","8.75","49.1833","160","129","70","1961",161,104,-57
"7174","3063","49.2167,8.51667","8.51667","49.2167","110","129","70","1961",184,122,-62
"7175","3087","49.25,8.73333","8.73333","49.25","140","129","70","1961",166,106,-60
"7176","3091","49.2667,8.75","8.75","49.2667","180","129","70","1961",155,100,-55
"7177","3096","49.0833,8.48333","8.48333","49.0833","110","129","70","1961",169,109,-60
"7181","3118","49.4833,8.66667","8.66667","49.4833","120","129","70","1961",171,106,-65
"7184","3150","49.2333,8.78333","8.78333","49.2333","170","129","70","1961",183,118,-65
"7185","3154","49.3667,8.95","8.95","49.3667","230","129","70","1961",184,116,-68
"7186","3184","48.7333,8.06667","8.06667","48.7333","130","129","70","1961",166,106,-60
"7187","3231","47.7667,9","9","47.7667","420","129","70","1961",173,113,-60
"7196","3334","47.6167,8.31667","8.31667","47.6167","330","129","70","1961",184,122,-62
"7202","3422","48.4,9.2","9.2","48.4","800","129","70","1961",181,119,-62
"7203","3426","48.4833,9.41667","9.41667","48.4833","460","129","70","1961",168,103,-65
"7207","3474","47.9833,8.8","8.8","47.9833","650","129","70","1961",186,132,-54
"7208","3483","48.4,11.75","11.75","48.4","470","129","70","1961",173,125,-48
"7210","3499","48.4,11.2","11.2","48.4","500","129","70","1961",142,98,-44
"7215","3542","48.3833,12.1833","12.1833","48.3833","460","129","70","1961",176,108,-68
"7219","3611","48.6833,11.6167","11.6167","48.6833","380","129","70","1961",176,118,-58
"7221","3622","47.8833,12.1833","12.1833","47.8833","500","129","70","1961",196,135,-61
"7225","3657","47.7167,12.4","12.4","47.7167","570","129","70","1961",175,108,-67
"7229","3694","48.8833,12.6","12.6","48.8833","330","129","70","1961",174,108,-66
"7230","3741","48.9,12.0167","12.0167","48.9","380","129","70","1961",174,113,-61
"7231","3748","48.6667,12.7","12.7","48.6667","390","129","70","1961",176,108,-68
"7233","3791","48.7667,11.9667","11.9667","48.7667","430","129","70","1961",183,114,-69
"7235","3832","49.45,11.8667","11.8667","49.45","370","129","70","1961",180,114,-66
"7236","3843","49.3167,11.95","11.95","49.3167","370","129","70","1961",196,131,-65
"7237","3849","49.6167,11.8167","11.8167","49.6167","400","129","70","1961",194,128,-66
"7239","3852","49.0333,11.4833","11.4833","49.0333","370","129","70","1961",184,120,-64
"7240","3873","49.75,11.7333","11.7333","49.75","470","129","70","1961",183,118,-65
"7242","3913","49.0333,11.9","11.9","49.0333","420","129","70","1961",174,109,-65
"7243","3918","49.2167,11.7667","11.7667","49.2167","510","129","70","1961",175,126,-49
"7244","3945","48.9,11.6167","11.6167","48.9","400","129","70","1961",183,123,-60
"7245","3947","49.1,12.4833","12.4833","49.1","570","129","70","1961",176,109,-67
"7249","3986","49.4333,12.5833","12.5833","49.4333","530","129","70","1961",183,126,-57
"7250","3987","49.3833,12.7167","12.7167","49.3833","520","129","70","1961",171,105,-66
"7251","3991","50.2667,10.9667","10.9667","50.2667","300","129","70","1961",175,110,-65
"7255","4015","49.8667,11","11","49.8667","290","129","70","1961",180,112,-68
"7258","4055","49.95,11.1667","11.1667","49.95","450","129","70","1961",191,122,-69
"7263","4093","50.1,11.65","11.65","50.1","470","129","70","1961",190,122,-68
"7268","4128","49.85,11.6","11.6","49.85","480","129","70","1961",184,115,-69
"7269","4132","49.7667,11.55","11.55","49.7667","420","129","70","1961",181,123,-58
"7274","4161","49.6,11.0167","11.0167","49.6","280","129","70","1961",165,111,-54
"7275","4172","49.3333,10.8","10.8","49.3333","400","129","70","1961",187,119,-68
"7276","4173","49.35,10.5167","10.5167","49.35","410","129","70","1961",175,115,-60
"7280","4197","49.55,11.0333","11.0333","49.55","300","129","70","1961",188,119,-69
"7281","4198","49.1667,10.3333","10.3333","49.1667","450","129","70","1961",176,111,-65
"7283","4209","49.45,10.9667","10.9667","49.45","310","129","70","1961",166,102,-64
"7287","4230","49.5833,10.6","10.6","49.5833","290","129","70","1961",171,108,-63
"7288","4237","49.3667,11.2667","11.2667","49.3667","380","129","70","1961",182,121,-61
"7290","4265","49.1167,10.9833","10.9833","49.1167","390","129","70","1961",178,124,-54
"7298","4340","49.95,10.2833","10.2833","49.95","220","129","70","1961",177,113,-64
"7300","4363","50,10.6167","10.6167","50","240","129","70","1961",177,116,-61
"7301","4364","50.15,10.4333","10.4333","50.15","290","129","70","1961",171,130,-41
"7304","4378","50.0167,9.88333","9.88333","50.0167","210","129","70","1961",189,120,-69
"7305","4393","50.3,10.5667","10.5667","50.3","310","129","70","1961",175,112,-63
"7307","4413","50.4333,10.3","10.3","50.4333","270","129","70","1961",173,106,-67
"7310","4437","50.0167,10.2833","10.2833","50.0167","230","129","70","1961",161,110,-51
"7311","4443","49.6833,9.91667","9.91667","49.6833","300","129","70","1961",177,124,-53
"7316","4495","48.4333,10.4167","10.4167","48.4333","460","129","70","1961",181,130,-51
"7317","4497","48.3833,10.5","10.5","48.3833","500","129","70","1961",183,115,-68
"7319","4568","48.8167,10.65","10.65","48.8167","410","129","70","1961",176,110,-66
"7320","4577","48.1833,10.75","10.75","48.1833","550","129","70","1961",195,128,-67
"7322","4588","47.5167,10.2833","10.2833","47.5167","740","129","70","1961",172,112,-60
"7326","6863","46.25,15.25","15.25","46.25","244","129","70","1961",163,104,-59
"7327","6864","45.9333,15.5833","15.5833","45.9333","150","129","70","1961",168,102,-66
"7328","6865","45.5667,14.25","14.25","45.5667","424","129","70","1961",168,111,-57
"7329","6866","46.5667,15.95","15.95","46.5667","310","129","70","1961",162,109,-53
"7330","6868","46.0667,14.5167","14.5167","46.0667","299","129","70","1961",169,110,-59
"7331","6869","45.9,13.6333","13.6333","45.9","55","129","70","1961",158,89,-69
"7332","6870","45.8,15.1833","15.1833","45.8","220","129","70","1961",173,109,-64
"7333","6872","46.5,13.7167","13.7167","46.5","864","129","70","1961",178,110,-68
"7334","6873","46.4667,15.7667","15.7667","46.4667","240","129","70","1961",162,107,-55
"7335","6874","46.8333,16.3","16.3","46.8333","308","129","70","1961",175,106,-69
"7336","19291","45.6,17.233","17.233","45.6","161","129","70","1961",161,102,-59
"7337","19293","44.533,15.4","15.4","44.533","566","129","70","1961",168,101,-67
"7338","19295","46.033,16.55","16.55","46.033","138","129","70","1961",159,97,-62
"7339","19299","42.75,17.983","17.983","42.75","60","129","70","1961",153,87,-66
"7340","19300","45.817,16.033","16.033","45.817","121","129","70","1961",159,101,-58
"7346","37","54.0167,10.5667","10.5667","54.0167","60","129","70","1962",187,128,-59
"7347","38","54,10.4833","10.4833","54","40","129","70","1962",206,145,-61
"7351","57","54.7,9.55","9.55","54.7","40","129","70","1962",196,154,-42
"7367","214","54.3,9.5","9.5","54.3","10","129","70","1962",208,139,-69
"7368","244","54.5167,9.56667","9.56667","54.5167","18","129","70","1962",189,133,-56
"7369","249","53.9167,9.88333","9.88333","53.9167","10","129","70","1962",202,135,-67
"7372","307","54.15,9.28333","9.28333","54.15","35","129","70","1962",209,141,-68
"7374","383","52.9,9.03333","9.03333","52.9","10","129","70","1962",186,127,-59
"7375","398","52.1167,9.55","9.55","52.1167","150","129","70","1962",201,133,-68
"7376","399","52.1333,9.58333","9.58333","52.1333","150","129","70","1962",157,124,-33
"7381","455","52.4,9.11667","9.11667","52.4","65","129","70","1962",176,139,-37
"7382","466","52.4333,9.26667","9.26667","52.4333","50","129","70","1962",196,130,-66
"7386","498","51.5,10.1833","10.1833","51.5","210","129","70","1962",191,171,-20
"7390","531","51.95,9.73333","9.73333","51.95","200","129","70","1962",203,140,-63
"7391","553","51.7167,10","10","51.7167","130","129","70","1962",193,133,-60
"7393","557","51.6,10.45","10.45","51.6","280","129","70","1962",196,138,-58
"7396","589","52.6333,10.0833","10.0833","52.6333","50","129","70","1962",199,139,-60
"7400","642","52.8667,9.6","9.6","52.8667","35","129","70","1962",183,137,-46
"7403","711","53.05,11.3667","11.3667","53.05","20","129","70","1962",198,130,-68
"7412","785","52.8333,10.7333","10.7333","52.8333","70","129","70","1962",187,133,-54
"7422","911","52.8667,7.31667","7.31667","52.8667","10","129","70","1962",192,138,-54
"7423","917","52.5333,7.86667","7.86667","52.5333","60","129","70","1962",192,128,-64
"7426","922","52.5167,7.68333","7.68333","52.5167","50","129","70","1962",178,140,-38
"7429","956","52.2,8.35","8.35","52.2","80","129","70","1962",191,135,-56
"7432","987","52.3167,8.36667","8.36667","52.3167","65","129","70","1962",201,132,-69
"7443","1072","52.3,10.4333","10.4333","52.3","80","129","70","1962",197,128,-69
"7444","1074","51.9,9.85","9.85","51.9","200","129","70","1962",175,125,-50
"7445","1079","51.9833,10.2667","10.2667","51.9833","160","129","70","1962",190,128,-62
"7447","1111","52.4333,10.85","10.85","52.4333","60","129","70","1962",201,132,-69
"7448","1126","52.0667,10.7833","10.7833","52.0667","95","129","70","1962",197,134,-63
"7452","1149","52.8167,8.11667","8.11667","52.8167","45","129","70","1962",203,165,-38
"7463","1318","51.5167,6.31667","6.31667","51.5167","25","129","70","1962",198,165,-33
"7467","1372","50.9167,6.81667","6.81667","50.9167","80","129","70","1962",191,126,-65
"7471","1433","50.7667,7.16667","7.16667","50.7667","65","129","70","1962",187,123,-64
"7474","1479","50.4333,6.65","6.65","50.4333","460","129","70","1962",190,157,-33
"7485","1589","51.95,7.98333","7.98333","51.95","55","129","70","1962",192,130,-62
"7486","1599","51.6,7.15","7.15","51.6","60","129","70","1962",175,128,-47
"7487","1606","51.6667,6.95","6.95","51.6667","35","129","70","1962",195,132,-63
"7489","1628","51.8667,8.95","8.95","51.8667","220","129","70","1962",204,135,-69
"7491","1657","51.7167,9.18333","9.18333","51.7167","140","129","70","1962",193,135,-58
"7497","1713","51.5833,9.3","9.3","51.5833","230","129","70","1962",187,126,-61
"7501","1768","51.2,8.7","8.7","51.2","410","129","70","1962",206,145,-61
"7502","1782","51.6667,8.35","8.35","51.6667","75","129","70","1962",173,144,-29
"7504","1797","51.3333,8.21667","8.21667","51.3333","300","129","70","1962",191,130,-61
"7508","1847","50.9333,8.41667","8.41667","50.9333","320","129","70","1962",199,149,-50
"7512","1876","51.4,7.43333","7.43333","51.4","120","129","70","1962",206,144,-62
"7521","1933","50.3333,9.06667","9.06667","50.3333","140","129","70","1962",196,133,-63
"7522","1936","50.3667,9.15","9.15","50.3667","300","129","70","1962",194,126,-68
"7525","1958","49.8667,8.93333","8.93333","49.8667","170","129","70","1962",187,122,-65
"7529","2009","50.5167,8.81667","8.81667","50.5167","170","129","70","1962",180,126,-54
"7530","2010","50.5167,8.91667","8.91667","50.5167","190","129","70","1962",197,128,-69
"7531","2011","50.6667,8.73333","8.73333","50.6667","210","129","70","1962",168,124,-44
"7533","2037","50.0167,8.78333","8.78333","50.0167","150","129","70","1962",175,113,-62
"7535","2049","50.1167,8.91667","8.91667","50.1167","110","129","70","1962",194,126,-68
"7540","2305","50.0833,8.51667","8.51667","50.0833","95","129","70","1962",186,119,-67
"7543","2357","50.2333,8.88333","8.88333","50.2333","130","129","70","1962",194,127,-67
"7544","2363","50.3167,8.15","8.15","50.3167","200","129","70","1962",194,129,-65
"7549","2482","50.7,7.58333","7.58333","50.7","280","129","70","1962",201,132,-69
"7554","2522","50.4333,7.4","7.4","50.4333","80","129","70","1962",171,128,-43
"7556","2568","49.75,6.65","6.65","49.75","260","129","70","1962",169,114,-55
"7557","2569","49.75,6.66667","6.66667","49.75","180","129","70","1962",178,122,-56
"7558","2571","49.7667,6.61667","6.61667","49.7667","160","129","70","1962",169,114,-55
"7561","2598","49.9333,6.63333","6.63333","49.9333","320","129","70","1962",166,119,-47
"7562","2661","50.6667,7.81667","7.81667","50.6667","360","129","70","1962",179,138,-41
"7564","2670","50.5667,7.96667","7.96667","50.5667","340","129","70","1962",185,141,-44
"7565","2674","50.1667,7.73333","7.73333","50.1667","240","129","70","1962",190,126,-64
"7576","2741","49.2167,7.86667","7.86667","49.2167","220","129","70","1962",166,124,-42
"7577","2744","49.5667,8.25","8.25","49.5667","110","129","70","1962",164,126,-38
"7581","2769","49.6,8.05","8.05","49.6","250","129","70","1962",172,131,-41
"7582","2778","49.55,7.4","7.4","49.55","240","129","70","1962",185,128,-57
"7585","2794","49.4167,8.4","8.4","49.4167","100","129","70","1962",170,117,-53
"7586","2812","49.2,7.75","7.75","49.2","230","129","70","1962",195,126,-69
"7589","2831","49.35,7.41667","7.41667","49.35","280","129","70","1962",202,133,-69
"7590","2842","48.7167,9.21667","9.21667","48.7167","391","129","70","1962",193,128,-65
"7595","2888","49.0833,9.96667","9.96667","49.0833","480","129","70","1962",193,146,-47
"7597","2896","48.7333,9.3","9.3","48.7333","240","129","70","1962",191,128,-63
"7598","2904","48.7,9.7","9.7","48.7","340","129","70","1962",201,135,-66
"7599","2908","48.6833,9.51667","9.51667","48.6833","350","129","70","1962",191,132,-59
"7601","2915","48.6167,10.25","10.25","48.6167","460","129","70","1962",197,134,-63
"7603","2939","49.15,9.36667","9.36667","49.15","200","129","70","1962",175,120,-55
"7605","2956","48.75,8.86667","8.86667","48.75","400","129","70","1962",193,160,-33
"7606","2957","49,9.13333","9.13333","49","200","129","70","1962",180,131,-49
"7607","2958","48.9667,9.13333","9.13333","48.9667","200","129","70","1962",181,119,-62
"7611","2976","49.4833,9.76667","9.76667","49.4833","250","129","70","1962",189,129,-60
"7612","2985","48.65,9.46667","9.46667","48.65","310","129","70","1962",188,119,-69
"7613","2992","49.2833,9.56667","9.56667","49.2833","220","129","70","1962",189,134,-55
"7618","3023","49.0667,8.8","8.8","49.0667","190","129","70","1962",186,126,-60
"7622","3049","49.5333,8.48333","8.48333","49.5333","95","129","70","1962",165,99,-66
"7623","3053","49.1,8.65","8.65","49.1","140","129","70","1962",186,120,-66
"7624","3059","49.1833,8.75","8.75","49.1833","160","129","70","1962",171,124,-47
"7625","3063","49.2167,8.51667","8.51667","49.2167","110","129","70","1962",171,143,-28
"7626","3064","49.1833,8.68333","8.68333","49.1833","130","129","70","1962",179,128,-51
"7627","3065","49.4,9.4","9.4","49.4","230","129","70","1962",189,123,-66
"7629","3076","49.4667,9.58333","9.58333","49.4667","340","129","70","1962",186,123,-63
"7631","3087","49.25,8.73333","8.73333","49.25","140","129","70","1962",177,121,-56
"7632","3091","49.2667,8.75","8.75","49.2667","180","129","70","1962",173,119,-54
"7634","3096","49.0833,8.48333","8.48333","49.0833","110","129","70","1962",186,132,-54
"7637","3101","48.9667,8.31667","8.31667","48.9667","110","129","70","1962",177,115,-62
"7639","3105","48.9667,8.3","8.3","48.9667","120","129","70","1962",176,126,-50
"7642","3118","49.4833,8.66667","8.66667","49.4833","120","129","70","1962",181,123,-58
"7643","3124","49.4667,9.21667","9.21667","49.4667","390","129","70","1962",195,129,-66
"7647","3137","48.95,8.58333","8.58333","48.95","160","129","70","1962",183,127,-56
"7648","3150","49.2333,8.78333","8.78333","49.2333","170","129","70","1962",181,131,-50
"7649","3154","49.3667,8.95","8.95","49.3667","230","129","70","1962",181,120,-61
"7652","3173","48.7667,8.25","8.25","48.7667","180","129","70","1962",178,172,-6
"7654","3184","48.7333,8.06667","8.06667","48.7333","130","129","70","1962",179,124,-55
"7655","3187","47.95,8.5","8.5","47.95","690","129","70","1962",204,143,-61
"7656","3191","47.9,8.5","8.5","47.9","690","129","70","1962",209,146,-63
"7659","3224","47.7167,9.06667","9.06667","47.7167","400","129","70","1962",185,123,-62
"7661","3239","48.3833,7.76667","7.76667","48.3833","150","129","70","1962",183,119,-64
"7667","3280","48.4,8.01667","8.01667","48.4","180","129","70","1962",181,118,-63
"7668","3284","48.4833,8.16667","8.16667","48.4833","280","129","70","1962",181,117,-64
"7673","3307","48,9.11667","9.11667","48","620","129","70","1962",206,144,-62
"7679","3346","48.2833,8.85","8.85","48.2833","520","129","70","1962",191,128,-63
"7685","3370","48.55,8.73333","8.73333","48.55","410","129","70","1962",188,128,-60
"7687","3378","48.2833,9.71667","9.71667","48.2833","510","129","70","1962",198,131,-67
"7692","3422","48.4,9.2","9.2","48.4","800","129","70","1962",203,146,-57
"7696","3474","47.9833,8.8","8.8","47.9833","650","129","70","1962",183,171,-12
"7699","3481","47.9167,9.9","9.9","47.9167","650","129","70","1962",213,146,-67
"7700","3482","47.7333,12.8833","12.8833","47.7333","480","129","70","1962",186,129,-57
"7701","3483","48.4,11.75","11.75","48.4","470","129","70","1962",175,125,-50
"7703","3490","48.1667,11.4833","11.4833","48.1667","510","129","70","1962",178,123,-55
"7704","3499","48.4,11.2","11.2","48.4","500","129","70","1962",179,126,-53
"7705","3500","48.2333,12.6833","12.6833","48.2333","400","129","70","1962",190,131,-59
"7708","3515","47.7167,11.4167","11.4167","47.7167","620","129","70","1962",206,143,-63
"7709","3516","47.6833,11.5667","11.5667","47.6833","680","129","70","1962",186,134,-52
"7713","3533","48.0333,11.9","11.9","48.0333","550","129","70","1962",151,112,-39
