"Genus","species","tree_id","name","lat","lon","ele","CreationTime","DBH","locality","note","nomen","assignment","group","flask_id"
"Prunus","pensylvanica",23,"PRUPEN 23 HF DB",42.50357302,-72.212082,256.46051,"2017-08-03T15:04:38Z","2.4","Tom swamp gate13","","Prunus_pensylvanica","WL0",7,"WL0_7"
"Prunus","pensylvanica",17,"PRUPEN17 HF DB",42.49965004,-72.20684297,252.245026,"2017-07-20T17:04:51Z","3.1+1.7","tom swamp gate12","","Prunus_pensylvanica","CL0",24,"CL0_24"
"Prunus","pensylvanica",21,"PRUPEN 21 HF DB",42.50416604,-72.21168998,252.607315,"2017-08-03T14:27:07Z","4+3.8+2.4_3.2","Tom swamp gate13","","Prunus_pensylvanica","CL0",1,"CL0_1"
"Prunus","pensylvanica",16,"PRUPEN16 HF DB",42.49954602,-72.206833,253.133972,"2017-07-20T17:02:23Z","1.6","tom swamp gate12","","Prunus_pensylvanica","CS1",20,"CS1_20"
"Prunus","pensylvanica",22,"PRUPEN 22 HF DB",42.50368098,-72.21197798,253.764465,"2017-08-03T14:46:17Z","<1","Tom swamp gate13","","Prunus_pensylvanica","WS0",20,"WS0_20"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","WL1",3,"WL1_3"
"Prunus","pensylvanica",24,"PRUPEN 24 HF DB",42.50355802,-72.21206004,255.800247,"2017-08-03T15:05:52Z","4.1","Tom swamp gate13","","Prunus_pensylvanica","WS0",12,"WS0_12"
"Prunus","pensylvanica",26,"PRUPEN 26 HF DB",42.50207098,-72.21325002,249.45137,"2017-08-03T15:23:31Z","<1","Tom swamp gate13","","Prunus_pensylvanica","CL1",11,"CL1_11"
"Prunus","pensylvanica",22,"PRUPEN 22 HF DB",42.50368098,-72.21197798,253.764465,"2017-08-03T14:46:17Z","<1","Tom swamp gate13","","Prunus_pensylvanica","CL1",23,"CL1_23"
"Prunus","pensylvanica",21,"PRUPEN 21 HF DB",42.50416604,-72.21168998,252.607315,"2017-08-03T14:27:07Z","4+3.8+2.4_3.2","Tom swamp gate13","","Prunus_pensylvanica","CS1",9,"CS1_9"
"Prunus","virginiana",7,"PRUVIR 7 HF DB",42.50225698,-72.21307701,249.124527,"2017-08-03T15:21:40Z","1.3","Tom swamp gate13","","Prunus_virginiana","CL0",13,"CL0_13"
"Prunus","virginiana",5,"PRUVIR 5 HF DB",42.50385499,-72.21183398,256.379272,"2017-08-03T15:01:06Z","<1","Tom swamp gate13","","Prunus_virginiana","WL0",11,"WL0_11"
"Prunus","virginiana",5,"PRUVIR 5 HF DB",42.50385499,-72.21183398,256.379272,"2017-08-03T15:01:06Z","<1","Tom swamp gate13","","Prunus_virginiana","WS0",7,"WS0_7"
"Prunus","virginiana",6,"PRUVIR 6 HF DB",42.50378198,-72.21188896,256.178284,"2017-08-03T15:02:03Z","<1","Tom swamp gate13","","Prunus_virginiana","WL0",22,"WL0_22"
"Prunus","virginiana",7,"PRUVIR 7 HF DB",42.50225698,-72.21307701,249.124527,"2017-08-03T15:21:40Z","1.3","Tom swamp gate13","","Prunus_virginiana","CS1",5,"CS1_5"
"Prunus","virginiana",7,"PRUVIR 7 HF DB",42.50225698,-72.21307701,249.124527,"2017-08-03T15:21:40Z","1.3","Tom swamp gate13","","Prunus_virginiana","CS1",11,"CS1_11"
"Prunus","virginiana",6,"PRUVIR 6 HF DB",42.50378198,-72.21188896,256.178284,"2017-08-03T15:02:03Z","<1","Tom swamp gate13","","Prunus_virginiana","CL1",12,"CL1_12"
"Prunus","virginiana",6,"PRUVIR 6 HF DB",42.50378198,-72.21188896,256.178284,"2017-08-03T15:02:03Z","<1","Tom swamp gate13","","Prunus_virginiana","WS0",19,"WS0_19"
"Prunus","virginiana",2,"PRUVIR 2 HF DB",42.50396001,-72.211794,255.973953,"2017-08-03T14:56:12Z","<1","Tom swamp gate13","","Prunus_virginiana","CL1",5,"CL1_5"
"Prunus","virginiana",2,"PRUVIR 2 HF DB",42.50396001,-72.211794,255.973953,"2017-08-03T14:56:12Z","<1","Tom swamp gate13","","Prunus_virginiana","CS0",1,"CS0_1"
"Prunus","virginiana",5,"PRUVIR 5 HF DB",42.50385499,-72.21183398,256.379272,"2017-08-03T15:01:06Z","<1","Tom swamp gate13","","Prunus_virginiana","CS1",13,"CS1_13"
"Prunus","virginiana",4,"PRUVIR 4 HF DB",42.50385901,-72.211722,256.511688,"2017-08-03T14:59:47Z","<1","Tom swamp gate13","","Prunus_virginiana","CS1",19,"CS1_19"
"Prunus","virginiana",6,"PRUVIR 6 HF DB",42.50378198,-72.21188896,256.178284,"2017-08-03T15:02:03Z","<1","Tom swamp gate13","","Prunus_virginiana","CL0",19,"CL0_19"
"Prunus","virginiana",6,"PRUVIR 6 HF DB",42.50378198,-72.21188896,256.178284,"2017-08-03T15:02:03Z","<1","Tom swamp gate13","","Prunus_virginiana","WS0",2,"WS0_2"
"Prunus","virginiana",5,"PRUVIR 5 HF DB",42.50385499,-72.21183398,256.379272,"2017-08-03T15:01:06Z","<1","Tom swamp gate13","","Prunus_virginiana","CS0",3,"CS0_3"
"Prunus","virginiana",2,"PRUVIR 2 HF DB",42.50396001,-72.211794,255.973953,"2017-08-03T14:56:12Z","<1","Tom swamp gate13","","Prunus_virginiana","WL1",1,"WL1_1"
"Prunus","virginiana",4,"PRUVIR 4 HF DB",42.50385901,-72.211722,256.511688,"2017-08-03T14:59:47Z","<1","Tom swamp gate13","","Prunus_virginiana","CS1",19,"CS1_19"
"Prunus","virginiana",3,"PRUVIR 3 HF DB",42.50388399,-72.21176701,256.076324,"2017-08-03T14:58:07Z","<1","Tom swamp gate13","","Prunus_virginiana","WL0",19,"WL0_19"
"Prunus","virginiana",2,"PRUVIR 2 HF DB",42.50396001,-72.211794,255.973953,"2017-08-03T14:56:12Z","<1","Tom swamp gate13","","Prunus_virginiana","CL0",4,"CL0_4"
"Prunus","virginiana",7,"PRUVIR 7 HF DB",42.50225698,-72.21307701,249.124527,"2017-08-03T15:21:40Z","1.3","Tom swamp gate13","","Prunus_virginiana","WL0",6,"WL0_6"
"Prunus","virginiana",5,"PRUVIR 5 HF DB",42.50385499,-72.21183398,256.379272,"2017-08-03T15:01:06Z","<1","Tom swamp gate13","","Prunus_virginiana","WS1",4,"WS1_4"
"Prunus","virginiana",6,"PRUVIR 6 HF DB",42.50378198,-72.21188896,256.178284,"2017-08-03T15:02:03Z","<1","Tom swamp gate13","","Prunus_virginiana","CL1",17,"CL1_17"
"Prunus","virginiana",4,"PRUVIR 4 HF DB",42.50385901,-72.211722,256.511688,"2017-08-03T14:59:47Z","<1","Tom swamp gate13","","Prunus_virginiana","WS0",21,"WS0_21"
"Prunus","virginiana",4,"PRUVIR 4 HF DB",42.50385901,-72.211722,256.511688,"2017-08-03T14:59:47Z","<1","Tom swamp gate13","","Prunus_virginiana","CL1",18,"CL1_18"
"Prunus","virginiana",6,"PRUVIR 6 HF DB",42.50378198,-72.21188896,256.178284,"2017-08-03T15:02:03Z","<1","Tom swamp gate13","","Prunus_virginiana","WS0",15,"WS0_15"
"Prunus","virginiana",6,"PRUVIR 6 HF DB",42.50378198,-72.21188896,256.178284,"2017-08-03T15:02:03Z","<1","Tom swamp gate13","","Prunus_virginiana","WL1",1,"WL1_1"
"Prunus","virginiana",4,"PRUVIR 4 HF DB",42.50385901,-72.211722,256.511688,"2017-08-03T14:59:47Z","<1","Tom swamp gate13","","Prunus_virginiana","WS1",13,"WS1_13"
"Prunus","virginiana",5,"PRUVIR 5 HF DB",42.50385499,-72.21183398,256.379272,"2017-08-03T15:01:06Z","<1","Tom swamp gate13","","Prunus_virginiana","CL1",19,"CL1_19"
"Prunus","virginiana",2,"PRUVIR 2 HF DB",42.50396001,-72.211794,255.973953,"2017-08-03T14:56:12Z","<1","Tom swamp gate13","","Prunus_virginiana","WL1",19,"WL1_19"
"Prunus","virginiana",4,"PRUVIR 4 HF DB",42.50385901,-72.211722,256.511688,"2017-08-03T14:59:47Z","<1","Tom swamp gate13","","Prunus_virginiana","WL1",15,"WL1_15"
"Prunus","virginiana",2,"PRUVIR 2 HF DB",42.50396001,-72.211794,255.973953,"2017-08-03T14:56:12Z","<1","Tom swamp gate13","","Prunus_virginiana","CL0",20,"CL0_20"
"Prunus","virginiana",7,"PRUVIR 7 HF DB",42.50225698,-72.21307701,249.124527,"2017-08-03T15:21:40Z","1.3","Tom swamp gate13","","Prunus_virginiana","CS0",10,"CS0_10"
"Prunus","virginiana",7,"PRUVIR 7 HF DB",42.50225698,-72.21307701,249.124527,"2017-08-03T15:21:40Z","1.3","Tom swamp gate13","","Prunus_virginiana","WS1",4,"WS1_4"
"Prunus","virginiana",5,"PRUVIR 5 HF DB",42.50385499,-72.21183398,256.379272,"2017-08-03T15:01:06Z","<1","Tom swamp gate13","","Prunus_virginiana","WL0",7,"WL0_7"
"Prunus","virginiana",3,"PRUVIR 3 HF DB",42.50388399,-72.21176701,256.076324,"2017-08-03T14:58:07Z","<1","Tom swamp gate13","","Prunus_virginiana","WS1",18,"WS1_18"
"Prunus","virginiana",4,"PRUVIR 4 HF DB",42.50385901,-72.211722,256.511688,"2017-08-03T14:59:47Z","<1","Tom swamp gate13","","Prunus_virginiana","WS0",14,"WS0_14"
"Prunus","virginiana",3,"PRUVIR 3 HF DB",42.50388399,-72.21176701,256.076324,"2017-08-03T14:58:07Z","<1","Tom swamp gate13","","Prunus_virginiana","WL1",1,"WL1_1"
"Prunus","virginiana",4,"PRUVIR 4 HF DB",42.50385901,-72.211722,256.511688,"2017-08-03T14:59:47Z","<1","Tom swamp gate13","","Prunus_virginiana","CL0",24,"CL0_24"
"Prunus","virginiana",7,"PRUVIR 7 HF DB",42.50225698,-72.21307701,249.124527,"2017-08-03T15:21:40Z","1.3","Tom swamp gate13","","Prunus_virginiana","WS1",16,"WS1_16"
"Prunus","virginiana",5,"PRUVIR 5 HF DB",42.50385499,-72.21183398,256.379272,"2017-08-03T15:01:06Z","<1","Tom swamp gate13","","Prunus_virginiana","CL0",8,"CL0_8"
"Prunus","virginiana",2,"PRUVIR 2 HF DB",42.50396001,-72.211794,255.973953,"2017-08-03T14:56:12Z","<1","Tom swamp gate13","","Prunus_virginiana","WL1",10,"WL1_10"
"Prunus","virginiana",3,"PRUVIR 3 HF DB",42.50388399,-72.21176701,256.076324,"2017-08-03T14:58:07Z","<1","Tom swamp gate13","","Prunus_virginiana","CS0",12,"CS0_12"
"Prunus","virginiana",3,"PRUVIR 3 HF DB",42.50388399,-72.21176701,256.076324,"2017-08-03T14:58:07Z","<1","Tom swamp gate13","","Prunus_virginiana","CS0",22,"CS0_22"
"Prunus","virginiana",4,"PRUVIR 4 HF DB",42.50385901,-72.211722,256.511688,"2017-08-03T14:59:47Z","<1","Tom swamp gate13","","Prunus_virginiana","WL0",24,"WL0_24"
"Prunus","virginiana",7,"PRUVIR 7 HF DB",42.50225698,-72.21307701,249.124527,"2017-08-03T15:21:40Z","1.3","Tom swamp gate13","","Prunus_virginiana","WS1",24,"WS1_24"
"Prunus","virginiana",6,"PRUVIR 6 HF DB",42.50378198,-72.21188896,256.178284,"2017-08-03T15:02:03Z","<1","Tom swamp gate13","","Prunus_virginiana","CS0",24,"CS0_24"
"Prunus","virginiana",7,"PRUVIR 7 HF DB",42.50225698,-72.21307701,249.124527,"2017-08-03T15:21:40Z","1.3","Tom swamp gate13","","Prunus_virginiana","CL1",12,"CL1_12"
"Prunus","virginiana",5,"PRUVIR 5 HF DB",42.50385499,-72.21183398,256.379272,"2017-08-03T15:01:06Z","<1","Tom swamp gate13","","Prunus_virginiana","CS1",14,"CS1_14"
"Vaccinium","corymbosum",5,"VACCOR 5 HF DB",42.50045101,-72.21384698,240.582611,"2017-08-03T13:37:47Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL0",18,"WL0_18"
"Vaccinium","corymbosum",10,"VACCOR 10 HF DB",42.50136799,-72.21352503,243.019058,"2017-08-03T13:53:29Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS1",11,"CS1_11"
"Vaccinium","corymbosum",9,"VACCOR 9 HF DB",42.50081797,-72.21378101,241.489456,"2017-08-03T13:50:34Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL1",12,"WL1_12"
"Vaccinium","corymbosum",6,"VACCOR 6 HF DB",42.50067799,-72.21397103,240.776932,"2017-08-03T13:42:28Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL0",23,"WL0_23"
"Vaccinium","corymbosum",1,"VACCOR 1 HF DB",42.49942901,-72.21405501,234.9263,"2017-08-03T13:16:00Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL0",6,"WL0_6"
"Vaccinium","corymbosum",7,"VACCOR 7 HF DB",42.50075703,-72.21391303,241.48584,"2017-08-03T13:46:07Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL1",22,"WL1_22"
"Vaccinium","corymbosum",6,"VACCOR 6 HF DB",42.50067799,-72.21397103,240.776932,"2017-08-03T13:42:28Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL0",9,"CL0_9"
"Vaccinium","corymbosum",1,"VACCOR 1 HF DB",42.49942901,-72.21405501,234.9263,"2017-08-03T13:16:00Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL1",1,"CL1_1"
"Vaccinium","corymbosum",10,"VACCOR 10 HF DB",42.50136799,-72.21352503,243.019058,"2017-08-03T13:53:29Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL0",13,"CL0_13"
"Vaccinium","corymbosum",9,"VACCOR 9 HF DB",42.50081797,-72.21378101,241.489456,"2017-08-03T13:50:34Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS1",4,"CS1_4"
"Vaccinium","corymbosum",11,"VACCOR 11 HF DB",42.501456,-72.21340299,241.952438,"2017-08-03T13:55:49Z","","Tom swamp gate13","","Vaccinium_corymbosum","CL0",19,"CL0_19"
"Vaccinium","corymbosum",3,"VACCOR 3 HF DB",42.49975598,-72.21391998,238.779541,"2017-08-03T13:22:37Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS0",11,"CS0_11"
"Vaccinium","corymbosum",7,"VACCOR 7 HF DB",42.50075703,-72.21391303,241.48584,"2017-08-03T13:46:07Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS1",8,"WS1_8"
"Vaccinium","corymbosum",2,"VACCOR 2 HF DB",42.49949397,-72.21403004,236.122284,"2017-08-03T13:18:29Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS0",16,"WS0_16"
"Vaccinium","corymbosum",3,"VACCOR 3 HF DB",42.49975598,-72.21391998,238.779541,"2017-08-03T13:22:37Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS1",13,"WS1_13"
"Vaccinium","corymbosum",7,"VACCOR 7 HF DB",42.50075703,-72.21391303,241.48584,"2017-08-03T13:46:07Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS0",7,"CS0_7"
"Vaccinium","corymbosum",9,"VACCOR 9 HF DB",42.50081797,-72.21378101,241.489456,"2017-08-03T13:50:34Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS1",9,"WS1_9"
"Vaccinium","corymbosum",5,"VACCOR 5 HF DB",42.50045101,-72.21384698,240.582611,"2017-08-03T13:37:47Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS0",8,"WS0_8"
"Vaccinium","corymbosum",4,"VACCOR 4 HF DB",42.499673,-72.21391403,238.42601,"2017-08-03T13:23:58Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL1",11,"WL1_11"
"Vaccinium","corymbosum",2,"VACCOR 2 HF DB",42.49949397,-72.21403004,236.122284,"2017-08-03T13:18:29Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL1",21,"WL1_21"
"Vaccinium","corymbosum",11,"VACCOR 11 HF DB",42.501456,-72.21340299,241.952438,"2017-08-03T13:55:49Z","","Tom swamp gate13","","Vaccinium_corymbosum","WS0",1,"WS0_1"
"Vaccinium","corymbosum",3,"VACCOR 3 HF DB",42.49975598,-72.21391998,238.779541,"2017-08-03T13:22:37Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL0",21,"CL0_21"
"Vaccinium","corymbosum",5,"VACCOR 5 HF DB",42.50045101,-72.21384698,240.582611,"2017-08-03T13:37:47Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS1",17,"WS1_17"
"Vaccinium","corymbosum",6,"VACCOR 6 HF DB",42.50067799,-72.21397103,240.776932,"2017-08-03T13:42:28Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL1",21,"CL1_21"
"Vaccinium","corymbosum",10,"VACCOR 10 HF DB",42.50136799,-72.21352503,243.019058,"2017-08-03T13:53:29Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS0",5,"CS0_5"
"Vaccinium","corymbosum",11,"VACCOR 11 HF DB",42.501456,-72.21340299,241.952438,"2017-08-03T13:55:49Z","","Tom swamp gate13","","Vaccinium_corymbosum","WL0",14,"WL0_14"
"Vaccinium","corymbosum",11,"VACCOR 11 HF DB",42.501456,-72.21340299,241.952438,"2017-08-03T13:55:49Z","","Tom swamp gate13","","Vaccinium_corymbosum","WL0",16,"WL0_16"
"Vaccinium","corymbosum",1,"VACCOR 1 HF DB",42.49942901,-72.21405501,234.9263,"2017-08-03T13:16:00Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS1",24,"CS1_24"
"Vaccinium","corymbosum",6,"VACCOR 6 HF DB",42.50067799,-72.21397103,240.776932,"2017-08-03T13:42:28Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL1",10,"CL1_10"
"Vaccinium","corymbosum",2,"VACCOR 2 HF DB",42.49949397,-72.21403004,236.122284,"2017-08-03T13:18:29Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL0",14,"WL0_14"
"Vaccinium","corymbosum",3,"VACCOR 3 HF DB",42.49975598,-72.21391998,238.779541,"2017-08-03T13:22:37Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS0",23,"WS0_23"
"Vaccinium","corymbosum",11,"VACCOR 11 HF DB",42.501456,-72.21340299,241.952438,"2017-08-03T13:55:49Z","","Tom swamp gate13","","Vaccinium_corymbosum","CL0",21,"CL0_21"
"Vaccinium","corymbosum",4,"VACCOR 4 HF DB",42.499673,-72.21391403,238.42601,"2017-08-03T13:23:58Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS0",4,"CS0_4"
"Vaccinium","corymbosum",9,"VACCOR 9 HF DB",42.50081797,-72.21378101,241.489456,"2017-08-03T13:50:34Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS1",5,"CS1_5"
"Vaccinium","corymbosum",10,"VACCOR 10 HF DB",42.50136799,-72.21352503,243.019058,"2017-08-03T13:53:29Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS1",9,"WS1_9"
"Vaccinium","corymbosum",8,"VACCOR 8 HF DB",42.50075703,-72.213938,240.092102,"2017-08-03T13:47:59Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS0",23,"WS0_23"
"Vaccinium","corymbosum",2,"VACCOR 2 HF DB",42.49949397,-72.21403004,236.122284,"2017-08-03T13:18:29Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL1",14,"CL1_14"
"Vaccinium","corymbosum",4,"VACCOR 4 HF DB",42.499673,-72.21391403,238.42601,"2017-08-03T13:23:58Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL1",10,"WL1_10"
"Vaccinium","corymbosum",8,"VACCOR 8 HF DB",42.50075703,-72.213938,240.092102,"2017-08-03T13:47:59Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS0",23,"CS0_23"
"Vaccinium","corymbosum",5,"VACCOR 5 HF DB",42.50045101,-72.21384698,240.582611,"2017-08-03T13:37:47Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS1",23,"CS1_23"
"Vaccinium","corymbosum",4,"VACCOR 4 HF DB",42.499673,-72.21391403,238.42601,"2017-08-03T13:23:58Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS0",14,"WS0_14"
"Vaccinium","corymbosum",1,"VACCOR 1 HF DB",42.49942901,-72.21405501,234.9263,"2017-08-03T13:16:00Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL0",16,"CL0_16"
"Vaccinium","corymbosum",3,"VACCOR 3 HF DB",42.49975598,-72.21391998,238.779541,"2017-08-03T13:22:37Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS0",12,"CS0_12"
"Vaccinium","corymbosum",1,"VACCOR 1 HF DB",42.49942901,-72.21405501,234.9263,"2017-08-03T13:16:00Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WS1",23,"WS1_23"
"Vaccinium","corymbosum",8,"VACCOR 8 HF DB",42.50075703,-72.213938,240.092102,"2017-08-03T13:47:59Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL1",20,"CL1_20"
"Vaccinium","corymbosum",6,"VACCOR 6 HF DB",42.50067799,-72.21397103,240.776932,"2017-08-03T13:42:28Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CS1",6,"CS1_6"
"Vaccinium","corymbosum",4,"VACCOR 4 HF DB",42.499673,-72.21391403,238.42601,"2017-08-03T13:23:58Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","CL1",17,"CL1_17"
"Vaccinium","corymbosum",7,"VACCOR 7 HF DB",42.50075703,-72.21391303,241.48584,"2017-08-03T13:46:07Z","<1","Tom swamp gate13","","Vaccinium_corymbosum","WL1",21,"WL1_21"
"Viburnum","acerifolium",7,"VIBACE07 HF DB",42.47315803,-72.16914402,273.349091,"2017-07-20T14:23:46Z","<1","slab city gate23","","Viburnum_acerifolium","CS0",17,"CS0_17"
"Viburnum","acerifolium",4,"VIBACE4 HF DB",42.47272904,-72.16940202,277.876373,"2017-07-20T14:02:18Z","<1","slab city gate23","","Viburnum_acerifolium","WS1",21,"WS1_21"
"Viburnum","acerifolium",7,"VIBACE07 HF DB",42.47315803,-72.16914402,273.349091,"2017-07-20T14:23:46Z","<1","slab city gate23","","Viburnum_acerifolium","CS1",21,"CS1_21"
"Viburnum","acerifolium",6,"VIBACE06 HF DB",42.47290196,-72.16909801,275.509613,"2017-07-20T14:20:41Z","<1","slab city gate23","","Viburnum_acerifolium","CL0",22,"CL0_22"
"Viburnum","acerifolium",8,"VIBACE08 HF DB",42.47297103,-72.16921301,276.630615,"2017-07-20T15:24:00Z","<1","slab city gate23","","Viburnum_acerifolium","CS1",10,"CS1_10"
"Viburnum","acerifolium",2,"VIBACE02 HF DB",42.47273298,-72.16971299,276.043976,"2017-07-20T13:48:56Z","<1","slab city gate23","","Viburnum_acerifolium","WL0",6,"WL0_6"
"Viburnum","acerifolium",4,"VIBACE4 HF DB",42.47272904,-72.16940202,277.876373,"2017-07-20T14:02:18Z","<1","slab city gate23","","Viburnum_acerifolium","WL1",18,"WL1_18"
"Viburnum","acerifolium",5,"VIBACE5 HF DB",42.472923,-72.16931803,275.886688,"2017-07-20T14:06:06Z","<1","slab city gate23","","Viburnum_acerifolium","CL1",18,"CL1_18"
"Viburnum","acerifolium",2,"VIBACE02 HF DB",42.47273298,-72.16971299,276.043976,"2017-07-20T13:48:56Z","<1","slab city gate23","","Viburnum_acerifolium","WS0",18,"WS0_18"
"Viburnum","acerifolium",10,"VIBACE10 HF DB",42.49834204,-72.206545,256.885773,"2017-07-20T16:29:52Z","<1","tom swamp gate12","","Viburnum_acerifolium","CL1",12,"CL1_12"
"Viburnum","acerifolium",2,"VIBACE02 HF DB",42.47273298,-72.16971299,276.043976,"2017-07-20T13:48:56Z","<1","slab city gate23","","Viburnum_acerifolium","CS1",24,"CS1_24"
"Viburnum","acerifolium",4,"VIBACE4 HF DB",42.47272904,-72.16940202,277.876373,"2017-07-20T14:02:18Z","<1","slab city gate23","","Viburnum_acerifolium","WS1",8,"WS1_8"
"Viburnum","acerifolium",6,"VIBACE06 HF DB",42.47290196,-72.16909801,275.509613,"2017-07-20T14:20:41Z","<1","slab city gate23","","Viburnum_acerifolium","CS0",7,"CS0_7"
"Viburnum","acerifolium",6,"VIBACE06 HF DB",42.47290196,-72.16909801,275.509613,"2017-07-20T14:20:41Z","<1","slab city gate23","","Viburnum_acerifolium","WL1",19,"WL1_19"
"Viburnum","acerifolium",6,"VIBACE06 HF DB",42.47290196,-72.16909801,275.509613,"2017-07-20T14:20:41Z","<1","slab city gate23","","Viburnum_acerifolium","WL1",2,"WL1_2"
"Viburnum","acerifolium",6,"VIBACE06 HF DB",42.47290196,-72.16909801,275.509613,"2017-07-20T14:20:41Z","<1","slab city gate23","","Viburnum_acerifolium","WS1",3,"WS1_3"
"Viburnum","acerifolium",7,"VIBACE07 HF DB",42.47315803,-72.16914402,273.349091,"2017-07-20T14:23:46Z","<1","slab city gate23","","Viburnum_acerifolium","WS0",10,"WS0_10"
"Viburnum","acerifolium",7,"VIBACE07 HF DB",42.47315803,-72.16914402,273.349091,"2017-07-20T14:23:46Z","<1","slab city gate23","","Viburnum_acerifolium","WS1",1,"WS1_1"
"Viburnum","acerifolium",8,"VIBACE08 HF DB",42.47297103,-72.16921301,276.630615,"2017-07-20T15:24:00Z","<1","slab city gate23","","Viburnum_acerifolium","WL1",8,"WL1_8"
"Viburnum","acerifolium",8,"VIBACE08 HF DB",42.47297103,-72.16921301,276.630615,"2017-07-20T15:24:00Z","<1","slab city gate23","","Viburnum_acerifolium","WS1",24,"WS1_24"
"Viburnum","acerifolium",8,"VIBACE08 HF DB",42.47297103,-72.16921301,276.630615,"2017-07-20T15:24:00Z","<1","slab city gate23","","Viburnum_acerifolium","WL0",3,"WL0_3"
"Viburnum","acerifolium",10,"VIBACE10 HF DB",42.49834204,-72.206545,256.885773,"2017-07-20T16:29:52Z","<1","tom swamp gate12","","Viburnum_acerifolium","CL0",18,"CL0_18"
"Viburnum","acerifolium",7,"VIBACE07 HF DB",42.47315803,-72.16914402,273.349091,"2017-07-20T14:23:46Z","<1","slab city gate23","","Viburnum_acerifolium","CL1",6,"CL1_6"
"Viburnum","acerifolium",10,"VIBACE10 HF DB",42.49834204,-72.206545,256.885773,"2017-07-20T16:29:52Z","<1","tom swamp gate12","","Viburnum_acerifolium","CS1",4,"CS1_4"
"Viburnum","acerifolium",10,"VIBACE10 HF DB",42.49834204,-72.206545,256.885773,"2017-07-20T16:29:52Z","<1","tom swamp gate12","","Viburnum_acerifolium","WS0",20,"WS0_20"
"Viburnum","acerifolium",4,"VIBACE4 HF DB",42.47272904,-72.16940202,277.876373,"2017-07-20T14:02:18Z","<1","slab city gate23","","Viburnum_acerifolium","CL0",14,"CL0_14"
"Viburnum","acerifolium",2,"VIBACE02 HF DB",42.47273298,-72.16971299,276.043976,"2017-07-20T13:48:56Z","<1","slab city gate23","","Viburnum_acerifolium","CL1",18,"CL1_18"
"Viburnum","acerifolium",1,"VIBACE01 HF DB",42.47258998,-72.16983897,274.869934,"2017-07-20T13:47:37Z","<1","slab city gate23","","Viburnum_acerifolium","CL0",16,"CL0_16"
"Viburnum","acerifolium",5,"VIBACE5 HF DB",42.472923,-72.16931803,275.886688,"2017-07-20T14:06:06Z","<1","slab city gate23","","Viburnum_acerifolium","WL0",17,"WL0_17"
"Viburnum","acerifolium",9,"VIBACE09 HF DB",42.49823802,-72.20641198,257.001892,"2017-07-20T16:21:41Z","<1","tom swamp gate12","","Viburnum_acerifolium","WL0",4,"WL0_4"
