"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"32002","7193","54.55,23.15","23.15","54.55","110","222","100","2004",126,NA,NA,"Prunus avium"
"32003","7194","54.95,23.1667","23.1667","54.95","74","222","100","2004",125,NA,NA,"Prunus avium"
"32004","7196","55.05,24.95","24.95","55.05","126","222","100","2004",126,NA,NA,"Prunus avium"
"32005","7198","55.1167,22.3","22.3","55.1167","33","222","100","2004",127,NA,NA,"Prunus avium"
"32006","7199","55.15,21.9667","21.9667","55.15","35","222","100","2004",122,NA,NA,"Prunus avium"
"32007","7200","55.1667,23.9","23.9","55.1667","54","222","100","2004",128,NA,NA,"Prunus avium"
"32008","7201","55.2667,23.4667","23.4667","55.2667","91","222","100","2004",122,NA,NA,"Prunus avium"
"32009","7202","55.35,21.4667","21.4667","55.35","11","222","100","2004",124,NA,NA,"Prunus avium"
"32010","7204","55.4,23.8667","23.8667","55.4","82","222","100","2004",118,NA,NA,"Prunus avium"
"32011","7205","55.4667,23.15","23.15","55.4667","60","222","100","2004",125,NA,NA,"Prunus avium"
"32013","7207","55.5167,26.3167","26.3167","55.5167","164","222","100","2004",129,NA,NA,"Prunus avium"
"32014","7208","55.6167,22.9167","22.9167","55.6167","128","222","100","2004",127,NA,NA,"Prunus avium"
"32015","7209","55.8167,24.9667","24.9667","55.8167","101","222","100","2004",125,NA,NA,"Prunus avium"
"32016","7210","55.9167,24.9","24.9","55.9167","81","222","100","2004",126,NA,NA,"Prunus avium"
"32017","7211","56.0167,24.1667","24.1667","56.0167","78","222","100","2004",121,NA,NA,"Prunus avium"
"32018","7212","56.1,24.15","24.15","56.1","77","222","100","2004",124,NA,NA,"Prunus avium"
"32019","7213","56.15,22.8","22.8","56.15","93","222","100","2004",130,NA,NA,"Prunus avium"
"32021","8015","54.6333,25.1","25.1","54.6333","142","222","100","2004",128,NA,NA,"Prunus avium"
"32022","8016","54.4833,23.5","23.5","54.4833","197","222","100","2004",124,NA,NA,"Prunus avium"
"32023","19296","45.367,18.233","18.233","45.367","231","222","100","2004",94,NA,NA,"Prunus avium"
"32024","19299","42.75,17.983","17.983","42.75","60","222","100","2004",89,NA,NA,"Prunus avium"
"32025","19529","44.5333,18.6833","18.6833","44.5333","305","222","100","2004",99,115,16,"Prunus avium"
"32026","20451","42.8333,19.5167","19.5167","42.8333","944","222","100","2004",122,NA,NA,"Prunus avium"
"32027","20452","42.3833,18.9167","18.9167","42.3833","640","222","100","2004",111,NA,NA,"Prunus avium"
"32028","40","53.95,10.6833","10.6833","53.95","72","222","130","2004",115,NA,NA,"Prunus avium"
"32029","50","53.9333,10.6667","10.6667","53.9333","30","222","130","2004",113,NA,NA,"Prunus avium"
"32030","68","54.75,9.51667","9.51667","54.75","60","222","130","2004",116,NA,NA,"Prunus avium"
"32031","103","53.6167,10.7","10.7","53.6167","30","222","130","2004",107,NA,NA,"Prunus avium"
"32032","110","53.5,10.4833","10.4833","53.5","40","222","130","2004",112,NA,NA,"Prunus avium"
"32033","118","54.6167,8.96667","8.96667","54.6167","10","222","130","2004",113,NA,NA,"Prunus avium"
"32034","152","54.1,10.8167","10.8167","54.1","10","222","130","2004",108,NA,NA,"Prunus avium"
"32035","178","54.1167,10.4833","10.4833","54.1167","55","222","130","2004",109,NA,NA,"Prunus avium"
"32036","199","54.1167,10.1667","10.1667","54.1167","45","222","130","2004",112,NA,NA,"Prunus avium"
"32037","223","54.1167,9.43333","9.43333","54.1167","25","222","130","2004",108,NA,NA,"Prunus avium"
"32038","232","54.6167,9.83333","9.83333","54.6167","20","222","130","2004",113,NA,NA,"Prunus avium"
"32040","244","54.5167,9.56667","9.56667","54.5167","18","222","130","2004",114,NA,NA,"Prunus avium"
"32041","245","54.5167,9.38333","9.38333","54.5167","15","222","130","2004",110,NA,NA,"Prunus avium"
"32042","265","54.0167,10.1667","10.1667","54.0167","45","222","130","2004",110,NA,NA,"Prunus avium"
"32043","300","53.8333,10.4833","10.4833","53.8333","25","222","130","2004",117,NA,NA,"Prunus avium"
"32044","308","53.9,9.1","9.1","53.9","1","222","130","2004",110,NA,NA,"Prunus avium"
"32045","317","53.9833,9.11667","9.11667","53.9833","20","222","130","2004",108,NA,NA,"Prunus avium"
"32046","346","53.4333,10.2833","10.2833","53.4333","4","222","130","2004",106,NA,NA,"Prunus avium"
"32047","360","52.7667,8.75","8.75","52.7667","55","222","130","2004",106,NA,NA,"Prunus avium"
"32048","362","52.6,8.83333","8.83333","52.6","40","222","130","2004",109,NA,NA,"Prunus avium"
"32050","367","52.8,8.83333","8.83333","52.8","55","222","130","2004",105,NA,NA,"Prunus avium"
"32051","370","52.55,8.58333","8.58333","52.55","40","222","130","2004",103,NA,NA,"Prunus avium"
"32052","373","52.7833,9.13333","9.13333","52.7833","19","222","130","2004",110,NA,NA,"Prunus avium"
"32053","395","52.2,9.2","9.2","52.2","120","222","130","2004",107,NA,NA,"Prunus avium"
"32054","401","52.1333,9.25","9.25","52.1333","80","222","130","2004",105,NA,NA,"Prunus avium"
"32055","411","52.3,9.73333","9.73333","52.3","60","222","130","2004",107,NA,NA,"Prunus avium"
"32056","440","52.5667,9.13333","9.13333","52.5667","30","222","130","2004",107,NA,NA,"Prunus avium"
"32057","447","52.5,8.98333","8.98333","52.5","35","222","130","2004",112,NA,NA,"Prunus avium"
"32058","461","52.2333,9.11667","9.11667","52.2333","80","222","130","2004",110,NA,NA,"Prunus avium"
"32059","467","52.2167,9.4","9.4","52.2167","160","222","130","2004",111,NA,NA,"Prunus avium"
"32060","475","52.2667,9.76667","9.76667","52.2667","70","222","130","2004",104,NA,NA,"Prunus avium"
"32061","486","52.0667,9.71667","9.71667","52.0667","120","222","130","2004",105,NA,NA,"Prunus avium"
"32062","511","51.55,10.0667","10.0667","51.55","260","222","130","2004",111,NA,NA,"Prunus avium"
"32063","529","51.9333,9.65","9.65","51.9333","190","222","130","2004",112,NA,NA,"Prunus avium"
"32064","531","51.95,9.73333","9.73333","51.95","200","222","130","2004",110,NA,NA,"Prunus avium"
"32065","532","51.85,9.63333","9.63333","51.85","280","222","130","2004",117,NA,NA,"Prunus avium"
"32066","543","51.5167,9.7","9.7","51.5167","240","222","130","2004",110,NA,NA,"Prunus avium"
"32067","588","51.8333,10.2833","10.2833","51.8333","500","222","130","2004",115,NA,NA,"Prunus avium"
"32068","596","52.55,9.76667","9.76667","52.55","40","222","130","2004",105,NA,NA,"Prunus avium"
"32069","604","52.6,10.1167","10.1167","52.6","40","222","130","2004",107,NA,NA,"Prunus avium"
"32070","616","52.6167,10.15","10.15","52.6167","40","222","130","2004",104,NA,NA,"Prunus avium"
"32071","638","52.9333,9.73333","9.73333","52.9333","70","222","130","2004",108,NA,NA,"Prunus avium"
"32072","640","52.95,9.53333","9.53333","52.95","45","222","130","2004",106,NA,NA,"Prunus avium"
"32073","656","52.5333,10.35","10.35","52.5333","50","222","130","2004",110,NA,NA,"Prunus avium"
"32074","669","52.65,10.4333","10.4333","52.65","75","222","130","2004",107,NA,NA,"Prunus avium"
"32075","679","53.3667,10.3","10.3","53.3667","3","222","130","2004",108,NA,NA,"Prunus avium"
"32077","771","52.9667,10.4667","10.4667","52.9667","55","222","130","2004",107,NA,NA,"Prunus avium"
"32078","784","52.8,10.6333","10.6333","52.8","70","222","130","2004",108,NA,NA,"Prunus avium"
"32079","788","52.9167,10.7667","10.7667","52.9167","65","222","130","2004",106,NA,NA,"Prunus avium"
"32081","847","53.0167,9.48333","9.48333","53.0167","50","222","130","2004",116,NA,NA,"Prunus avium"
"32082","867","53.5167,9.48333","9.48333","53.5167","25","222","130","2004",105,NA,NA,"Prunus avium"
"32083","876","53.4333,9.36667","9.36667","53.4333","25","222","130","2004",107,NA,NA,"Prunus avium"
"32084","883","52.8833,9.31667","9.31667","52.8833","20","222","130","2004",104,NA,NA,"Prunus avium"
"32085","897","53.7167,8.71667","8.71667","53.7167","7","222","130","2004",104,NA,NA,"Prunus avium"
"32086","931","52.3,7.16667","7.16667","52.3","80","222","130","2004",107,NA,NA,"Prunus avium"
"32087","961","52.7667,7.5","7.5","52.7667","30","222","130","2004",108,NA,NA,"Prunus avium"
"32088","965","52.6333,7.06667","7.06667","52.6333","21","222","130","2004",103,NA,NA,"Prunus avium"
"32089","975","52.15,8.05","8.05","52.15","120","222","130","2004",110,NA,NA,"Prunus avium"
"32090","985","52.2833,8.41667","8.41667","52.2833","80","222","130","2004",107,NA,NA,"Prunus avium"
"32091","1009","53.5833,6.66667","6.66667","53.5833","10","222","130","2004",109,NA,NA,"Prunus avium"
"32092","1042","53.5333,7.7","7.7","53.5333","3","222","130","2004",116,NA,NA,"Prunus avium"
"32093","1046","53.65,7.61667","7.61667","53.65","3","222","130","2004",113,NA,NA,"Prunus avium"
"32094","1068","52.2833,10.7","10.7","52.2833","100","222","130","2004",105,NA,NA,"Prunus avium"
"32095","1071","52.2167,10.3667","10.3667","52.2167","85","222","130","2004",105,NA,NA,"Prunus avium"
"32096","1072","52.3,10.4333","10.4333","52.3","80","222","130","2004",105,NA,NA,"Prunus avium"
"32097","1076","51.8667,10.0167","10.0167","51.8667","130","222","130","2004",108,NA,NA,"Prunus avium"
"32098","1078","51.95,10.2167","10.2167","51.95","230","222","130","2004",109,NA,NA,"Prunus avium"
"32099","1107","52.2833,10.75","10.75","52.2833","100","222","130","2004",106,NA,NA,"Prunus avium"
"32100","1108","52.1333,10.9667","10.9667","52.1333","140","222","130","2004",109,NA,NA,"Prunus avium"
"32101","1127","52.1667,10.55","10.55","52.1667","80","222","130","2004",108,NA,NA,"Prunus avium"
"32102","1182","53.1,8.53333","8.53333","53.1","5","222","130","2004",102,NA,NA,"Prunus avium"
"32103","1191","52.5167,8.2","8.2","52.5167","65","222","130","2004",108,NA,NA,"Prunus avium"
"32104","1236","51.1667,7.16667","7.16667","51.1667","250","222","130","2004",110,NA,NA,"Prunus avium"
"32105","1263","51.15,6.66667","6.66667","51.15","50","222","130","2004",100,NA,NA,"Prunus avium"
"32106","1265","51.1,6.5","6.5","51.1","75","222","130","2004",95,NA,NA,"Prunus avium"
"32107","1283","51.7,6.16667","6.16667","51.7","30","222","130","2004",98,NA,NA,"Prunus avium"
"32108","1298","51.1333,7.33333","7.33333","51.1333","220","222","130","2004",107,NA,NA,"Prunus avium"
"32109","1307","51.3667,6.78333","6.78333","51.3667","35","222","130","2004",94,NA,NA,"Prunus avium"
"32111","1321","51.5167,6.4","6.4","51.5167","25","222","130","2004",105,NA,NA,"Prunus avium"
"32112","1326","51.5833,6.25","6.25","51.5833","20","222","130","2004",94,NA,NA,"Prunus avium"
"32113","1340","50.9167,7.08333","7.08333","50.9167","45","222","130","2004",103,NA,NA,"Prunus avium"
"32114","1346","50.95,6.63333","6.63333","50.95","75","222","130","2004",103,NA,NA,"Prunus avium"
"32115","1347","50.9667,6.75","6.75","50.9667","100","222","130","2004",94,NA,NA,"Prunus avium"
"32116","1359","50.5667,6.76667","6.76667","50.5667","300","222","130","2004",109,NA,NA,"Prunus avium"
"32117","1360","50.6833,6.66667","6.66667","50.6833","170","222","130","2004",105,NA,NA,"Prunus avium"
"32118","1361","50.6167,6.65","6.65","50.6167","260","222","130","2004",109,NA,NA,"Prunus avium"
"32119","1372","50.9167,6.81667","6.81667","50.9167","80","222","130","2004",94,NA,NA,"Prunus avium"
"32120","1384","50.8667,7.61667","7.61667","50.8667","290","222","130","2004",107,NA,NA,"Prunus avium"
"32121","1403","51.1167,7.4","7.4","51.1167","290","222","130","2004",110,NA,NA,"Prunus avium"
"32122","1411","50.9333,7.3","7.3","50.9333","200","222","130","2004",107,NA,NA,"Prunus avium"
"32123","1415","51.0667,7.31667","7.31667","51.0667","180","222","130","2004",113,NA,NA,"Prunus avium"
"32124","1440","50.8167,6.26667","6.26667","50.8167","140","222","130","2004",102,NA,NA,"Prunus avium"
"32125","1448","50.8,6.41667","6.41667","50.8","135","222","130","2004",101,NA,NA,"Prunus avium"
"32126","1469","50.5667,6.26667","6.26667","50.5667","530","222","130","2004",119,NA,NA,"Prunus avium"
"32127","1498","50.9167,6.11667","6.11667","50.9167","120","222","130","2004",107,NA,NA,"Prunus avium"
"32128","1507","51.9667,7.63333","7.63333","51.9667","60","222","130","2004",97,NA,NA,"Prunus avium"
"32129","1521","51.7,7.83333","7.83333","51.7","60","222","130","2004",112,NA,NA,"Prunus avium"
"32130","1524","51.8,8.2","8.2","51.8","140","222","130","2004",104,NA,NA,"Prunus avium"
"32131","1529","51.8833,6.66667","6.66667","51.8833","40","222","130","2004",106,NA,NA,"Prunus avium"
"32132","1537","51.9667,7.3","7.3","51.9667","110","222","130","2004",111,NA,NA,"Prunus avium"
"32133","1544","51.7,7.76667","7.76667","51.7","85","222","130","2004",97,NA,NA,"Prunus avium"
"32134","1592","51.9167,7.96667","7.96667","51.9167","60","222","130","2004",98,NA,NA,"Prunus avium"
"32135","1619","52.0833,8.51667","8.51667","52.0833","150","222","130","2004",110,NA,NA,"Prunus avium"
"32137","1634","51.9333,8.83333","8.83333","51.9333","130","222","130","2004",109,NA,NA,"Prunus avium"
"32138","1653","52.15,8.8","8.8","52.15","130","222","130","2004",108,NA,NA,"Prunus avium"
"32139","1679","52.4167,8.61667","8.61667","52.4167","40","222","130","2004",106,NA,NA,"Prunus avium"
"32140","1690","52.3,8.91667","8.91667","52.3","50","222","130","2004",107,NA,NA,"Prunus avium"
"32141","1697","52.25,8.73333","8.73333","52.25","100","222","130","2004",105,NA,NA,"Prunus avium"
"32142","1708","51.7333,8.68333","8.68333","51.7333","105","222","130","2004",105,NA,NA,"Prunus avium"
"32143","1709","51.7667,8.66667","8.66667","51.7667","100","222","130","2004",104,NA,NA,"Prunus avium"
"32144","1710","51.7333,8.71667","8.71667","51.7333","100","222","130","2004",102,NA,NA,"Prunus avium"
"32145","1754","51.3,8.03333","8.03333","51.3","270","222","130","2004",112,NA,NA,"Prunus avium"
"32146","1756","51.3167,8.06667","8.06667","51.3167","340","222","130","2004",110,NA,NA,"Prunus avium"
"32147","1759","51.4,8.58333","8.58333","51.4","460","222","130","2004",116,NA,NA,"Prunus avium"
"32148","1787","51.6167,8.33333","8.33333","51.6167","100","222","130","2004",101,NA,NA,"Prunus avium"
"32149","1788","51.45,8.43333","8.43333","51.45","400","222","130","2004",110,NA,NA,"Prunus avium"
"32150","1803","51.15,8.28333","8.28333","51.15","380","222","130","2004",115,NA,NA,"Prunus avium"
"32151","1815","51.0333,8.15","8.15","51.0333","410","222","130","2004",119,NA,NA,"Prunus avium"
"32153","1831","50.8833,8.16667","8.16667","50.8833","320","222","130","2004",112,NA,NA,"Prunus avium"
"32154","1832","50.9167,8.1","8.1","50.9167","350","222","130","2004",115,NA,NA,"Prunus avium"
"32155","1839","51.5,8.05","8.05","51.5","200","222","130","2004",105,NA,NA,"Prunus avium"
"32156","1852","51.1,8.5","8.5","51.1","530","222","130","2004",120,NA,NA,"Prunus avium"
"32157","1864","51.35,7.43333","7.43333","51.35","160","222","130","2004",107,NA,NA,"Prunus avium"
"32158","1887","51.5833,7.66667","7.66667","51.5833","60","222","130","2004",100,NA,NA,"Prunus avium"
"32159","1905","50.6833,9.05","9.05","50.6833","230","222","130","2004",115,NA,NA,"Prunus avium"
"32160","1906","50.75,9.33333","9.33333","50.75","300","222","130","2004",108,NA,NA,"Prunus avium"
"32161","1910","50.6167,9.21667","9.21667","50.6167","420","222","130","2004",112,NA,NA,"Prunus avium"
"32162","1911","50.6167,9.11667","9.11667","50.6167","320","222","130","2004",114,NA,NA,"Prunus avium"
"32163","1953","49.7667,8.88333","8.88333","49.7667","180","222","130","2004",105,NA,NA,"Prunus avium"
"32164","1955","49.8667,9.01667","9.01667","49.8667","260","222","130","2004",109,NA,NA,"Prunus avium"
"32165","1974","49.7333,9","9","49.7333","180","222","130","2004",106,NA,NA,"Prunus avium"
"32166","1981","49.7833,9.03333","9.03333","49.7833","290","222","130","2004",105,NA,NA,"Prunus avium"
"32167","1988","50.3333,8.75","8.75","50.3333","140","222","130","2004",105,NA,NA,"Prunus avium"
"32168","2000","50.5833,8.75","8.75","50.5833","240","222","130","2004",112,NA,NA,"Prunus avium"
"32169","2023","50.6333,9.45","9.45","50.6333","270","222","130","2004",112,NA,NA,"Prunus avium"
"32170","2024","50.4667,9.31667","9.31667","50.4667","460","222","130","2004",117,NA,NA,"Prunus avium"
"32171","2051","51.3167,9.43333","9.43333","51.3167","220","222","130","2004",104,NA,NA,"Prunus avium"
"32172","2053","50.8167,8.78333","8.78333","50.8167","200","222","130","2004",110,NA,NA,"Prunus avium"
"32173","2055","51.1833,10.1167","10.1167","51.1833","180","222","130","2004",106,NA,NA,"Prunus avium"
"32174","2059","51.2,10.0667","10.0667","51.2","160","222","130","2004",109,NA,NA,"Prunus avium"
"32175","2069","50.9833,8.73333","8.73333","50.9833","250","222","130","2004",114,NA,NA,"Prunus avium"
"32176","2087","51.0333,9.4","9.4","51.0333","250","222","130","2004",110,NA,NA,"Prunus avium"
"32177","2090","50.9833,9.26667","9.26667","50.9833","215","222","130","2004",118,NA,NA,"Prunus avium"
"32178","2112","50.5667,9.76667","9.76667","50.5667","310","222","130","2004",107,NA,NA,"Prunus avium"
"32179","2126","50.5,10.0167","10.0167","50.5","560","222","130","2004",117,NA,NA,"Prunus avium"
"32180","2137","51.45,9.41667","9.41667","51.45","180","222","130","2004",109,NA,NA,"Prunus avium"
"32181","2140","51.4,9.46667","9.46667","51.4","260","222","130","2004",109,NA,NA,"Prunus avium"
"32182","2153","50.75,9.81667","9.81667","50.75","370","222","130","2004",116,NA,NA,"Prunus avium"
"32183","2164","51.2667,9.38333","9.38333","51.2667","270","222","130","2004",109,NA,NA,"Prunus avium"
"32184","2166","51.2833,9.63333","9.63333","51.2833","220","222","130","2004",111,NA,NA,"Prunus avium"
"32185","2182","50.6833,8.6","8.6","50.6833","220","222","130","2004",111,NA,NA,"Prunus avium"
"32186","2187","50.7333,8.7","8.7","50.7333","180","222","130","2004",105,NA,NA,"Prunus avium"
"32187","2199","51.1667,9.66667","9.66667","51.1667","380","222","130","2004",118,NA,NA,"Prunus avium"
"32188","2203","51.1,9.53333","9.53333","51.1","180","222","130","2004",106,NA,NA,"Prunus avium"
"32189","2210","51.0333,9.9","9.9","51.0333","320","222","130","2004",115,NA,NA,"Prunus avium"
"32190","2216","50.9833,9.53333","9.53333","50.9833","370","222","130","2004",114,NA,NA,"Prunus avium"
"32191","2217","51.0167,9.93333","9.93333","51.0167","330","222","130","2004",112,NA,NA,"Prunus avium"
"32192","2225","50.95,9.86667","9.86667","50.95","230","222","130","2004",112,NA,NA,"Prunus avium"
"32193","2250","51.4667,9.01667","9.01667","51.4667","290","222","130","2004",110,NA,NA,"Prunus avium"
"32194","2252","51.25,9","9","51.25","360","222","130","2004",108,NA,NA,"Prunus avium"
"32195","2294","50.8833,9.35","9.35","50.8833","270","222","130","2004",112,NA,NA,"Prunus avium"
"32196","2296","51,9.06667","9.06667","51","320","222","130","2004",111,NA,NA,"Prunus avium"
"32197","2316","50.8,8.58333","8.58333","50.8","270","222","130","2004",110,NA,NA,"Prunus avium"
"32198","2322","50.8167,8.51667","8.51667","50.8167","370","222","130","2004",108,NA,NA,"Prunus avium"
"32199","2338","50.15,9.33333","9.33333","50.15","220","222","130","2004",108,NA,NA,"Prunus avium"
"32200","2343","50.1167,9.48333","9.48333","50.1167","350","222","130","2004",111,NA,NA,"Prunus avium"
"32201","2349","50.25,9.28333","9.28333","50.25","160","222","130","2004",103,NA,NA,"Prunus avium"
"32202","2351","50.15,8.75","8.75","50.15","120","222","130","2004",96,NA,NA,"Prunus avium"
"32204","2360","50.45,8.03333","8.03333","50.45","160","222","130","2004",95,NA,NA,"Prunus avium"
"32205","2364","50.3833,8.05","8.05","50.3833","120","222","130","2004",108,NA,NA,"Prunus avium"
"32206","2378","50.1167,8.36667","8.36667","50.1167","260","222","130","2004",104,NA,NA,"Prunus avium"
"32207","2381","50.4833,8.26667","8.26667","50.4833","205","222","130","2004",107,NA,NA,"Prunus avium"
"32208","2389","50.0333,8.06667","8.06667","50.0333","220","222","130","2004",103,NA,NA,"Prunus avium"
"32209","2400","50.2667,9.51667","9.51667","50.2667","250","222","130","2004",108,NA,NA,"Prunus avium"
"32210","2415","50.1667,8.06667","8.06667","50.1667","380","222","130","2004",107,NA,NA,"Prunus avium"
"32212","2432","50.5167,8.38333","8.38333","50.5167","220","222","130","2004",113,NA,NA,"Prunus avium"
"32213","2438","50.6167,8.35","8.35","50.6167","190","222","130","2004",105,NA,NA,"Prunus avium"
"32214","2442","50.5333,8.5","8.5","50.5333","200","222","130","2004",110,NA,NA,"Prunus avium"
"32215","2462","50.45,7.21667","7.21667","50.45","250","222","130","2004",101,NA,NA,"Prunus avium"
"32216","2485","50.8167,7.75","7.75","50.8167","270","222","130","2004",106,NA,NA,"Prunus avium"
"32217","2496","49.75,7.3","7.3","49.75","450","222","130","2004",111,NA,NA,"Prunus avium"
"32218","2531","50.3,7.16667","7.16667","50.3","290","222","130","2004",110,NA,NA,"Prunus avium"
"32219","2536","50.3333,7.31667","7.31667","50.3333","200","222","130","2004",100,NA,NA,"Prunus avium"
"32220","2545","50.5667,7.61667","7.61667","50.5667","230","222","130","2004",109,NA,NA,"Prunus avium"
"32221","2573","49.85,7.11667","7.11667","49.85","450","222","130","2004",112,NA,NA,"Prunus avium"
"32222","2581","49.8833,6.96667","6.96667","49.8833","120","222","130","2004",100,NA,NA,"Prunus avium"
"32223","2583","49.8333,7.33333","7.33333","49.8333","460","222","130","2004",113,NA,NA,"Prunus avium"
"32224","2589","49.9667,6.5","6.5","49.9667","340","222","130","2004",111,NA,NA,"Prunus avium"
"32225","2615","50.2,6.41667","6.41667","50.2","450","222","130","2004",113,NA,NA,"Prunus avium"
"32227","2639","49.7,6.91667","6.91667","49.7","510","222","130","2004",115,NA,NA,"Prunus avium"
"32228","2644","49.8,6.71667","6.71667","49.8","140","222","130","2004",99,NA,NA,"Prunus avium"
"32229","2652","49.9833,6.88333","6.88333","49.9833","160","222","130","2004",106,NA,NA,"Prunus avium"
"32230","2655","49.9833,6.76667","6.76667","49.9833","290","222","130","2004",104,NA,NA,"Prunus avium"
"32231","2662","50.5167,7.91667","7.91667","50.5167","320","222","130","2004",111,NA,NA,"Prunus avium"
"32232","2671","50.2333,7.86667","7.86667","50.2333","310","222","130","2004",104,NA,NA,"Prunus avium"
"32233","2672","50.1333,7.75","7.75","50.1333","250","222","130","2004",106,NA,NA,"Prunus avium"
"32234","2674","50.1667,7.73333","7.73333","50.1667","240","222","130","2004",108,NA,NA,"Prunus avium"
"32235","2690","50.5667,7.83333","7.83333","50.5667","380","222","130","2004",105,NA,NA,"Prunus avium"
"32237","2693","50.4333,7.83333","7.83333","50.4333","250","222","130","2004",104,NA,NA,"Prunus avium"
"32238","2698","49.6333,8.36667","8.36667","49.6333","95","222","130","2004",90,NA,NA,"Prunus avium"
"32239","2703","49.8333,8.01667","8.01667","49.8333","130","222","130","2004",100,NA,NA,"Prunus avium"
"32240","2705","49.7167,8.11667","8.11667","49.7167","200","222","130","2004",104,NA,NA,"Prunus avium"
"32241","2712","49.9333,8.1","8.1","49.9333","140","222","130","2004",106,NA,NA,"Prunus avium"
"32242","2715","49.9667,8.2","8.2","49.9667","200","222","130","2004",106,NA,NA,"Prunus avium"
"32243","2722","49.6667,8.23333","8.23333","49.6667","140","222","130","2004",103,NA,NA,"Prunus avium"
"32244","2736","49.2,7.96667","7.96667","49.2","250","222","130","2004",101,NA,NA,"Prunus avium"
"32245","2739","49.1667,7.88333","7.88333","49.1667","240","222","130","2004",107,NA,NA,"Prunus avium"
"32246","2740","49.0333,8","8","49.0333","160","222","130","2004",97,NA,NA,"Prunus avium"
"32247","2742","49.5833,8.16667","8.16667","49.5833","150","222","130","2004",108,NA,NA,"Prunus avium"
"32248","2752","49.1167,8.15","8.15","49.1167","130","222","130","2004",96,NA,NA,"Prunus avium"
"32249","2754","49.5,7.91667","7.91667","49.5","290","222","130","2004",92,NA,NA,"Prunus avium"
"32250","2761","49.4667,7.56667","7.56667","49.4667","250","222","130","2004",101,NA,NA,"Prunus avium"
"32251","2762","49.5833,7.7","7.7","49.5833","260","222","130","2004",107,NA,NA,"Prunus avium"
"32252","2763","49.5,7.76667","7.76667","49.5","250","222","130","2004",103,NA,NA,"Prunus avium"
"32253","2764","49.3833,7.63333","7.63333","49.3833","340","222","130","2004",107,NA,NA,"Prunus avium"
"32254","2773","49.45,7.31667","7.31667","49.45","300","222","130","2004",109,NA,NA,"Prunus avium"
"32255","2801","49.3667,8.06667","8.06667","49.3667","170","222","130","2004",108,NA,NA,"Prunus avium"
"32256","2808","49.1167,7.56667","7.56667","49.1167","280","222","130","2004",110,NA,NA,"Prunus avium"
"32257","2831","49.35,7.41667","7.41667","49.35","280","222","130","2004",106,NA,NA,"Prunus avium"
"32258","2842","48.7167,9.21667","9.21667","48.7167","391","222","130","2004",106,NA,NA,"Prunus avium"
"32259","2844","48.7667,9.28333","9.28333","48.7667","285","222","130","2004",100,NA,NA,"Prunus avium"
"32260","2854","48.95,10.1667","10.1667","48.95","500","222","130","2004",105,NA,NA,"Prunus avium"
"32261","2856","48.75,10.3333","10.3333","48.75","520","222","130","2004",116,NA,NA,"Prunus avium"
"32262","2866","48.9333,9.75","9.75","48.9333","530","222","130","2004",109,NA,NA,"Prunus avium"
"32263","2869","48.9833,9.58333","9.58333","48.9833","290","222","130","2004",114,NA,NA,"Prunus avium"
"32264","2879","48.7,9","9","48.7","450","222","130","2004",111,NA,NA,"Prunus avium"
"32265","2886","49.25,9.95","9.95","49.25","440","222","130","2004",110,NA,NA,"Prunus avium"
"32266","2893","49.1333,10.1833","10.1833","49.1333","460","222","130","2004",111,NA,NA,"Prunus avium"
"32267","2899","48.7333,9.26667","9.26667","48.7333","410","222","130","2004",97,NA,NA,"Prunus avium"
"32268","2908","48.6833,9.51667","9.51667","48.6833","350","222","130","2004",99,NA,NA,"Prunus avium"
"32269","2923","49.2167,9.1","9.1","49.2167","200","222","130","2004",107,NA,NA,"Prunus avium"
"32270","2943","49.3833,9.7","9.7","49.3833","240","222","130","2004",108,NA,NA,"Prunus avium"
"32271","2949","48.8667,9.03333","9.03333","48.8667","330","222","130","2004",118,NA,NA,"Prunus avium"
"32272","2953","48.8667,8.86667","8.86667","48.8667","350","222","130","2004",98,NA,NA,"Prunus avium"
"32273","2958","48.9667,9.13333","9.13333","48.9667","200","222","130","2004",101,NA,NA,"Prunus avium"
"32274","2959","49.05,9.1","9.1","49.05","220","222","130","2004",97,NA,NA,"Prunus avium"
"32275","2976","49.4833,9.76667","9.76667","49.4833","250","222","130","2004",107,NA,NA,"Prunus avium"
"32276","2985","48.65,9.46667","9.46667","48.65","310","222","130","2004",104,NA,NA,"Prunus avium"
"32277","3007","49.0167,9.9","9.9","49.0167","410","222","130","2004",113,NA,NA,"Prunus avium"
"32278","3063","49.2167,8.51667","8.51667","49.2167","110","222","130","2004",95,NA,NA,"Prunus avium"
"32279","3067","49.4,9.56667","9.56667","49.4","300","222","130","2004",108,NA,NA,"Prunus avium"
"32280","3069","49.5333,9.31667","9.31667","49.5333","340","222","130","2004",111,NA,NA,"Prunus avium"
"32281","3071","49.3667,9.61667","9.61667","49.3667","240","222","130","2004",96,NA,NA,"Prunus avium"
"32282","3076","49.4667,9.58333","9.58333","49.4667","340","222","130","2004",109,NA,NA,"Prunus avium"
"32283","3083","49.3333,8.75","8.75","49.3333","200","222","130","2004",104,NA,NA,"Prunus avium"
"32284","3087","49.25,8.73333","8.73333","49.25","140","222","130","2004",95,NA,NA,"Prunus avium"
"32285","3088","49.3833,8.8","8.8","49.3833","130","222","130","2004",96,NA,NA,"Prunus avium"
