"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"29065","3915","49.05,11.8833","11.8833","49.05","390","106","20","2008",116,119,3,"Betula pendula"
"29066","3918","49.2167,11.7667","11.7667","49.2167","510","106","20","2008",116,111,-5,"Betula pendula"
"29068","3927","48.9667,12.0833","12.0833","48.9667","400","106","20","2008",115,100,-15,"Betula pendula"
"29069","3930","49.0167,11.9333","11.9333","49.0167","400","106","20","2008",101,111,10,"Betula pendula"
"29070","3937","48.9167,12.4333","12.4333","48.9167","330","106","20","2008",110,113,3,"Betula pendula"
"29071","3939","49.0333,12.25","12.25","49.0333","325","106","20","2008",115,110,-5,"Betula pendula"
"29072","3940","48.9833,12.2","12.2","48.9833","332","106","20","2008",110,98,-12,"Betula pendula"
"29073","3945","48.9,11.6167","11.6167","48.9","400","106","20","2008",110,113,3,"Betula pendula"
"29074","3947","49.1,12.4833","12.4833","49.1","570","106","20","2008",121,111,-10,"Betula pendula"
"29075","3959","49.5333,11.6833","11.6833","49.5333","420","106","20","2008",114,114,0,"Betula pendula"
"29076","3967","49.7833,12.3167","12.3167","49.7833","600","106","20","2008",114,112,-2,"Betula pendula"
"29077","3972","50,12.3","12.3","50","480","106","20","2008",121,119,-2,"Betula pendula"
"29078","3974","49.9167,12.3833","12.3833","49.9167","530","106","20","2008",116,112,-4,"Betula pendula"
"29079","3978","49.6333,12.2667","12.2667","49.6333","450","106","20","2008",114,124,10,"Betula pendula"
"29080","3981","49.65,12.2667","12.2667","49.65","520","106","20","2008",111,89,-22,"Betula pendula"
"29081","3982","49.55,12.4167","12.4167","49.55","630","106","20","2008",129,120,-9,"Betula pendula"
"29082","3983","49.6167,12.35","12.35","49.6167","570","106","20","2008",124,117,-7,"Betula pendula"
"29083","3984","49.3167,12.75","12.75","49.3167","420","106","20","2008",104,107,3,"Betula pendula"
"29084","3986","49.4333,12.5833","12.5833","49.4333","530","106","20","2008",106,103,-3,"Betula pendula"
"29085","3987","49.3833,12.7167","12.7167","49.3833","520","106","20","2008",117,107,-10,"Betula pendula"
"29086","3990","49.9667,11.5667","11.5667","49.9667","365","106","20","2008",109,106,-3,"Betula pendula"
"29087","3993","50.3167,11.9167","11.9167","50.3167","500","106","20","2008",118,118,0,"Betula pendula"
"29088","3995","50,12.0833","12.0833","50","530","106","20","2008",111,115,4,"Betula pendula"
"29089","3997","50.1667,12.1333","12.1333","50.1667","540","106","20","2008",128,123,-5,"Betula pendula"
"29090","4008","49.9167,11.0167","11.0167","49.9167","310","106","20","2008",108,107,-1,"Betula pendula"
"29091","4012","49.9167,11","11","49.9167","290","106","20","2008",103,102,-1,"Betula pendula"
"29092","4015","49.8667,11","11","49.8667","290","106","20","2008",115,110,-5,"Betula pendula"
"29093","4022","49.9333,11.6167","11.6167","49.9333","380","106","20","2008",115,106,-9,"Betula pendula"
"29094","4027","49.9833,11.8333","11.8333","49.9833","659","106","20","2008",130,126,-4,"Betula pendula"
"29095","4039","50.3667,10.8","10.8","50.3667","340","106","20","2008",119,115,-4,"Betula pendula"
"29096","4044","50.3,11.0333","11.0333","50.3","350","106","20","2008",122,118,-4,"Betula pendula"
"29097","4045","50.2667,11.15","11.15","50.2667","380","106","20","2008",112,124,12,"Betula pendula"
"29098","4046","50.2167,11.1333","11.1333","50.2167","330","106","20","2008",108,121,13,"Betula pendula"
"29099","4052","49.7833,11.1833","11.1833","49.7833","290","106","20","2008",134,105,-29,"Betula pendula"
"29100","4054","49.9333,11.2833","11.2833","49.9333","400","106","20","2008",116,116,0,"Betula pendula"
"29101","4055","49.95,11.1667","11.1667","49.95","450","106","20","2008",116,117,1,"Betula pendula"
"29102","4057","49.8167,11.2167","11.2167","49.8167","320","106","20","2008",116,107,-9,"Betula pendula"
"29103","4060","49.6667,11.1","11.1","49.6667","345","106","20","2008",103,97,-6,"Betula pendula"
"29104","4070","50.2667,11.85","11.85","50.2667","550","106","20","2008",120,117,-3,"Betula pendula"
"29105","4076","50.2,11.2667","11.2667","50.2","300","106","20","2008",119,109,-10,"Betula pendula"
"29106","4080","50.3667,11.5167","11.5167","50.3667","590","106","20","2008",125,123,-2,"Betula pendula"
"29107","4082","50.45,11.2667","11.2667","50.45","660","106","20","2008",120,118,-2,"Betula pendula"
"29108","4092","50.0833,11.35","11.35","50.0833","330","106","20","2008",109,107,-2,"Betula pendula"
"29109","4097","50.05,11.4333","11.4333","50.05","360","106","20","2008",101,112,11,"Betula pendula"
"29110","4098","50.1167,11.6167","11.6167","50.1167","370","106","20","2008",114,112,-2,"Betula pendula"
"29111","4100","50.0167,11.25","11.25","50.0167","480","106","20","2008",131,111,-20,"Betula pendula"
"29112","4104","50.1667,11.0333","11.0333","50.1667","290","106","20","2008",114,116,2,"Betula pendula"
"29113","4109","50.05,11.15","11.15","50.05","490","106","20","2008",122,115,-7,"Betula pendula"
"29114","4117","50.35,11.65","11.65","50.35","530","106","20","2008",124,123,-1,"Betula pendula"
"29115","4123","50.3167,11.75","11.75","50.3167","510","106","20","2008",120,115,-5,"Betula pendula"
"29116","4125","49.7333,11.2833","11.2833","49.7333","500","106","20","2008",120,121,1,"Betula pendula"
"29117","4127","49.7667,11.35","11.35","49.7667","440","106","20","2008",142,119,-23,"Betula pendula"
"29119","4132","49.7667,11.55","11.55","49.7667","420","106","20","2008",122,114,-8,"Betula pendula"
"29120","4146","50.0333,11","11","50.0333","320","106","20","2008",110,104,-6,"Betula pendula"
"29121","4156","50.0167,11.95","11.95","50.0167","600","106","20","2008",120,117,-3,"Betula pendula"
"29122","4157","50.1,11.8833","11.8833","50.1","620","106","20","2008",124,121,-3,"Betula pendula"
"29123","4162","49.5833,11","11","49.5833","280","106","20","2008",103,102,-1,"Betula pendula"
"29124","4170","49.4,10.5167","10.5167","49.4","460","106","20","2008",114,112,-2,"Betula pendula"
"29125","4172","49.3333,10.8","10.8","49.3333","400","106","20","2008",107,111,4,"Betula pendula"
"29126","4173","49.35,10.5167","10.5167","49.35","410","106","20","2008",113,108,-5,"Betula pendula"
"29127","4190","49.5833,11.2","11.2","49.5833","340","106","20","2008",117,114,-3,"Betula pendula"
"29128","4193","49.5667,11.1833","11.1833","49.5667","400","106","20","2008",108,106,-2,"Betula pendula"
"29129","4198","49.1667,10.3333","10.3333","49.1667","450","106","20","2008",111,108,-3,"Betula pendula"
"29130","4205","49.5,10.8","10.8","49.5","310","106","20","2008",109,102,-7,"Betula pendula"
"29131","4216","49.4667,11.4","11.4","49.4667","390","106","20","2008",110,110,0,"Betula pendula"
"29132","4230","49.5833,10.6","10.6","49.5833","290","106","20","2008",101,108,7,"Betula pendula"
"29133","4233","49.4833,10.7167","10.7167","49.4833","320","106","20","2008",116,105,-11,"Betula pendula"
"29134","4239","49.4,11.4","11.4","49.4","450","106","20","2008",114,110,-4,"Betula pendula"
"29136","4254","49.55,10.4333","10.4333","49.55","350","106","20","2008",115,109,-6,"Betula pendula"
"29137","4255","49.6333,10.2333","10.2333","49.6333","280","106","20","2008",100,103,3,"Betula pendula"
"29138","4256","49.45,10.3167","10.3167","49.45","350","106","20","2008",103,108,5,"Betula pendula"
"29139","4258","49.5,10.4667","10.4667","49.5","305","106","20","2008",104,104,0,"Betula pendula"
"29140","4260","49.55,10.2333","10.2333","49.55","330","106","20","2008",113,113,0,"Betula pendula"
"29141","4263","48.9,10.9333","10.9333","48.9","550","106","20","2008",129,122,-7,"Betula pendula"
"29142","4266","49.0167,11.1167","11.1167","49.0167","560","106","20","2008",114,112,-2,"Betula pendula"
"29143","4268","48.9,11","11","48.9","440","106","20","2008",109,105,-4,"Betula pendula"
"29144","4270","49.9833,9.15","9.15","49.9833","120","106","20","2008",105,79,-26,"Betula pendula"
"29145","4275","49.8,9.93333","9.93333","49.8","220","106","20","2008",107,97,-10,"Betula pendula"
"29146","4283","50.0833,9.25","9.25","50.0833","200","106","20","2008",105,106,1,"Betula pendula"
"29147","4285","49.9667,9.21667","9.21667","49.9667","150","106","20","2008",100,86,-14,"Betula pendula"
"29148","4304","50.1667,10.1667","10.1667","50.1667","310","106","20","2008",127,120,-7,"Betula pendula"
"29149","4317","50.2833,9.91667","9.91667","50.2833","500","106","20","2008",128,116,-12,"Betula pendula"
"29150","4325","50.0333,10.8333","10.8333","50.0333","270","106","20","2008",117,114,-3,"Betula pendula"
"29151","4333","50.1,9.65","9.65","50.1","180","106","20","2008",110,110,0,"Betula pendula"
"29152","4340","49.95,10.2833","10.2833","49.95","220","106","20","2008",99,99,0,"Betula pendula"
"29154","4350","50.2,9.83333","9.83333","50.2","410","106","20","2008",120,110,-10,"Betula pendula"
"29155","4351","50.15,9.88333","9.88333","50.15","200","106","20","2008",113,106,-7,"Betula pendula"
"29156","4354","49.9667,10.6833","10.6833","49.9667","230","106","20","2008",103,98,-5,"Betula pendula"
"29157","4364","50.15,10.4333","10.4333","50.15","290","106","20","2008",112,96,-16,"Betula pendula"
"29158","4373","50.1833,10.3667","10.3667","50.1833","290","106","20","2008",113,112,-1,"Betula pendula"
"29160","4394","50.3,10.4667","10.4667","50.3","280","106","20","2008",116,114,-2,"Betula pendula"
"29162","4415","50.5333,10.15","10.15","50.5333","440","106","20","2008",69,117,48,"Betula pendula"
"29163","4419","50.4167,10.3833","10.3833","50.4167","340","106","20","2008",113,112,-1,"Betula pendula"
"29164","4420","50.45,10.2667","10.2667","50.45","280","106","20","2008",112,110,-2,"Betula pendula"
"29165","4434","49.7,10.0167","10.0167","49.7","190","106","20","2008",99,97,-2,"Betula pendula"
"29166","4445","49.8833,10.0333","10.0333","49.8833","260","106","20","2008",117,111,-6,"Betula pendula"
"29167","4446","49.7667,9.98333","9.98333","49.7667","240","106","20","2008",85,79,-6,"Betula pendula"
"29168","4447","49.6833,9.9","9.9","49.6833","325","106","20","2008",99,95,-4,"Betula pendula"
"29169","4454","48.3667,10.9","10.9","48.3667","480","106","20","2008",108,103,-5,"Betula pendula"
"29170","4456","48.45,10.2667","10.2667","48.45","450","106","20","2008",109,107,-2,"Betula pendula"
"29172","4459","47.9833,10.1833","10.1833","47.9833","600","106","20","2008",108,116,8,"Betula pendula"
"29173","4462","47.55,9.68333","9.68333","47.55","400","106","20","2008",110,111,1,"Betula pendula"
"29174","4475","48.6167,10.4167","10.4167","48.6167","450","106","20","2008",142,122,-20,"Betula pendula"
"29175","4477","48.7167,10.7833","10.7833","48.7167","410","106","20","2008",98,97,-1,"Betula pendula"
"29176","4492","47.5667,10.7","10.7","47.5667","810","106","20","2008",119,117,-2,"Betula pendula"
"29177","4493","47.6167,10.5","10.5","47.6167","870","106","20","2008",124,123,-1,"Betula pendula"
"29178","4494","47.5667,10.75","10.75","47.5667","810","106","20","2008",136,124,-12,"Betula pendula"
"29179","4495","48.4333,10.4167","10.4167","48.4333","460","106","20","2008",110,112,2,"Betula pendula"
"29180","4498","48.3667,10.3","10.3","48.3667","480","106","20","2008",137,115,-22,"Betula pendula"
"29181","4504","48.25,10.0833","10.0833","48.25","520","106","20","2008",111,113,2,"Betula pendula"
"29182","4506","48.1667,10.1167","10.1167","48.1667","530","106","20","2008",115,112,-3,"Betula pendula"
"29183","4509","48.15,10.1667","10.1667","48.15","570","106","20","2008",113,102,-11,"Betula pendula"
"29184","4517","47.7167,10.2333","10.2333","47.7167","900","106","20","2008",125,122,-3,"Betula pendula"
"29185","4519","47.7,10.35","10.35","47.7","710","106","20","2008",118,108,-10,"Betula pendula"
"29186","4539","47.9667,10.15","10.15","47.9667","610","106","20","2008",117,115,-2,"Betula pendula"
"29187","4551","48.1167,10.4667","10.4667","48.1167","560","106","20","2008",118,105,-13,"Betula pendula"
"29188","4555","48.75,11.0167","11.0167","48.75","400","106","20","2008",103,107,4,"Betula pendula"
"29189","4564","48.3167,10.1","10.1","48.3167","510","106","20","2008",111,103,-8,"Betula pendula"
"29191","4573","48.2667,10.8333","10.8333","48.2667","520","106","20","2008",103,100,-3,"Betula pendula"
"29192","4576","48.1833,10.6833","10.6833","48.1833","550","106","20","2008",103,98,-5,"Betula pendula"
"29196","4591","48.4833,10.6667","10.6667","48.4833","450","106","20","2008",111,113,2,"Betula pendula"
"29197","4594","48.5833,10.75","10.75","48.5833","450","106","20","2008",102,93,-9,"Betula pendula"
"29198","4603","49.1667,7.31667","7.31667","49.1667","240","106","20","2008",115,105,-10,"Betula pendula"
"29200","4614","49.5,6.4","6.4","49.5","250","106","20","2008",102,100,-2,"Betula pendula"
"29201","4615","49.4833,6.86667","6.86667","49.4833","250","106","20","2008",112,108,-4,"Betula pendula"
"29202","4624","49.3833,7.03333","7.03333","49.3833","260","106","20","2008",101,97,-4,"Betula pendula"
"29203","4632","49.1667,7.05","7.05","49.1667","230","106","20","2008",94,89,-5,"Betula pendula"
"29204","4639","49.35,6.81667","6.81667","49.35","220","106","20","2008",94,111,17,"Betula pendula"
"29205","4641","49.4167,6.91667","6.91667","49.4167","220","106","20","2008",125,115,-10,"Betula pendula"
"29206","4642","49.4,6.81667","6.81667","49.4","230","106","20","2008",100,97,-3,"Betula pendula"
"29207","4643","49.4667,6.9","6.9","49.4667","260","106","20","2008",112,112,0,"Betula pendula"
"29208","4649","49.2167,7.25","7.25","49.2167","220","106","20","2008",117,109,-8,"Betula pendula"
"29209","4651","49.2,7.11667","7.11667","49.2","280","106","20","2008",109,103,-6,"Betula pendula"
"29210","4653","49.25,7.15","7.15","49.25","255","106","20","2008",94,100,6,"Betula pendula"
"29211","4664","49.6,7","7","49.6","440","106","20","2008",114,119,5,"Betula pendula"
"29212","4672","52.65,13.2833","13.2833","52.65","48","106","20","2008",94,92,-2,"Betula pendula"
"29214","4687","51.7833,14.3167","14.3167","51.7833","70","106","20","2008",104,90,-14,"Betula pendula"
"29215","4691","52.3833,13.05","13.05","52.3833","35","106","20","2008",110,104,-6,"Betula pendula"
"29216","4692","52.3833,13.0667","13.0667","52.3833","80","106","20","2008",112,105,-7,"Betula pendula"
"29217","4693","52.4333,13.0333","13.0333","52.4333","40","106","20","2008",97,106,9,"Betula pendula"
"29218","4697","53.0333,14","14","53.0333","50","106","20","2008",114,111,-3,"Betula pendula"
"29219","4702","53.2167,14.3833","14.3833","53.2167","10","106","20","2008",105,109,4,"Betula pendula"
"29220","4703","52.9667,14.0833","14.0833","52.9667","35","106","20","2008",110,91,-19,"Betula pendula"
"29221","4708","53.15,14.1167","14.1167","53.15","15","106","20","2008",118,110,-8,"Betula pendula"
"29222","4710","53.1,13.8833","13.8833","53.1","75","106","20","2008",109,109,0,"Betula pendula"
"29223","4714","52.7333,14.2167","14.2167","52.7333","5","106","20","2008",106,97,-9,"Betula pendula"
"29224","4719","52.8,14.1667","14.1667","52.8","5","106","20","2008",115,106,-9,"Betula pendula"
"29225","4740","51.9833,14.3","14.3","51.9833","47","106","20","2008",119,110,-9,"Betula pendula"
"29226","4741","52.2167,14.1167","14.1167","52.2167","100","106","20","2008",110,105,-5,"Betula pendula"
"29228","4757","52.1167,12.4667","12.4667","52.1167","187","106","20","2008",104,94,-10,"Betula pendula"
"29230","4789","52.8333,13.8333","13.8333","52.8333","40","106","20","2008",112,111,-1,"Betula pendula"
"29231","4793","52.9667,13.7667","13.7667","52.9667","75","106","20","2008",113,112,-1,"Betula pendula"
"29232","4813","51.5667,13.55","13.55","51.5667","95","106","20","2008",92,93,1,"Betula pendula"
"29233","4814","51.5833,13.8167","13.8167","51.5833","135","106","20","2008",109,107,-2,"Betula pendula"
"29234","4822","51.7333,14.5833","14.5833","51.7333","80","106","20","2008",104,103,-1,"Betula pendula"
"29235","4824","51.6167,14.7167","14.7167","51.6167","130","106","20","2008",110,102,-8,"Betula pendula"
"29236","4846","53.0333,13.05","13.05","53.0333","70","106","20","2008",111,113,2,"Betula pendula"
"29237","4848","52.9833,13.35","13.35","52.9833","45","106","20","2008",105,108,3,"Betula pendula"
"29238","4851","51.8833,14.65","14.65","51.8833","55","106","20","2008",100,104,4,"Betula pendula"
"29239","4852","51.9667,14.5667","14.5667","51.9667","65","106","20","2008",103,111,8,"Betula pendula"
"29240","4865","51.7167,13.3833","13.3833","51.7167","90","106","20","2008",103,100,-3,"Betula pendula"
"29241","4866","51.8167,13.2333","13.2333","51.8167","80","106","20","2008",95,95,0,"Betula pendula"
"29242","4872","51.9167,13.0833","13.0833","51.9167","91","106","20","2008",104,102,-2,"Betula pendula"
"29243","4891","52.9333,12.4167","12.4167","52.9333","40","106","20","2008",114,108,-6,"Betula pendula"
"29244","4892","52.9833,12.1167","12.1167","52.9833","45","106","20","2008",101,97,-4,"Betula pendula"
"29245","4897","52.0167,13.8667","13.8667","52.0167","57","106","20","2008",103,91,-12,"Betula pendula"
"29246","4910","51.7833,13.6167","13.6167","51.7833","115","106","20","2008",88,92,4,"Betula pendula"
"29247","4937","52.9833,12.6667","12.6667","52.9833","55","106","20","2008",136,125,-11,"Betula pendula"
"29248","4942","52.9,12.8167","12.8167","52.9","40","106","20","2008",108,112,4,"Betula pendula"
"29249","4948","52.8333,12.9833","12.9833","52.8333","40","106","20","2008",113,116,3,"Betula pendula"
"29250","4957","52.75,13.2833","13.2833","52.75","35","106","20","2008",111,113,2,"Betula pendula"
"29251","4958","52.8667,13.3833","13.3833","52.8667","45","106","20","2008",109,107,-2,"Betula pendula"
"29252","4977","52.3667,12.9833","12.9833","52.3667","35","106","20","2008",103,107,4,"Betula pendula"
"29253","4979","52.2833,13.0333","13.0333","52.2833","50","106","20","2008",113,110,-3,"Betula pendula"
"29254","4990","53.3167,13.9","13.9","53.3167","40","106","20","2008",109,108,-1,"Betula pendula"
"29255","4992","53.25,12.2","12.2","53.25","100","106","20","2008",113,111,-2,"Betula pendula"
"29256","4994","53.3167,12.2333","12.2333","53.3167","81","106","20","2008",93,114,21,"Betula pendula"
"29257","5012","52.6,12.3333","12.3333","52.6","29","106","20","2008",113,90,-23,"Betula pendula"
"29258","5034","51.5667,14.4833","14.4833","51.5667","140","106","20","2008",101,104,3,"Betula pendula"
"29259","5039","52.55,13.7833","13.7833","52.55","60","106","20","2008",112,104,-8,"Betula pendula"
"29260","5043","52.5167,14.1167","14.1167","52.5167","60","106","20","2008",123,111,-12,"Betula pendula"
"29261","5046","53.2667,13.6","13.6","53.2667","80","106","20","2008",110,109,-1,"Betula pendula"
"29262","5048","53.2167,13.3333","13.3333","53.2167","70","106","20","2008",111,115,4,"Betula pendula"
"29263","5054","53.0667,12.55","12.55","53.0667","50","106","20","2008",113,117,4,"Betula pendula"
"29264","5059","52.05,13.5167","13.5167","52.05","55","106","20","2008",100,102,2,"Betula pendula"
"29265","5066","52.0833,13.4167","13.4167","52.0833","50","106","20","2008",100,102,2,"Betula pendula"
"29266","5070","52.15,13.3667","13.3667","52.15","45","106","20","2008",95,102,7,"Betula pendula"
"29267","5074","54.1,13.4","13.4","54.1","2","106","20","2008",117,116,-1,"Betula pendula"
"29268","5077","54.0833,12.15","12.15","54.0833","20","106","20","2008",116,103,-13,"Betula pendula"
"29269","5078","54.1333,12.0667","12.0667","54.1333","5","106","20","2008",110,105,-5,"Betula pendula"
"29270","5080","54.1833,12.0833","12.0833","54.1833","5","106","20","2008",111,111,0,"Betula pendula"
"29271","5086","53.65,11.3833","11.3833","53.65","60","106","20","2008",117,113,-4,"Betula pendula"
"29272","5098","53.7167,13.15","13.15","53.7167","70","106","20","2008",109,112,3,"Betula pendula"
"29273","5128","53.8667,13.15","13.15","53.8667","25","106","20","2008",114,114,0,"Betula pendula"
"29274","5129","53.9167,13.25","13.25","53.9167","10","106","20","2008",105,103,-2,"Betula pendula"
"29276","5144","53.9833,11.2333","11.2333","53.9833","5","106","20","2008",117,112,-5,"Betula pendula"
"29277","5153","54.1167,13.0667","13.0667","54.1167","15","106","20","2008",114,110,-4,"Betula pendula"
"29278","5155","54.0833,13.1667","13.1667","54.0833","10","106","20","2008",121,114,-7,"Betula pendula"
"29279","5156","54.0833,12.9667","12.9667","54.0833","20","106","20","2008",118,110,-8,"Betula pendula"
"29280","5158","53.8167,12.0667","12.0667","53.8167","15","106","20","2008",109,114,5,"Betula pendula"
"29281","5159","53.7833,12.2","12.2","53.7833","10","106","20","2008",111,91,-20,"Betula pendula"
"29282","5163","53.75,12.3833","12.3833","53.75","35","106","20","2008",105,113,8,"Betula pendula"
"29283","5171","53.4,10.6833","10.6833","53.4","45","106","20","2008",107,107,0,"Betula pendula"
"29284","5199","53.2667,11.3167","11.3167","53.2667","20","106","20","2008",115,108,-7,"Betula pendula"
"29285","5213","53.45,12.2667","12.2667","53.45","75","106","20","2008",107,104,-3,"Betula pendula"
"29286","5231","53.3167,11.9333","11.9333","53.3167","80","106","20","2008",103,108,5,"Betula pendula"
"29287","5236","53.5167,13.95","13.95","53.5167","30","106","20","2008",120,115,-5,"Betula pendula"
"29288","5237","53.3,14.2333","14.2333","53.3","30","106","20","2008",117,110,-7,"Betula pendula"
"29289","5240","54.3333,12.7167","12.7167","54.3333","20","106","20","2008",116,115,-1,"Betula pendula"
"29290","5246","54.15,12.5833","12.5833","54.15","35","106","20","2008",105,103,-2,"Betula pendula"
"29291","5248","54.25,12.45","12.45","54.25","10","106","20","2008",113,116,3,"Betula pendula"
"29292","5250","54.2167,12.6833","12.6833","54.2167","25","106","20","2008",111,104,-7,"Betula pendula"
"29293","5253","54.4333,12.7","12.7","54.4333","1","106","20","2008",104,108,4,"Betula pendula"
"29294","5256","53.3,12.6667","12.6667","53.3","65","106","20","2008",113,115,2,"Betula pendula"
"29295","5262","54.0667,12.3167","12.3167","54.0667","35","106","20","2008",102,105,3,"Betula pendula"
"29296","5277","54.6833,13.4333","13.4333","54.6833","40","106","20","2008",116,115,-1,"Betula pendula"
"29297","5283","54.4333,13.2167","13.2167","54.4333","2","106","20","2008",120,111,-9,"Betula pendula"
"29298","5292","53.7167,11.8333","11.8333","53.7167","15","106","20","2008",134,129,-5,"Betula pendula"
"29299","5296","54.1833,12.9","12.9","54.1833","10","106","20","2008",114,114,0,"Betula pendula"
"29300","5302","53.55,13.8333","13.8333","53.55","55","106","20","2008",122,113,-9,"Betula pendula"
"29301","5305","53.4833,13.45","13.45","53.4833","105","106","20","2008",115,106,-9,"Betula pendula"
"29302","5307","53.4667,13.6167","13.6167","53.4667","110","106","20","2008",116,119,3,"Betula pendula"
"29303","5321","53.7833,12.5833","12.5833","53.7833","20","106","20","2008",122,113,-9,"Betula pendula"
"29304","5341","53.5167,12.6667","12.6667","53.5167","70","106","20","2008",119,116,-3,"Betula pendula"
"29305","5352","54.05,14","14","54.05","5","106","20","2008",115,118,3,"Betula pendula"
"29306","5363","54.0833,13.9167","13.9167","54.0833","2","106","20","2008",94,94,0,"Betula pendula"
"29307","5364","50.8,12.8667","12.8667","50.8","418","106","20","2008",113,106,-7,"Betula pendula"
"29309","5369","51.0167,13.8167","13.8167","51.0167","115","106","20","2008",100,94,-6,"Betula pendula"
"29310","5370","51.0667,13.7833","13.7833","51.0667","150","106","20","2008",111,83,-28,"Betula pendula"
"29312","5383","51.3833,12.3667","12.3667","51.3833","123","106","20","2008",95,95,0,"Betula pendula"
"29314","5394","50.4167,12.9667","12.9667","50.4167","925","106","20","2008",118,122,4,"Betula pendula"
"29315","5397","50.5833,12.7","12.7","50.5833","387","106","20","2008",110,115,5,"Betula pendula"
"29316","5402","50.5333,12.5667","12.5667","50.5333","595","106","20","2008",131,126,-5,"Betula pendula"
"29317","5403","50.5833,12.6333","12.6333","50.5833","500","106","20","2008",118,118,0,"Betula pendula"
"29318","5413","50.5333,12.3","12.3","50.5333","440","106","20","2008",114,107,-7,"Betula pendula"
"29319","5414","51.1833,14.4333","14.4333","51.1833","190","106","20","2008",94,78,-16,"Betula pendula"
"29320","5415","51.25,14.4667","14.4667","51.25","201","106","20","2008",100,98,-2,"Betula pendula"
"29321","5417","51.2667,14.3333","14.3333","51.2667","150","106","20","2008",90,90,0,"Betula pendula"
"29322","5421","51.05,14.3833","14.3833","51.05","340","106","20","2008",117,117,0,"Betula pendula"
"29323","5434","50.7,13.4333","13.4333","50.7","650","106","20","2008",128,120,-8,"Betula pendula"
"29324","5436","50.85,12.7333","12.7333","50.85","345","106","20","2008",113,111,-2,"Betula pendula"
"29325","5439","50.9333,12.8167","12.8167","50.9333","290","106","20","2008",111,103,-8,"Betula pendula"
"29326","5443","50.9,13","13","50.9","290","106","20","2008",104,104,0,"Betula pendula"
"29327","5449","50.75,13.75","13.75","50.75","760","106","20","2008",126,123,-3,"Betula pendula"
"29329","5456","50.7333,13.75","13.75","50.7333","875","106","20","2008",133,130,-3,"Betula pendula"
"29330","5457","51.1167,13.1167","13.1167","51.1167","210","106","20","2008",107,103,-4,"Betula pendula"
"29331","5460","51.1167,13.1833","13.1833","51.1167","220","106","20","2008",116,99,-17,"Betula pendula"
"29332","5461","51.0667,13","13","51.0667","280","106","20","2008",116,113,-3,"Betula pendula"
"29333","5468","51.2167,13.7333","13.7333","51.2167","150","106","20","2008",102,90,-12,"Betula pendula"
"29334","5477","50.9,13.2333","13.2333","50.9","400","106","20","2008",115,114,-1,"Betula pendula"
"29335","5488","50.9833,13.6833","13.6833","50.9833","275","106","20","2008",97,105,8,"Betula pendula"
"29336","5501","50.8667,12.45","12.45","50.8667","260","106","20","2008",100,104,4,"Betula pendula"
"29337","5503","50.8667,12.6167","12.6167","50.8667","260","106","20","2008",117,106,-11,"Betula pendula"
"29338","5507","51.2667,15.0333","15.0333","51.2667","180","106","20","2008",95,102,7,"Betula pendula"
"29339","5511","51.1167,12.8","12.8","51.1167","190","106","20","2008",93,100,7,"Betula pendula"
"29340","5518","51.1333,12.8","12.8","51.1333","200","106","20","2008",103,101,-2,"Betula pendula"
"29341","5520","51.2167,13.8","13.8","51.2167","170","106","20","2008",102,99,-3,"Betula pendula"
"29342","5522","51.35,13.55","13.55","51.35","110","106","20","2008",104,106,2,"Betula pendula"
"29343","5528","50.7333,12.65","12.65","50.7333","400","106","20","2008",119,116,-3,"Betula pendula"
"29344","5529","51.4333,14.2167","14.2167","51.4333","118","106","20","2008",102,91,-11,"Betula pendula"
"29346","5550","50.9833,14.8","14.8","50.9833","310","106","20","2008",98,95,-3,"Betula pendula"
"29347","5570","51.2,13.4167","13.4167","51.2","130","106","20","2008",103,96,-7,"Betula pendula"
"29348","5574","51.15,13.45","13.45","51.15","175","106","20","2008",101,93,-8,"Betula pendula"
"29349","5576","51.0667,13.2667","13.2667","51.0667","245","106","20","2008",96,106,10,"Betula pendula"
"29350","5578","51.2167,13.3667","13.3667","51.2167","140","106","20","2008",110,106,-4,"Betula pendula"
"29351","5592","50.4,12.2","12.2","50.4","450","106","20","2008",123,117,-6,"Betula pendula"
"29352","5599","51.3,13.1","13.1","51.3","150","106","20","2008",96,95,-1,"Betula pendula"
"29354","5606","50.9667,14.05","14.05","50.9667","205","106","20","2008",103,102,-1,"Betula pendula"
"29355","5610","50.4333,11.95","11.95","50.4333","550","106","20","2008",114,114,0,"Betula pendula"
"29356","5614","50.6,12.2667","12.2667","50.6","375","106","20","2008",115,115,0,"Betula pendula"
"29357","5617","51.3,13.25","13.25","51.3","145","106","20","2008",116,103,-13,"Betula pendula"
"29358","5621","51.0333,12.8","12.8","51.0333","180","106","20","2008",101,101,0,"Betula pendula"
"29359","5623","51.05,12.9667","12.9667","51.05","280","106","20","2008",116,120,4,"Betula pendula"
"29360","5625","50.5333,12.7833","12.7833","50.5333","500","106","20","2008",115,113,-2,"Betula pendula"
"29361","5626","50.4167,12.7333","12.7333","50.4167","780","106","20","2008",130,122,-8,"Betula pendula"
"29362","5638","50.7,12.7833","12.7833","50.7","470","106","20","2008",110,107,-3,"Betula pendula"
"29363","5639","50.7,12.7667","12.7667","50.7","470","106","20","2008",125,104,-21,"Betula pendula"
