"specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass"
"rivularis",23733701,"Harvard",1917,4,8,"1917-04-08","Texas","kerr ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733701",NA,NA,"county_centroid"
"rivularis",19452602,"UCHT",NA,NA,NA,"","Texas","williamson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452602",-97.60538469333,30.6492958890511,"county_centroid"
"rivularis",23733526,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733526",NA,NA,"county_centroid"
"rivularis",11588788,"IND",1922,7,23,"1922-07-23","Indiana","Jennings","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588788",-85.663332,38.935875,"geo_referenced"
"rivularis",24666422,"NY",1917,3,29,"1917-03-29","Texas","Tom Green Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24666422",-100.437038,31.463772,"geo_referenced"
"rivularis",23733753,"Harvard",1997,3,28,"1997-03-28","Texas","gillespie ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733753",NA,NA,"county_centroid"
"rivularis",5734221,"LSU",1997,6,20,"1997-06-20","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734221",-100.542962026725,30.4713250942875,"county_centroid"
"rivularis",5734232,"LSU",1997,3,29,"1997-03-29","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734232",-100.542962026725,30.4713250942875,"county_centroid"
"rivularis",23733488,"Harvard",NA,NA,NA,"","Missouri","shannon ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733488",NA,NA,"county_centroid"
"rivularis",23733680,"Harvard",1858,6,1,"1858-06-01","Texas","tom green ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733680",NA,NA,"county_centroid"
"rivularis",23733874,"Harvard",1997,6,27,"1997-06-27","Texas","schleicher ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733874",NA,NA,"county_centroid"
"rivularis",23733746,"Harvard",1918,6,22,"1918-06-22","Texas","erath ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733746",NA,NA,"county_centroid"
"rivularis",25160668,"SAT",1978,3,24,"1978-03-24","Texas","mcculloch","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160668",-99.3657639424109,31.2021066181743,"county_centroid"
"rivularis",15838776,"FLAS",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838776",NA,NA,"county_centroid"
"rivularis",23733560,"Harvard",NA,NA,NA,"","Tennessee","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733560",NA,NA,"county_centroid"
"rivularis",23733750,"Harvard",NA,NA,NA,"","Texas","comal ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733750",NA,NA,"county_centroid"
"rivularis",11588910,"IND",1951,7,1,"1951-07-01","Indiana","Jay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588910",-85.14924,40.393294,"geo_referenced"
"rivularis",23733888,"Harvard",1997,7,19,"1997-07-19","Texas","irion ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733888",NA,NA,"county_centroid"
"rivularis",13573922,"TEX",1997,3,30,"1997-03-30","Texas","tom green","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573922",-100.468594640161,31.4013157066911,"county_centroid"
"rivularis",23733668,"Harvard",1910,3,13,"1910-03-13","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733668",NA,NA,"county_centroid"
"rivularis",5734222,"LSU",1997,6,28,"1997-06-28","Texas","edwards","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734222",-100.314025823836,29.9590823017381,"county_centroid"
"rivularis",23733631,"Harvard",1910,6,1,"1910-06-01","Texas","dallas ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733631",NA,NA,"county_centroid"
"rivularis",23733468,"Harvard",NA,NA,NA,"","Kentucky","bath ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733468",NA,NA,"county_centroid"
"rivularis",23733625,"Harvard",1918,6,26,"1918-06-26","Texas","palo pinto ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733625",NA,NA,"county_centroid"
"rivularis",23733882,"Harvard",1997,3,23,"1997-03-23","Texas","sutton ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733882",NA,NA,"county_centroid"
"rivularis",21186554,"ANHC",2015,8,13,"2015-08-13","Arkansas","Benton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186554",-94.21883,36.35628,"geo_referenced"
"rivularis",24926959,"BRIT",1997,6,28,"1997-06-28","Texas","jeff davis","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24926959",-104.141583317062,30.7012021816858,"county_centroid"
"rivularis",23733736,"Harvard",1945,6,30,"1945-06-30","Texas","coke ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733736",NA,NA,"county_centroid"
"rivularis",23733614,"Harvard",1910,8,4,"1910-08-04","Texas","dallas ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733614",NA,NA,"county_centroid"
"rivularis",23733484,"Harvard",NA,NA,NA,"","Mississippi","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733484",NA,NA,"county_centroid"
"rivularis",23733673,"Harvard",1872,3,30,"1872-03-30","Texas","harris ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733673",NA,NA,"county_centroid"
"rivularis",22620299,"KANU",1969,4,24,"1969-04-24","Kansas","Chautauqua","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620299",-96.27666,37.019,"geo_referenced"
"rivularis",23733593,"Harvard",1910,8,14,"1910-08-14","Texas","mclennan ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733593",NA,NA,"county_centroid"
"rivularis",23733780,"Harvard",1910,5,30,"1910-05-30","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733780",NA,NA,"county_centroid"
"rivularis",25286618,"NY",1945,8,16,"1945-08-16","Texas","Nolan Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286618",-100.405938,32.354855,"geo_referenced"
"rivularis",23733535,"Harvard",NA,NA,NA,"","Ohio","washington ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733535",NA,NA,"county_centroid"
"rivularis",23733777,"Harvard",1910,8,6,"1910-08-06","Texas","grayson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733777",NA,NA,"county_centroid"
"rivularis",24923784,"BRIT",1997,3,30,"1997-03-30","Texas","irion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24923784",-100.986645610049,31.2995477546681,"county_centroid"
"rivularis",23733490,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733490",NA,NA,"county_centroid"
"rivularis",23733508,"Harvard",NA,NA,NA,"","Missouri","jefferson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733508",NA,NA,"county_centroid"
"rivularis",23733766,"Harvard",1940,5,31,"1940-05-31","Texas","dallas ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733766",NA,NA,"county_centroid"
"rivularis",13631060,"TEX",2013,3,18,"2013-03-18","TEXAS","brown","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13631060",NA,NA,"county_centroid"
"rivularis",23733677,"Harvard",1917,7,3,"1917-07-03","Texas","tom green ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733677",NA,NA,"county_centroid"
"rivularis",15369863,"NCU",2000,10,1,"2000-10-01","Texas","travis","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369863",-97.7769968178839,30.3286754214639,"county_centroid"
"rivularis",11588853,"IND",1948,3,26,"1948-03-26","Texas","Bosque","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588853",-97.701691,31.891264,"geo_referenced"
"rivularis",23733615,"Harvard",1910,8,4,"1910-08-04","Texas","dallas ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733615",NA,NA,"county_centroid"
"rivularis",24656017,"NY",1997,7,19,"1997-07-19","Texas","sutton ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24656017",NA,NA,"county_centroid"
"rivularis",13628648,"TEX",2011,5,10,"2011-05-10","TEXAS","Hunt","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13628648",-96.005806,33.073417,"geo_referenced"
"rivularis",23733543,"Harvard",1914,3,29,"1914-03-29","Oklahoma","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733543",NA,NA,"county_centroid"
"rivularis",23733709,"Harvard",1913,3,30,"1913-03-30","Texas","bexar ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733709",NA,NA,"county_centroid"
"rivularis",25286619,"NY",1847,0,0,"1847-00-00","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286619",NA,NA,"county_centroid"
"rivularis",11588933,"IND",NA,NA,NA,"1951-08-28","Indiana","Sullivan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588933",-87.554764,39.154429,"geo_referenced"
"rivularis",23733494,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733494",NA,NA,"county_centroid"
"rivularis",13573914,"TEX",1997,9,27,"1997-09-27","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573914",-100.542962026725,30.4713250942875,"county_centroid"
"rivularis",16514059,"COLO",NA,NA,NA,"","Texas","gillespie","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514059",-98.9373273390755,30.3009652618382,"county_centroid"
"rivularis",23733898,"Harvard",1997,6,27,"1997-06-27","Texas","tom green ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733898",NA,NA,"county_centroid"
"rivularis",23733869,"Harvard",1914,6,21,"1914-06-21","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733869",NA,NA,"county_centroid"
"rivularis",11588929,"IND",1923,9,19,"1923-09-19","Indiana","Sullivan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588929",-87.481648,39.019238,"geo_referenced"
"rivularis",22620294,"KANU",1969,4,24,"1969-04-24","Kansas","Cowley","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620294",-96.71447,37.1584,"geo_referenced"
"rivularis",23733649,"Harvard",1946,3,24,"1946-03-24","Texas","travis ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733649",NA,NA,"county_centroid"
"rivularis",23733524,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733524",NA,NA,"county_centroid"
"rivularis",13283347,"TENN",NA,NA,NA,"","Texas","williamson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283347",-97.60538469333,30.6492958890511,"county_centroid"
"rivularis",24926130,"BRIT",1949,3,27,"1949-03-27","Texas","hood","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24926130",-97.8272806325824,32.4330840954676,"county_centroid"
"rivularis",25160663,"SAT",1990,3,26,"1990-03-26","Texas","tom green","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160663",-100.468594640161,31.4013157066911,"county_centroid"
"rivularis",16514061,"COLO",NA,NA,NA,"","Texas","kimble","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514061",-99.7442380061596,30.4579287350029,"county_centroid"
"rivularis",25286683,"NY",1928,4,18,"1928-04-18","Texas","Travis Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25286683",-97.781949,30.334694,"geo_referenced"
"rivularis",25160687,"SAT",1974,3,20,"1974-03-20","Texas","tom green","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160687",-100.468594640161,31.4013157066911,"county_centroid"
"rivularis",23733499,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733499",NA,NA,"county_centroid"
"rivularis",23733629,"Harvard",1910,3,23,"1910-03-23","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733629",NA,NA,"county_centroid"
"rivularis",23733635,"Harvard",1915,4,3,"1915-04-03","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733635",NA,NA,"county_centroid"
"rivularis",23733607,"Harvard",1902,9,11,"1902-09-11","Texas","dallas ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733607",NA,NA,"county_centroid"
"rivularis",23733639,"Harvard",1910,4,7,"1910-04-07","Texas","clay ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733639",NA,NA,"county_centroid"
"rivularis",23733534,"Harvard",NA,NA,NA,"","Ohio","washington ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733534",NA,NA,"county_centroid"
"rivularis",23733482,"Harvard",NA,NA,NA,"","Louisiana","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733482",NA,NA,"county_centroid"
"rivularis",23733662,"Harvard",NA,NA,NA,"","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733662",NA,NA,"county_centroid"
"rivularis",23733782,"Harvard",1914,6,20,"1914-06-20","Texas","grayson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733782",NA,NA,"county_centroid"
"rivularis",23733671,"Harvard",1910,8,6,"1910-08-06","Texas","grayson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733671",NA,NA,"county_centroid"
"rivularis",23733611,"Harvard",1910,8,1,"1910-08-01","Texas","dallas ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733611",NA,NA,"county_centroid"
"rivularis",23733480,"Harvard",NA,NA,NA,"","Louisiana","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733480",NA,NA,"county_centroid"
"rivularis",13463772,"LL",1973,3,16,"1973-03-16","Texas","collin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13463772",-96.5718424702405,33.1908659928178,"county_centroid"
"rivularis",23733476,"Harvard",NA,NA,NA,"","Louisiana","natchitoches ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733476",NA,NA,"county_centroid"
"rivularis",23733667,"Harvard",NA,NA,NA,"","Kansas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733667",NA,NA,"county_centroid"
"rivularis",23733772,"Harvard",1872,6,30,"1872-06-30","Texas","dallas ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23733772",NA,NA,"county_centroid"
"rivularis",25295808,"NY",1945,6,16,"1945-06-16","Texas","Edwards Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25295808",-99.016608,31.329683,"geo_referenced"
