specificEpithet,id,institutionCode,year,month,day,eventDate,stateProvince,county,references,lon,lat,geoclass,flowers,fruit,leaves,bbch.f,bbch.v,flagged,note,flagged_question,question_note,entered_by,imput_date/GPS
mexicana,12911678,UARK,2005,3,21,2005-03-21,Arkansas,saline,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911678,-92.67230801,34.65007785,county_centroid,Y,N,N,65,0,,,,,SC,date
mexicana,22620185,KANU,1965,5,4,1965-05-04,Kansas,Pottawatomie,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620185,-96.41217,39.46775,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,12911159,UARK,2005,6,2,2005-06-02,Arkansas,polk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911159,-94.23785272,34.49701429,county_centroid,N,N,Y,,,,,,,SC,date
mexicana,12877025,UARK,1990,4,17,1990-04-17,Arkansas,carroll,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877025,-93.54763094,36.33781409,county_centroid,Y,N,Y,65,10,Y,two collection dates,,,SC,date
mexicana,11327035,LSUS,1976,4,3,1976-04-03,Louisiana,east baton rouge,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11327035,-91.09814406,30.53617953,county_centroid,N,N,Y,,,,,,,SC,
mexicana,12911688,UARK,1928,3,31,1928-03-31,Arkansas,van buren,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911688,-92.52627345,35.57365455,county_centroid,Y,N,N,65,0,,,,,SC,date
mexicana,12911680,UARK,1983,6,4,1983-06-04,Arkansas,saline,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911680,-92.67230801,34.65007785,county_centroid,N,N,Y,,,,,,,SC,date
mexicana,6637829,STAR,2010,10,5,2010-10-05,Arkansas,greene,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6637829,-90.55983788,36.11619833,county_centroid,N,N,Y,,,,,,,SC,date
mexicana,5465875,EKY,1999,7,13,1999-07-13,Kentucky,nicholas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465875,-84.00499579,38.33786591,county_centroid,N,N,Y,,,,,,,SC,
mexicana,21186197,ANHC,2005,3,21,2005-03-21,Arkansas,saline,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186197,-92.67230801,34.65007785,county_centroid,Y,N,N,65,0,,,,,SC,
mexicana,10248420,HXC,1973,6,27,1973-06-27,Arkansas,Clay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10248420,-90.323037,36.405114,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,11535283,LSU,1979,11,15,1979-11-15,Louisiana,orleans,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535283,-89.93310081,30.03442982,county_centroid,N,N,Y,,,,,,,SC,
mexicana,22620181,KANU,1965,8,19,1965-08-19,Kansas,Greenwood,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620181,-96.088894,37.669531,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,16919891,NCU,1966,8,31,1966-08-31,Alabama,colbert,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16919891,-87.81097599,34.70276047,county_centroid,N,Y,Y,89,19,,,,,SC,date
mexicana,11535441,LSU,1981,5,12,1981-05-12,Mississippi,amite,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535441,-90.80948266,31.17633764,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,21186203,ANHC,2004,7,20,2004-07-20,Arkansas,Saline,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186203,-92.84065,34.63937,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,5894905,MISS,1967,7,3,1967-07-03,Mississippi,amite,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894905,-90.80948266,31.17633764,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,12877060,UARK,2005,6,14,2005-06-14,Arkansas,crawford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877060,-94.25175754,35.5843972,county_centroid,N,Y,Y,89,17,,,,,SC,date
mexicana,16491703,UOS,8,7,29,2008-07-29,Tennessee,Franklin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16491703,-85.919406,35.128136,geo_referenced,N,Y,Y,89,19,,,,,SC,
mexicana,5894930,MISS,1969,9,9,1969-09-09,Mississippi,scott,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894930,-89.53954909,32.41092604,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,13573869,TEX,1934,4,21,1934-04-21,Texas,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573869,-96.4021888,30.21869973,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,9176977,LSU,1980,10,3,1980-10-03,Louisiana,sabine,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176977,-93.55608742,31.56954815,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,22620212,KANU,1965,4,20,1965-04-20,Kansas,Pottawatomie,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620212,-96.41277,39.47097,geo_referenced,Y,N,N,65,0,,,,,SC,
mexicana,16920080,NCU,1966,7,6,1966-07-06,Mississippi,carroll,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920080,-89.9229867,33.45101749,county_centroid,N,Y,Y,89,19,,,,,SC,date
mexicana,12509352,WCUH,1989,7,NA,,Louisiana,evangeline,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509352,-92.40451479,30.73356046,county_centroid,N,N,Y,,,,,Y,no day in date,SC,date
mexicana,22620178,KANU,1966,5,17,1966-05-17,Kansas,Marshall,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620178,-96.454382,39.763533,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,16816167,UA,1969,5,9,1969-05-09,Alabama,Greene,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16816167,-88.00611,32.76305,geo_referenced,N,Y,Y,89,19,,,,,SC,
mexicana,12877129,UARK,2001,3,23,2001-03-23,Arkansas,lafayette,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877129,-93.60666142,33.23929763,county_centroid,Y,N,Y,65,11,,,,,SC,date
mexicana,22679994,KANU,2003,4,29,2003-04-29,Oklahoma,Comanche,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22679994,-98.7236111,34.7325,geo_referenced,N,Y,Y,89,19,,,,,SC,
mexicana,22620017,KANU,1975,5,20,1975-05-20,Kansas,Ford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620017,-99.98112,37.75964,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,19749858,CAU,1978,4,6,1978-04-06,Arkansas,Crittenden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19749858,-90.261361,35.372698,geo_referenced,Y,N,Y,65,11,,,,,SC,
mexicana,9176801,LSU,1990,6,14,1990-06-14,Louisiana,avoyelles,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176801,-92.00565095,31.08009139,county_centroid,N,N,Y,,,,,,,SC,
mexicana,5465865,EKY,1999,6,7,1999-06-07,Kentucky,harrison,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465865,-84.33002821,38.4375269,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,3848970,APSC,2000,6,27,2000-06-27,Tennessee,montgomery,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848970,-87.3853334,36.4974526,county_centroid,N,N,Y,,,,,,,SC,
mexicana,16919976,NCU,1967,6,5,1967-06-05,Alabama,marengo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16919976,-87.77831202,32.25123243,county_centroid,N,N,Y,,,,,,,SC,date
mexicana,12877072,UARK,1969,4,5,1969-04-05,Arkansas,franklin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877072,-93.89830963,35.50546758,county_centroid,Y,N,N,65,0,,,,,SC,date
mexicana,12877008,UARK,1937,8,0,1937-08-00,Arkansas,Benton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877008,-93.918741,36.461855,geo_referenced,N,Y,Y,89,19,,,,,SC,
mexicana,22656719,KANU,2006,4,6,2006-04-06,Kansas,Anderson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22656719,-95.2526,38.1815,geo_referenced,Y,N,N,65,0,,,,,SC,
mexicana,5894931,MISS,1967,5,10,1967-05-10,Mississippi,simpson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894931,-89.92517603,31.91634349,county_centroid,N,N,Y,,,,,,,SC,
mexicana,12877031,UARK,1973,7,0,1973-07-00,Arkansas,clay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877031,-90.42501648,36.37179616,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,22620188,KANU,1969,5,5,1969-05-05,Kansas,Anderson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620188,-95.24192,38.30957,geo_referenced,Y,N,Y,65,17,Y,two collection dates,Y,65 or 67?,SC,
mexicana,12877054,UARK,1980,4,7,1980-04-07,Arkansas,crawford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877054,-94.25175754,35.5843972,county_centroid,Y,N,N,65,0,,,,,SC,
mexicana,12877161,UARK,2002,4,5,2002-04-05,Arkansas,montgomery,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877161,-93.65831855,34.54772903,county_centroid,Y,N,Y,67,11,,,Y,65 or 67?,SC,date
mexicana,21186202,ANHC,2005,5,29,2005-05-29,Arkansas,van buren,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186202,-92.52627345,35.57365455,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,22620205,KANU,1967,5,4,1967-05-04,Kansas,Wilson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620205,-95.73477,37.41832,geo_referenced,N,Y,Y,89,19,,,,,SC,
mexicana,22530954,KANU,1997,6,27,1997-06-27,Kansas,Johnson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22530954,-94.637368,38.82939,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,13573885,TEX,1947,4,7,1947-04-07,Texas,grayson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573885,-96.68307802,33.62637928,county_centroid,Y,N,N,65,0,Y,two collection dates,,,SC,
mexicana,19212160,UCHT,2004,8,8,2004-08-08,Missouri,oregon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212160,-91.41720825,36.68441901,county_centroid,N,N,Y,,,,,,,SC,date
mexicana,12877154,UARK,2002,8,20,2002-08-20,Arkansas,montgomery,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877154,-93.65831855,34.54772903,county_centroid,N,Y,Y,89,19,,,,,SC,date
mexicana,16920040,NCU,1968,3,30,1968-03-30,Louisiana,bienville,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920040,-93.04846889,32.35019442,county_centroid,Y,N,Y,65,15,,,,,SC,date
mexicana,12877015,UARK,1929,5,24,1929-05-24,Arkansas,benton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877015,-94.26402599,36.34167755,county_centroid,N,N,Y,,,,,,,SC,
mexicana,10246781,APCR,1979,3,28,1979-03-28,Arkansas,yell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10246781,-93.41370271,35.00455982,county_centroid,Y,N,N,67,,,,,,SC,date
mexicana,25160670,SAT,1977,3,25,1977-03-25,Texas,mason,https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160670,-99.24229061,30.71288723,county_centroid,Y,N,Y,65,9,Y,more than one collection date,,,SC,
mexicana,21762251,APSC,1984,6,1,1984-06-01,Kentucky,jessamine,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21762251,-84.57914246,37.87051822,county_centroid,N,N,Y,,,,,,,SC,date
mexicana,16920053,NCU,1977,5,16,1977-05-16,Louisiana,claiborne,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920053,-92.99514158,32.82545749,county_centroid,N,Y,Y,89,19,,,,,SC,date
mexicana,12911695,UARK,1954,8,30,1954-08-30,Arkansas,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911695,-94.22168881,35.97609413,county_centroid,N,N,Y,,,,,,,SC,
mexicana,13497863,TEX,1954,2,28,1954-02-28,Texas,bell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497863,-97.48412794,31.04025414,county_centroid,Y,N,N,65,0,,,,,SC,
mexicana,16816168,UA,2008,5,2,2008-05-02,Alabama,Marengo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16816168,-87.89222,32.51778,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,5894907,MISS,1988,5,1,1988-05-01,Mississippi,clay,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894907,-88.78228525,33.65703355,county_centroid,N,N,Y,,,,,,,SC,
mexicana,21268930,UAM,1990,3,28,1990-03-28,Arkansas,phillips,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268930,-90.85023789,34.43593202,county_centroid,Y,N,N,67,0,,,Y,bbch.f value?,SC,
mexicana,15369747,NCU,1967,5,11,1967-05-11,Alabama,walker,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369747,-87.28917888,33.81329044,county_centroid,N,N,Y,,,,,,,SC,
mexicana,22620216,KANU,1958,7,26,1958-07-26,Kansas,Jefferson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620216,-95.32848,39.21624,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,5733566,LSU,1980,3,13,1980-03-13,Texas,travis,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5733566,-97.77699682,30.32867542,county_centroid,Y,N,Y,67,9,,,,,SC,
mexicana,5894911,MISS,1966,6,9,1966-06-09,Mississippi,jefferson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894911,-91.03654741,31.73809236,county_centroid,Y,N,Y,89,19,,,,,SC,
mexicana,10246812,APCR,1971,3,8,1971-03-08,Arkansas,pope,https://midwestherbaria.org/portal/collections/individual/index.php?occid=10246812,-93.03339602,35.44081908,county_centroid,Y,N,Y,65,9,,,,,SC,date
mexicana,9176805,LSU,1988,4,20,1988-04-20,Louisiana,acadia,https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176805,-92.4071602,30.29909197,county_centroid,N,N,Y,,,,,,,SC,
mexicana,13422268,LL,1945,3,16,1945-03-16,Texas,tarrant,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422268,-97.29132438,32.76668758,county_centroid,Y,N,N,65,0,,,,,SC,
mexicana,22620215,KANU,1975,6,8,1975-06-08,Kansas,Rush,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620215,-99.30846,38.45843,geo_referenced,N,N,Y,,,,,,,SC,
mexicana,16145359,UARK,2003,6,4,2003-06-04,Arkansas,arkansas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16145359,-91.37334862,34.29669057,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,12876992,UARK,1990,4,13,1990-04-13,Arkansas,baxter,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876992,-92.34346141,36.2916046,county_centroid,N,Y,Y,89,19,,,,,SC,
mexicana,15436979,APSC,2008,5,2,2008-05-02,Alabama,marengo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15436979,-87.77831202,32.25123243,county_centroid,N,Y,Y,89,19,,,,,SC,date
mexicana,26394342,TAC,2007,5,7,2007-05-07,Texas,Erath,https://midwestherbaria.org/portal/collections/individual/index.php?occid=26394342,-98.210033,32.24815,geo_referenced,N,Y,Y,89,19,,,,,SC,date
mexicana,12508920,DUKE,1998,5,21,1998-05-21,Mississippi,amite,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12508920,-90.80948266,31.17633764,county_centroid,N,Y,Y,89,19,,,,,SC,date
americana,16080475,FLAS,2012,7,21,2012-07-21,Illinois,Perry,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080475,-89.3767667,38.0404333,geo_referenced,N,N,Y,,,,,,,SC,
americana,5465713,EKY,1999,6,22,1999-06-22,Kentucky,bracken,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465713,-84.08720463,38.69635004,county_centroid,N,N,Y,,,,,,,SC,
americana,18326455,HTTU,2000,7,26,2000-07-26,Tennessee,jackson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=18326455,-85.67390245,36.37051466,county_centroid,N,N,Y,,,,,,,SC,date
americana,19444193,BEREA,1976,5,1,1976-05-01,Illinois,jackson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19444193,-89.38296855,37.78744591,county_centroid,N,Y,Y,89,19,,,,,SC,date
americana,16912642,NCU,1968,5,31,1968-05-31,Virginia,franklin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912642,-79.88843185,36.98942212,county_centroid,N,N,Y,,,,,,,SC,date
americana,16514005,COLO,1965,4,19,1965-04-19,Missouri,pulaski,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514005,-92.20316979,37.82033466,county_centroid,Y,N,N,65,0,,,,,SC,date
americana,5894074,MISS,1976,6,26,1976-06-26,Mississippi,tishomingo,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894074,-88.24452228,34.74392738,county_centroid,N,Y,Y,89,19,,,,,SC,
americana,20393125,PH,1861,4,NA,1861-04-00,Pennsylvania,Philadelphia,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393125,-75.239762,39.966592,geo_referenced,Y,N,Y,67,15,,,Y,65 or 67?,SC,
americana,15369823,NCU,2003,5,12,2003-05-12,Virginia,franklin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369823,-79.88843185,36.98942212,county_centroid,N,N,Y,,,,,,,SC,
americana,5267442,WIS,1976,5,8,1976-05-08,Wisconsin,richland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267442,-90.42680565,43.38185921,county_centroid,Y,N,Y,65,9,,,,,SC,
americana,14415707,CLEMS,1978,6,25,1978-06-25,South Carolina,berkeley,https://midwestherbaria.org/portal/collections/individual/index.php?occid=14415707,-79.94648128,33.20373327,county_centroid,N,N,Y,,,,,,,SC,date
americana,19444199,BEREA,2004,6,7,2004-06-07,Kentucky,trigg,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19444199,-87.87012333,36.80380461,county_centroid,N,Y,Y,89,19,,,,,SC,date
americana,21298176,APSC,1977,7,20,1977-07,Michigan,cheboygan,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21298176,-84.50576422,45.44788804,county_centroid,N,Y,Y,89,19,,,,,SC,date
americana,5063097,WIS,1997,5,25,1997-05-25,Wisconsin,dane,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5063097,-89.42050383,43.06816145,county_centroid,Y,N,Y,67,17,,,,,SC,
americana,5734174,LSU,1966,4,9,1966-04-09,Texas,newton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734174,-93.75126275,30.80378587,county_centroid,Y,N,N,67,0,,,,,SC,
americana,4209112,BRY,1986,3,7,1986-03-07,Utah,Washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4209112,-114.02103,37.14455,geo_referenced,Y,N,N,65,0,,,,,SC,
americana,13793104,COLO,1961,5,9,1961-05-09,Colorado,jefferson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793104,-105.2485531,39.59053015,county_centroid,Y,N,Y,65,11,,,,,SC,
americana,13268965,TENN,1974,9,12,1974-09-12,Tennessee,knox,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13268965,-83.93798731,35.99294044,county_centroid,N,N,Y,,,,,,,SC,date
americana,22620025,KANU,1975,4,25,1975-04-25,Kansas,Johnson,https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620025,-94.92723,38.83903,geo_referenced,Y,N,Y,67,15,,,,,SC,
